Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8566265,1.587873,-3.2959437,-2.8968002e-06,0.8891888,-1.7591327,-3.2849436,-0.001411967,-0.07445216,-1.1209993,3.315343,-0.0011193992,-0.85338885,1.3162491,3.299406,-0.0051070284
0.8750077,-0.47589976,3.9843826,4.737609e-05,-3.695512,1.9700283,4.1164594,1.0404927,0.77984864,0.6102209,-0.42458618,-4.25854,2.8097374,2.1414204,3.3265414,0.06535563
-0.87163943,-1.2373182,-0.030155778,-3.6616577e-05,-0.33132792,-2.5881262,-0.6291633,-1.2937102,0.36581892,1.0208118,0.610422,-5.1804276,-2.651124,-0.4884242,-0.052031633,-0.010784887
-2.2346184,3.7240963,0.014935374,2.4594583e-05,0.95202786,-3.2059965,-0.44099164,-3.8085532,-1.2143357,-0.043724954,1.7498432,0.73417217,-2.610996,-0.38093308,0.023911007,0.011883212
-0.117875434,1.8767074,-2.4139836,0.74629164,2.600517,-3.2318408,1.5561622,-0.94965845,0.38070405,2.51686,-1.8333982,-3.8570693,-2.407689,-0.5202396,-1.1578926,-7.6954956
1.005667,-2.0938833,-0.5116558,12.018017,0.5545923,-1.7506263,-0.015121225,-0.050416175,-1.0800164,0.49961615,3.4830568,-0.059306704,-1.5657562,-1.8684902,-2.9392161,1.8995756
0.9283874,-2.1370196,0.009430647,8.291399,2.5470762,2.9713478,-3.2990358,-0.023222715,1.7014545,-3.1094782,0.34679067,-0.03316566,-2.6325624,-3.0629804,-2.8386726,-18.834011
3.2907128,-3.2764904,3.1677513,4.2246807e-06,-0.6322216,-2.0547416,0.7719225,-7.1296525,0.047294855,1.2494862,1.068434,-5.6468673,3.477623,-1.396659,3.2033815,0.0015168078
-2.4042025,3.2433252,-0.0076376125,1.412277e-07,0.15194549,-2.895156,-2.184504,-14.477833,-0.078121245,-0.76288503,0.41780472,2.8191557,1.4446737,0.9021428,0.025534146,-0.051861376
