base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0071721277,-0.010418468,1.0061932,-0.012178725
-0.46756417,0.30876464,-0.18032312,0.0059063802
-0.15456949,0.075820535,-0.24518737,0.41319802
-0.089067735,-0.013315743,-0.025477123,0.06318984
-0.09105006,0.051472306,0.007510372,0.50624007
-0.14624761,0.018500756,0.22173962,0.19976494
-0.14825074,0.00079593674,0.21940689,0.13176724
-0.068819426,0.031784296,0.13408743,0.038338576
-0.08043605,0.010391913,-0.16727927,-0.039009597
-0.082322404,-0.01944995,0.04246737,0.07315048
-0.0132259885,-0.061140705,0.09852126,0.08960791
-0.047673464,0.012911318,-0.19780827,-0.16080174
-0.015804574,0.017061047,0.0027427736,0.021927278
0.015412798,0.046015013,0.1185172,0.005845343
0.00948692,-0.025955133,-0.075223684,0.07426952
-0.036571823,-0.035715695,0.02808495,0.071505055
-0.029668877,-0.07400808,0.085637055,0.21021976
-0.054751854,-0.008062773,-0.15743527,-0.11894551
-0.02686376,-0.017135188,0.0950212,-0.034950245
-0.03167675,-0.030317005,-0.15288371,-0.11404867
-0.086575165,-0.06538987,-0.012404151,-0.123933546
-0.03836449,-0.080625355,0.061236855,0.17346926
-0.026416432,-0.06314835,0.0965882,-0.07917869
-0.08346203,-0.028307876,0.013867064,0.117979884
-0.047434952,-0.01641292,0.089989215,0.040653504
-0.06174333,-0.018482642,-0.1289292,-0.1004717
-0.069023505,-0.03830275,0.006285972,-0.10764465
-0.037743673,-0.07697447,0.072410166,0.161639
-0.077962846,-0.03157993,-0.035231978,-0.21062216
-0.08131478,0.0056668157,-0.02844412,0.016596526
-0.10573613,0.03744793,0.055046603,-0.16230202
-0.105309494,-0.019275716,-0.18357429,0.088930935
-0.13529222,-0.06607447,0.05207564,0.08626676
-0.061298903,-0.114083074,0.13094078,-0.02265738
-0.09826641,-0.04426539,-0.10566831,-0.029075477
-0.06925041,-0.03766627,-0.0015688654,0.116987206
-0.06579981,-0.013467793,0.08109441,0.15681322
-0.021745624,0.0072645727,-0.2374302,-0.12895165
-0.02550613,-0.0313547,0.009662987,-0.121030286
-0.027325232,-0.10217223,0.16889559,0.24445777
-0.16578497,-0.009467153,-0.05257139,-0.32732406
-0.10726053,0.01024238,0.040376123,-0.24921392
-0.070467375,0.0168625,0.024496572,-0.044512615
-0.09516874,-0.00912946,0.018517388,-0.13251714
-0.06564563,-0.03222801,0.1327371,0.21996632
-0.023683308,-0.029761894,0.13141926,-0.38916108
-0.09593876,0.0038463827,-0.13127181,-0.32627544
-0.07425508,0.043912787,0.034769796,-0.10164781
-0.007881146,0.06495743,0.02344028,0.046918336
-0.03379097,-0.038754534,-0.15251148,0.37204075
-0.0188479,-0.09562076,0.03182984,0.34123248
0.00054899877,-0.12899485,0.05593057,0.056503076
-0.048780438,-0.034946837,-0.04324895,-0.29418236
0.00013387653,0.002833594,0.07782147,0.09537549
-0.035030615,0.023747673,-0.06633559,-0.02061102
-0.022653667,-0.056646265,-0.006106213,0.10141015
-0.0126689365,-0.045841344,0.008958783,0.15112855
0.02094717,-0.1080768,0.07241007,0.33852792
-0.043052677,-0.010529606,-0.044193733,-0.3523798
-0.0049079885,0.016446805,0.086795114,0.10211789
0.015581964,0.073621996,0.06553894,-0.12422857
-0.06000692,-0.011751196,-0.3176545,0.5015716
-0.07287818,-0.058956787,-0.06782981,-0.03338752
-0.022004709,-0.10051678,0.037735574,0.08431429
0.014579757,-0.14827435,0.17414132,0.04245676
0.028672695,-0.07323765,0.06389499,0.057106283
0.019456614,-0.06900502,0.09367238,0.22298892
0.0767971,-0.026710618,-0.017489512,-0.16202301
0.042766336,-0.069492936,-0.15529731,-0.029251788
-0.009808577,-0.05326681,-0.050050322,-0.07709061
0.058245495,-0.08153911,0.13085367,0.036731154
-0.050551783,-0.0011010915,-0.021929821,0.07224023
-0.027739923,0.021385578,0.022152135,0.1962462
-0.013266308,0.09912211,-0.04940516,0.30795655
-0.045777433,0.0021182483,-0.20915492,0.42705733
-0.040268634,-0.018019889,0.067148656,-0.004205666
-0.03517164,-0.046048414,0.12367889,0.18795677
-0.07551548,-0.02280904,-0.11894648,-0.09165248
-0.026058171,-0.032813925,0.045176085,0.13847975
-0.017320426,-0.033387862,0.0134606995,-0.107221924
0.0015870384,-0.027943565,-0.0677015,0.26826105
-0.01948351,-0.054584026,0.04389604,0.27867964
0.023121297,-0.070416264,0.08873533,-0.14457105
-0.09582044,0.0123895025,-0.0773696,0.083933085
-0.0841017,0.033022583,0.084516115,0.21617474
-0.012214197,0.05954235,-0.05098311,0.05366826
0.002270316,0.020788819,-0.040418707,0.12527032
0.004976121,-0.0066032456,0.10348716,0.16884312
0.022991214,0.014704157,-0.027190031,0.25747886
-0.046746235,-0.007874529,-0.12183416,-0.046625763
-0.005076463,0.014287944,0.099794455,-0.03805187
-0.03514971,-0.066627234,-0.0749247,-0.14069009
-0.082289584,-0.04179266,-0.034737006,-0.18814035
-0.051025253,-0.08588313,0.07104867,0.21910094
-0.0681115,-0.051737603,-0.064614564,0.014375936
-0.05211299,-0.03182212,0.044439726,0.19370167
-0.058366407,0.023545979,0.042590097,-0.034483336
-0.08054706,-0.017547982,-0.19154395,0.27599475
-0.05875248,-0.038808763,0.032338787,0.14048249
-0.03362549,-0.093226574,0.10192184,-0.2135405
-0.058732253,-0.0796526,-0.095470205,-0.13783662
0.034040317,-0.09110995,0.048984203,-0.4293841
-0.044609983,-0.12638319,-0.21010274,0.09932482
-0.03398014,-0.21990897,-0.058177922,-0.4701154
-0.034265615,-0.30210847,0.00546313,0.10569045
0.0015631777,-0.3922725,-0.082506426,0.03224612
-0.03504778,-0.4645497,-0.1301634,-0.25357762
-0.0008311809,-0.50505936,-0.049903378,-0.44647342
0.052100703,-0.62929934,-0.10399761,-0.16757703
0.07114783,-0.6094714,-0.07324039,0.21597305
0.0437053,-0.61377144,-0.0586001,0.19931492
0.025891649,-0.7548012,-0.14165969,-0.031398356
-0.013298483,-0.75831175,-0.095239595,0.11253518
-0.0644238,-0.6748087,0.016798342,-0.10839814
-0.06932885,-0.66041315,-0.022335224,-0.20730335
-0.08220729,-0.6386686,-0.028993664,0.14585193
-0.08318887,-0.6886274,0.035947487,0.23280068
-0.04621377,-0.7745752,0.00064239535,0.24104276
-0.022803918,-0.7305373,-0.009549548,-0.33995074
0.06087934,-0.6608583,0.056375775,-0.38237652
0.04733676,-0.65946305,0.07558499,-0.20746358
-0.008649635,-0.626607,-0.16684331,0.4499909
0.0053770454,-0.58621484,-0.01484639,0.1977466
-0.016021628,-0.6980333,0.005031628,0.162286
0.0007848017,-0.8458419,0.08763196,-0.13061517
-0.03546696,-0.7721194,0.07160124,-0.35476136
0.114189506,-0.65055823,0.15962973,-0.024019426
0.0353157,-0.68488425,-0.12615041,-0.08887622
0.023112513,-0.62295794,-0.15883425,0.02639264
0.0003648285,-0.6349848,0.037300188,-0.07965146
0.018818112,-0.7023164,-0.0408736,-0.0707354
0.041913405,-0.8313412,0.12679726,-0.18668538
-0.048099153,-0.70117253,0.0510328,-0.2272699
0.029056761,-0.6526272,0.056248173,-0.14771353
-0.017751528,-0.64432544,-0.028871775,-0.22249234
-0.023103945,-0.6176405,-0.11986898,0.26755902
-0.04946478,-0.6040443,0.010355493,0.08316325
-0.016505638,-0.74017906,0.04422309,0.43884447
-0.02480138,-0.8204148,0.1880009,-0.76840734
-0.064312756,-0.67945945,0.08981142,-0.5012723
0.014499729,-0.64817965,0.122011825,0.22643152
-0.019736912,-0.6257613,-0.053720564,-0.10184276
-0.020417077,-0.63004035,0.07833123,0.0632067
0.005595218,-0.7148932,0.0039905254,0.23286186
0.025733422,-0.7934351,0.103746966,-0.6647631
0.02618538,-0.6690981,0.105758436,-0.24867551
0.027243176,-0.6767272,0.13521188,0.10345768
0.037400085,-0.6757811,-0.017921928,-0.19514628
0.036157236,-0.6461865,0.024087934,0.3350743
0.05341308,-0.72445357,0.049251765,-0.0031651848
0.13625674,-0.83006454,0.09148319,-0.26607057
0.010392148,-0.77495754,0.03366527,-0.5158387
0.07862374,-0.724165,0.08114334,-0.3423869
0.035751235,-0.7179357,-0.046810087,-0.20511018
0.043661505,-0.6616428,0.00072262343,0.32816762
0.03047952,-0.68169343,0.06702128,-0.1536022
0.06884346,-0.81048095,0.014169335,-0.021585472
-0.014227798,-0.8556806,0.02550907,0.009464528
0.059869286,-0.73563045,0.12290833,-0.11593114
0.0069201435,-0.73342663,-0.08149584,-0.0035838562
0.029442046,-0.66204304,-0.109786645,0.21426897
0.03767295,-0.6489599,-0.008573923,-0.034355115
0.10302469,-0.7445842,0.030687325,0.037530314
0.015785545,-0.83078086,0.096892014,-0.19147547
-0.0053761997,-0.69628733,0.100343026,-0.16981752
0.068517305,-0.6675487,0.11111985,-0.111226186
0.016315006,-0.67875165,-0.17001662,-0.0015755431
-0.0026778267,-0.5760824,-0.13027437,0.19845314
-0.0014133973,-0.62300646,0.059763193,0.06525756
0.06816793,-0.800091,0.15591395,0.1711889
-0.030815974,-0.777781,0.03571924,-0.4286007
-0.035784345,-0.6931062,0.054408837,-0.56169456
0.04659083,-0.677049,0.10528552,-0.4259152
