Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.13675211,-0.0,-0.0,0.0,-0.17687087,0.0,0.0,0.0,-0.25818306,-0.0,-0.0,0.0,0.27254656,0.0,0.0,0.0
0.15987258,0.004654758,-0.007271056,8.659574e-08,-0.18282211,-0.0045176605,-0.010528736,-0.0001262347,-0.23628005,-0.0034918499,0.0072488612,0.00013634522,0.24860933,0.006425878,0.0068294615,-0.00029036886
0.17029431,-0.16243693,0.21854621,0.19170366,-0.33369157,0.14898598,0.14657801,-0.13068068,-0.041458435,-0.11339633,-0.0020086404,0.49370697,0.36686382,0.12565205,0.2811675,-0.19335803
0.0056984182,-0.06844577,0.3813337,0.13304862,-0.45711786,0.12154767,0.19887088,-0.18150792,0.00042888487,-0.124642745,0.024605434,0.52539593,0.43664774,0.16433991,0.3934681,-0.18585537
-0.112421796,0.1329614,0.4000234,0.032296874,-0.49423966,0.056171093,0.17675954,-0.28890005,0.026546968,-0.080059625,-0.020976126,0.45656735,0.3892168,0.122263,0.39934263,-0.1090173
-0.22742961,0.17310257,0.38932762,0.016290594,-0.44232002,0.026036292,0.2012614,-0.25795498,0.04472125,0.08578569,-0.052418154,0.15587138,0.26483783,0.0887816,0.40162352,0.12249975
-0.13906178,0.10245885,0.3529771,0.2932919,-0.31559026,-0.042536482,0.40009442,-0.28977272,-0.017735647,0.19538563,0.24057867,0.029927865,0.07514125,0.07480809,0.28414044,0.17367384
-0.12651618,0.038039885,0.26608256,0.40537617,-0.07043905,0.038528845,0.3204016,-0.22214884,-0.059151225,0.050556283,0.40002373,-0.27260265,-0.005324663,-0.01584447,0.16498931,0.12892145
0.06600244,0.0077685406,0.26647198,0.26948735,-0.042672135,0.03907302,0.31643438,-0.08107416,0.12349683,-0.04231505,0.21945474,0.17679898,0.21858284,-0.23156142,0.31849155,0.07720652
0.075342484,-0.0077977465,0.4000042,0.023377629,-0.14668791,0.09249984,0.36729103,0.18415047,0.19685835,-0.085593924,0.21869354,0.4216825,0.49678734,-0.20135227,0.3984655,-0.15063486
-0.16228083,0.13464212,0.38571817,0.01657163,-0.17717706,0.14844032,0.35915032,0.36299932,0.26714963,-0.10349944,0.08089584,0.525231,0.29649836,-0.11930742,0.39746222,-0.27708107
-0.14319202,0.11133021,0.28496087,0.13401294,-0.15737481,0.0061064814,0.3868249,-0.15838283,0.10917667,0.06806029,0.1567367,0.030028865,-0.04698476,0.13172166,0.2532251,0.021334387
