base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0070990245,-0.010270029,1.0062037,-0.01222403
0.3271631,0.44202113,-0.3306591,-0.23254693
0.3271631,0.44202113,-0.3306591,-0.23254693
0.18712316,0.4628451,-0.3605272,-0.17718276
0.25468278,0.2596791,-9.958886e-05,0.08418541
0.22216567,0.16554515,0.04028746,-0.06411317
0.13715161,0.10474353,0.13861375,-0.021988247
0.09121292,0.10474481,0.12777354,0.10390702
0.04738104,0.037796974,-0.038334977,0.105783194
0.02096893,0.022560889,0.05316433,0.08996305
0.0360931,0.032771822,0.05644471,0.44150427
0.037340656,-0.0046005584,0.08261198,0.37725854
0.059848957,0.009483029,-0.01835124,-0.12091793
-0.021637801,0.03735906,-0.13824771,-0.14464198
0.0057990383,0.02573341,0.01587493,0.27740932
0.02165246,0.041600425,0.087231524,-0.08812088
0.001764022,0.0073562595,-0.15712161,-0.07998829
-0.056463536,-0.006780451,-0.040374145,0.030187104
-0.02211096,-0.029743202,0.035833273,-0.0005457648
-0.025720602,-0.07940425,0.1261014,-0.16623512
-0.05729826,0.0023690402,-0.0484066,-0.06434179
-0.044923887,0.0052145286,-0.036269125,-0.41757458
-0.031626765,0.03334125,0.10218308,-0.07478594
-0.04141054,0.109237514,0.020724423,-0.009359711
-0.023169631,-0.00498408,-0.19693336,0.26728624
-0.030927693,-0.035880126,-0.01177657,0.24162829
-0.011340946,-0.03914811,0.020984154,0.36663127
-0.010223313,-0.09630406,0.046389423,0.2349696
-0.058423076,-0.07138695,0.0074312165,-0.060596682
-0.08976876,-0.039731156,-0.07047711,-0.25879616
-0.023703005,-0.044575766,0.108497776,0.05187873
-0.04799231,-0.038538914,0.14024158,0.43455735
-0.058695383,-0.02030663,0.02370289,-0.14762081
-0.08029228,-0.014483879,-0.20232181,0.3083873
-0.04831595,-0.030287333,-0.020751106,-0.06915239
-0.017153716,-0.034106117,0.063446574,0.23092729
0.061069716,-0.07922368,0.097506836,0.040364888
-0.028458757,-0.042636793,-0.07715918,-0.14094204
0.00081261626,-0.0029712354,0.04577599,-0.080343336
0.021979626,0.027073868,0.094000235,-0.13511719
0.040634725,0.032094315,0.052812573,-0.21494503
-0.0135399075,0.0005898436,-0.31521976,-0.14281489
-0.012599632,-0.020563312,-0.09947626,-0.08068407
0.0040058764,-0.032241493,0.033281084,-0.036700603
0.024421688,-0.048750848,0.10328584,0.1187242
0.06129288,-0.05614962,0.056485835,-0.01979376
-0.036130983,-0.0064545884,0.0021140745,-0.25376633
-0.023684017,0.0010239587,0.058903366,-0.04827341
-0.007977524,0.024383804,0.11571731,0.08717113
-0.002175405,0.061590917,-0.13193668,0.07652962
-0.028756361,0.01871879,-0.19554849,0.27948844
-0.017386304,-0.030073447,0.05531903,0.1467688
-0.015023969,-0.05886406,0.071014866,0.21387056
-0.019057712,-0.123784974,0.056492582,-0.27229115
