Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055160873,-1.4472207,3.2962327,1.9842464e-06,-0.4025009,-1.4201214,-3.2855706,0.0013229472,-1.6189573,-1.5140305,3.2687254,-6.484793e-05,-2.030758,-1.35677,-3.0233498,-0.0010956107
0.055160873,-1.4472207,3.2962327,1.9842464e-06,-0.4025009,-1.4201214,-3.2855706,0.0013229472,-1.6189573,-1.5140305,3.2687254,-6.484793e-05,-2.030758,-1.35677,-3.0233498,-0.0010956107
-3.713938,1.8884194,3.5909395,1.8324288e-06,-3.3251104,-3.223733,6.296587,-17.784737,-1.5325723,-0.30383438,1.426316,-3.1005535,-1.8627143,-2.8602219,3.240236,0.056268
-3.5237267,0.07558651,2.667963,-2.6020916e-06,0.5241816,2.9242578,1.9050374,2.891953,0.5714285,-1.5059905,4.486744,2.3968115,-1.4988872,-1.0320909,0.20833379,-10.647417
-0.76321965,0.86001873,-1.4631515,0.04000038,1.5281284,-3.4706151,-2.2804217,0.058591843,2.8357959,-0.45962617,3.4815538,0.009446226,-0.80476093,1.6250277,0.14737904,6.562297
1.7258695,-2.9066353,-0.13070339,8.979776,1.3264799,-0.74455583,-0.9462378,-0.011728227,0.8122353,-1.3900063,-0.17991841,-0.041016214,-2.3546503,1.2746663,-1.8160503,5.573742
-2.0253203,3.097618,-3.6467683,-26.332104,3.0134392,1.164515,0.14921436,-0.04621481,3.2374022,-3.4352913,-2.5319638,-0.030087292,0.31198928,1.2485358,-0.19648123,-0.03659849
3.4272401,-1.2011833,3.2639759,1.8920018e-06,-0.9716756,-2.2866192,0.2628925,-9.643287,0.9450401,-1.4430889,-0.3163252,8.250431,3.7642403,-3.3586154,1.1987952,-0.0009456356
-0.2979142,2.9290652,-0.012042291,1.3810086e-06,-1.8809395,3.0233047,1.308128,7.5148573,1.7568688,2.620989,-1.9418472,-8.1448555,2.8956087,0.34424633,-0.03551721,-0.03345757
-3.2875955,2.471312,-0.00020996109,-6.2473846e-06,-0.71679425,-0.3722375,-0.038352728,-2.5026522,1.022224,2.7013361,-2.6249313,-9.54904,-0.7658767,0.58754694,-0.017497286,0.012818765
-3.068654,0.39483413,-3.7341506,-2.2250926e-05,0.6325106,1.3551632,-0.9206301,5.617309,1.9922242,-0.26495123,-5.0166893,0.0029179957,-3.8352082,2.7932346,1.3314984,0.021313146
-1.5550519,-2.6256976,-3.542561,-1.28396605e-05,-3.4542289,-1.8311541,2.9416955,26.47228,-3.7309928,3.1981158,2.457469,-0.028857037,0.084756374,2.705576,1.9107964,4.5304317
1.730293,1.0598311,1.9061896,-7.7111583,-3.3706315,0.4500373,2.2261662,0.032850847,-3.3066843,4.21787,3.8833148,0.01908423,0.05827701,3.0798182,1.8188051,6.3491015
1.908366,-2.6528115,1.4450535,6.0927033,3.4517527,1.0766629,-0.5758259,-0.023271084,-3.1735415,-0.3028075,0.013992898,-0.0069416855,-1.4099023,-0.83948886,-0.830421,-3.003057
