Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.26624665,-0.0,-0.0,0.0,-0.20982598,0.0,0.0,0.0,-0.20358562,-0.0,-0.0,0.0,0.28083286,0.0,0.0,0.0
0.2402212,-0.0065228203,0.008700673,-8.2577344e-08,-0.2080846,0.0012556562,0.009429263,1.758244e-05,-0.19982725,-0.0003521065,-0.0026413694,-7.294838e-05,0.25288054,0.0032767863,0.00732538,5.7432226e-05
0.22948195,0.03859831,0.1341098,0.10215769,-0.31112468,0.18323343,0.10482532,-0.05551391,-0.17526498,-0.12170979,0.14366668,0.2053485,0.31419125,0.071019836,-0.029948985,-0.0644026
0.26648843,-0.004783927,0.14379726,-0.26729375,-0.34492055,0.26304007,0.02776674,-0.16102405,-0.18696368,-0.08535493,0.109853484,-0.074229695,0.31029615,0.08229021,-0.092679046,-0.07945006
0.32366365,-0.13753165,0.20438257,0.032192517,-0.31212133,0.21396975,-0.12997423,-0.08912735,-0.25818893,-0.08578605,0.17359832,-0.0210235,0.29417002,0.11516636,-0.081650026,-0.061565474
0.3583256,-0.14466521,0.15979567,-0.03312278,-0.25697488,0.12679529,-0.155766,-0.033685144,-0.30365676,-0.06940534,0.2565159,0.20947975,0.24781454,0.11365271,-0.15191235,-0.05088938
0.38191894,-0.11676106,0.132453,0.033425294,-0.28336772,0.10924368,-0.14991863,0.056970842,-0.28172392,-0.044142276,0.21466766,0.018892067,0.24354559,0.105096206,-0.16724484,-0.009460622
0.35082123,-0.09285432,0.12133701,0.15394686,-0.2887646,0.07039791,-0.1697676,0.013985124,-0.25646293,0.019702932,0.21984793,0.05853258,0.24956565,0.09961215,-0.1906587,0.12140156
0.3743107,-0.017756952,0.1569458,-0.025927322,-0.2832261,0.01644558,-0.14875425,-0.114091404,-0.26353666,-0.000833348,0.23002732,0.0385458,0.23010236,0.084607735,-0.15574977,-0.031010093
0.35592073,-0.037575904,0.1509038,0.1831448,-0.29407072,0.016099624,-0.12085945,-0.062471855,-0.27134287,-0.045555476,0.23036093,-0.062253214,0.25718576,0.109304205,-0.1324007,-0.1455698
0.33054075,-0.00871699,0.13463008,-0.07201997,-0.31596127,0.052230727,-0.14965034,-0.073379286,-0.22062948,0.002099842,0.23881438,-0.02338713,0.2633554,0.09295374,-0.1884771,-0.019079302
0.34435448,-0.0035440628,0.11376849,-0.12841778,-0.3251565,0.04525239,-0.16011317,-0.054473214,-0.25269455,-0.0812267,0.24149795,-0.21550532,0.28299895,0.094525084,-0.16174953,-0.06135535
0.41050476,-0.07039851,0.19801353,0.14779353,-0.31693906,0.07166486,-0.10082663,0.042749945,-0.28036502,-0.08939636,0.23096909,0.14010064,0.23599581,0.10172233,-0.15089656,-0.011032814
0.39196694,-0.11659173,0.12436091,0.14978518,-0.28297076,0.044138078,-0.11387833,-0.15096968,-0.27330124,-0.0510469,0.20390701,-0.3855957,0.22426103,0.09855933,-0.15600663,-0.06723101
