Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.082396075,1.3265457,-3.2985978,-2.5973736e-06,-1.4646096,1.4227152,3.2856095,-0.0014809389,1.3066535,1.537012,-3.2648053,-0.00012560845,0.30506974,1.4098607,3.2653546,0.00088543724
0.44617486,1.7019656,1.1079966,-12.914384,-2.2696745,1.9244418,3.0345006,0.011899099,-1.7355764,4.8186035,-0.2784238,57.06102,0.28134638,2.8950152,-0.5127743,10.957613
-0.64544064,0.8847649,-3.5985577,-1.2917364e-05,3.247889,1.1450669,-0.008003529,-0.0119588785,-0.99611694,0.357251,-1.0393956,-4.5056796,-2.0075002,-0.4290861,-2.3214438,1.0114644
-0.9661964,-0.006429121,-3.372114,-6.752409e-06,3.372641,-0.51370513,-3.2755308,-0.006060593,2.7501945,1.564307,-0.5741878,-0.694381,2.4176784,-1.5698011,4.386889,0.62413406
1.7095232,-1.9756464,3.3612032,4.094877e-06,-1.5816371,2.6525748,1.6936498,5.2437563,1.3649166,-2.1481624,0.6894038,10.964891,3.2008119,0.06851383,3.3814988,0.029184107
-2.6807265,0.3836321,0.14455988,-8.3925124e-07,-1.7196667,2.525308,0.6103968,8.026252,2.7373998,-1.1803155,-1.5424836,9.643902,3.104691,1.6473747,-0.042471424,-0.013078549
-3.3490157,1.6103302,-0.018311344,4.3946056e-07,-0.3286475,2.2154613,-0.5162718,9.633228,1.4925953,-0.24790859,-2.3082361,4.035059,-3.5899665,1.7157049,0.8075364,0.010452062
1.1328522,-0.7836142,1.2475513,0.96822846,0.12992665,-3.5152917,2.1307955,-0.0022937926,-0.65962124,3.1986525,1.125362,-0.020456381,-3.304854,3.640674,-3.4600205,0.036953695
1.7850643,-0.9657326,0.92565805,0.39927578,1.2204788,-0.70787036,0.05756546,0.00010295864,-3.3331397,-0.8098183,-0.022134762,0.0014446294,-2.0615218,-0.8821784,-1.8334343,-0.72008634
0.9290399,-0.34706903,0.6543814,-1.1016748,2.8714423,1.7492572,-3.3907976,-0.0076244567,3.4168088,-3.5027447,-0.009249471,-0.009222327,-0.91038144,-0.20235848,0.345622,0.5077049
3.4138818,-3.002406,-0.0074380273,9.482603e-07,-3.5056984,1.6986603,2.9227726,0.043563277,2.3078086,2.0606833,-1.097053,-9.848684,3.7216015,-3.3350914,3.2211196,-0.046644077
-3.2226088,2.53976,-0.013780318,2.2248987e-06,-1.9592981,2.233107,1.44294,12.335997,2.5127425,2.880594,-2.784443,-9.527116,2.6160533,1.3100139,-0.03934924,-0.031220159
-3.1664371,0.6820044,-3.1662438,-1.3458343e-06,-0.66893166,2.4822161,-0.42362243,8.552878,0.78314257,3.5392895,-2.08463,-6.8551035,-2.6228764,3.3589647,0.012472421,-0.059126724
-0.6138092,2.3362544,-1.3172014,-18.495098,-1.5017937,-1.4631917,3.4218314,0.011509389,-3.107709,4.22132,4.0645027,0.009381808,0.607866,-2.3229797,1.8618906,-9.281723
0.12581456,4.005546,2.6934857,8.186167,1.6999668,0.28451526,0.098600745,-0.07117554,-2.7547174,0.567091,0.07572834,-0.094883725,-1.6680468,-2.3092933,-1.7381699,-4.0454884
-0.040663287,1.4177369,-3.4921627,-0.6983041,2.1825364,1.9092436,-3.4336474,-0.008562643,3.4592159,-3.3606668,-3.0155458,-0.0030784337,1.1985621,-3.3859067,2.0280867,0.013478668
1.2252105,0.6495347,-0.14487761,-8.235879e-06,-2.2101011,2.528749,1.4849848,6.891276,1.0922072,1.398798,-0.19268286,-8.070058,3.4971168,1.0728688,-0.00755018,-0.051711563
-1.6184525,2.2667027,-0.0005885009,-1.121381e-06,0.4227513,-2.6681364,-1.1557832,-7.0258827,-0.07232094,-2.6974065,-0.49115622,11.534504,1.2500494,0.7100763,-0.007590171,0.024995442
-0.81564385,0.12942855,-0.69134736,0.7523137,0.52921927,-1.5549994,-1.5839444,-4.189807,1.045083,2.8239985,-1.483183,-3.355495,-3.5883923,3.315208,0.21925665,0.005870754
2.1039767,-2.9688637,3.4581237,0.12944078,-2.1554582,0.66053975,-0.17945606,-0.01868622,-3.2169127,3.59175,3.5242105,-0.016682617,-0.28436,0.38253635,0.07519446,3.4071226
1.4152578,-3.4803555,0.9894049,0.62854874,1.3623459,2.3416805,-0.017841317,0.027791485,-3.4274316,-0.59998006,-0.15300122,-0.009886103,-0.7512973,2.5647583,-0.47434193,5.924897
2.5679958,-1.5046326,4.5719466,-0.006192062,2.50461,1.9207067,-3.0858374,0.06121897,3.5576315,-3.3399115,-3.4259248,0.022773191,3.2597287,-1.7731844,4.768798,0.049430847
1.8355528,0.33228323,-0.06278396,-2.0005468e-06,-2.443355,3.434219,2.0357854,7.6148357,1.1827543,1.9306757,-0.3457178,-9.812643,3.0850365,-2.385236,3.2913032,-0.031788155
-2.4192472,-2.7384992,4.6991334,0.0015850067,-0.99412847,-2.0773425,-0.44629967,-9.113378,1.7740551,3.3569007,-3.0017836,-12.180695,-1.194018,0.7604643,-0.041588824,0.06579815
-0.9525168,0.5785322,-1.609331,3.9840763,2.233834,-3.1785529,0.42623326,-2.4658687,1.1876776,3.6407442,-0.28188416,1.3489506,-3.487769,3.4083364,-0.027750492,0.012830246
-1.2398005,2.78927,-1.2245162,-8.025464,-2.075109,0.22853945,-0.073535934,-0.012506798,-3.1430297,1.3769715,-0.04591453,0.067633435,1.2378402,1.43248,1.3425648,4.2587442
