feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,146.07573,80.129776,0.0
148.22035,0.0,0.0,121.61208
0.0,129.9902,119.31778,0.0
0.0,202.1475,156.47455,0.0
102.71789,0.0,0.0,86.54003
157.25087,0.0,0.0,118.75242
0.0,119.21399,127.57051,0.0
0.0,0.0,0.0,0.0
117.48185,0.0,0.0,88.10182
148.23987,0.0,0.0,114.946236
0.0,126.80153,124.04989,0.0
0.0,67.16765,138.91312,0.0
107.52485,0.0,0.0,107.71036
133.92671,0.0,0.0,125.785484
0.0,102.85416,89.722534,0.0
0.0,0.0,0.0,3.1515977
148.04225,0.0,0.0,151.68042
0.0,95.4389,88.834854,0.0
0.0,147.19917,169.1265,0.0
0.0,0.0,0.0,0.0
103.062546,0.0,0.0,94.614204
153.63922,0.0,0.0,151.83034
0.0,117.07503,125.11065,0.0
11.158003,0.0,0.0,74.003235
129.35654,0.0,0.0,98.44482
119.16697,0.0,0.0,199.81229
0.0,122.527245,152.3222,0.0
0.0,141.89874,129.3985,0.0
120.75848,0.0,0.0,111.30172
167.7692,0.0,0.0,149.57681
0.0,109.88659,116.62261,0.0
0.0,150.96779,133.88397,0.0
0.0,0.0,0.0,0.0
146.94226,0.0,0.0,101.00912
41.708958,0.0,0.0,72.91067
0.0,131.5678,125.18487,0.0
0.0,145.97353,65.096245,0.0
113.97275,0.0,0.0,102.23734
146.08913,0.0,0.0,95.251015
130.48769,0.0,0.0,43.505173
0.0,133.7402,118.91003,0.0
0.0,0.0,0.0,0.0
109.09362,0.0,0.0,99.57239
177.12952,0.0,48.1843,61.365944
0.0,147.88335,150.14986,0.0
0.0,0.0,0.0,0.0
107.40682,0.0,0.0,116.985
157.97713,0.0,0.0,146.12419
0.0,87.32259,73.91188,0.0
0.0,143.18723,129.2537,0.0
0.0,0.0,0.0,0.0
127.14778,0.0,0.0,85.88539
40.163322,0.0,0.0,0.0
0.0,137.64215,160.83484,0.0
0.0,0.0,0.0,0.0
87.86453,0.0,0.0,70.777855
146.23996,0.0,0.0,110.48671
0.0,106.71636,135.1079,0.0
0.0,148.58324,177.99403,0.0
0.0,148.00294,149.1293,0.0
138.54405,0.0,0.0,66.482834
