Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.20453598,-0.0,-0.0,-0.2653293,0.0,0.0,-0.3239789,-0.0,-0.0,0.3258619,-0.0,0.0
-0.044997368,-0.029887045,-0.037844643,-0.17333412,-0.04300955,0.12148226,-0.23820257,0.016970694,-0.009991682,0.2178357,-0.06949482,-0.02782275
-0.30015907,0.021983804,0.4000002,0.28789863,-0.12784542,-0.22391252,0.0386971,0.11840706,-0.016016327,0.20118938,-0.06485741,-0.6167529
-0.42003718,0.3705048,0.15801653,0.34158444,0.18927465,-0.11191682,-0.0036194122,-0.41431504,0.17150606,-0.27924478,-0.19134466,-0.024732193
-0.47623244,0.6300605,0.40000004,0.3224548,-0.1115794,-0.14391887,0.08316667,-0.28040963,0.03910106,-0.07974531,-0.53223115,-0.50735825
-0.4733814,0.065048404,0.40000018,0.32713112,-0.45497307,-0.0657386,0.09851767,0.0843688,0.03585113,-0.19944024,0.24301036,-0.77083874
-0.3968552,0.034352545,0.1282124,0.35881415,0.00076395035,-0.63950366,-0.611331,0.09042838,0.29351982,-0.2725497,0.20873842,-0.07438114
-0.40224746,0.38915646,0.19229573,0.36866146,0.13406916,-0.2023935,-0.20035367,-0.30528903,0.20677875,-0.26530603,-0.104150265,-0.15341994
-0.5587371,0.62400746,0.4000001,0.235826,-0.067122534,-0.15845726,0.105609946,-0.30067638,0.08044663,0.012660399,-0.5733459,-0.5716997
-0.42691272,0.09983232,0.40000013,0.29734102,-0.44928637,-0.04142257,0.12415069,0.11539381,0.052263413,-0.24704696,0.122703984,-0.7036293
-0.41368318,0.13554986,0.04996296,0.40833196,0.06743591,-0.6602454,-0.4103897,0.057309818,0.3977884,-0.2903307,0.15667741,0.04211109
-0.41033584,0.33036155,0.15471902,0.39688337,0.13100238,-0.34544435,-0.30106398,-0.17035069,0.25178713,-0.23998594,-0.05399371,-0.13885191
-0.5050994,0.7201002,0.40000007,0.29025495,-0.043512452,-0.11002713,0.08994957,-0.3825815,-0.014196188,-0.073871166,-0.5893247,-0.42471728
-0.44815865,0.058674395,0.40000015,0.3443538,-0.4154395,-0.19538572,0.049265046,0.13278334,0.16960305,-0.20939836,0.23851427,-0.6318316
-0.41277122,0.041666016,0.1053009,0.42455846,0.04368558,-0.6936186,-0.49691337,0.11273709,0.35244057,-0.2791435,0.19706018,-0.04454498
-0.38324302,0.30518442,0.17601351,0.35337052,0.12283003,-0.2825333,-0.27919146,-0.19093409,0.1842694,-0.28184894,-0.024671286,-0.15063097
-0.4821259,0.6338324,0.4,0.29613948,-0.015933203,-0.053612616,0.07382693,-0.37054497,0.014486875,-0.16160534,-0.6049075,-0.35242283
-0.40941846,-0.06694433,0.033351652,0.1901651,-0.25053668,-0.80280447,-0.4024072,0.4020176,0.40000007,-0.3705947,0.33500898,0.14106768
-0.4737186,0.4487851,0.13449313,0.27196267,0.11749234,-0.05793436,0.041383937,-0.42768556,0.06452512,-0.31094173,-0.23743337,-2.6735155e-05
-0.47838274,0.63345176,0.4,0.31984955,-0.13009654,-0.088471845,0.0355185,-0.34782988,0.02519355,-0.13991207,-0.524438,-0.45115054
-0.41164264,0.33785102,0.40000013,0.3576365,-0.31538263,-0.09161928,0.031511594,-0.060754254,0.05219088,-0.16928819,-0.090578794,-0.73298097
-0.5200847,0.09564802,0.40000015,0.3584144,-0.4145959,-0.21306323,0.0007313327,0.124972895,0.10827971,-0.12358079,0.24508731,-0.6500019
-0.41481686,0.061375234,0.08049202,0.37074623,0.0024741536,-0.6880658,-0.54743916,0.12651487,0.33565617,-0.32801563,0.20437433,-0.029044248
-0.42592102,0.45637053,0.1164138,0.29358408,0.146332,-0.0070384224,0.12506239,-0.4619892,-0.074224025,-0.31734043,-0.26437837,0.10196105
-0.5872614,0.7049062,0.40000004,0.24795836,-0.05584267,-0.17429493,0.10081994,-0.31431547,0.014024307,0.030422729,-0.5708058,-0.48282394
-0.35187483,-0.10035974,-0.08534985,0.22451802,-0.265156,-0.87336075,-0.40831476,0.3794656,0.39999363,-0.42604217,0.29776132,0.19369085
-0.43352708,0.14038362,0.23593597,0.38514474,0.1433587,-0.419696,-0.48635322,-0.1502763,0.27770278,-0.25786045,0.12495746,-0.17395452
-0.4100381,0.53715837,0.10680992,0.34909904,0.14670469,-0.0989621,-0.05541003,-0.39936322,0.03833039,-0.32668722,-0.34054697,0.15498637
-0.4887729,0.5872159,0.40000007,0.29159763,-0.14898115,-0.14703399,0.052791946,-0.2930625,0.022990685,-0.10008226,-0.44266012,-0.6054939
-0.44848216,0.032971874,0.40000018,0.30502903,-0.43239906,-0.08758791,0.08619014,0.11003956,0.046432804,-0.17689787,0.24499147,-0.7731314
-0.3151024,0.055853605,0.18864338,0.3958186,-0.015418389,-0.5173899,-0.5796188,0.015199078,0.19532847,-0.27851078,0.24428852,-0.10018712
