feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,171.42145,105.737625,0.0
145.7065,0.0,0.0,95.08539
0.0,65.04482,9.849548,0.0
0.0,130.55258,160.62668,0.0
0.0,0.0,0.0,0.0
147.80087,0.0,0.0,90.235176
0.0,37.776184,51.457607,0.0
0.0,121.80369,118.572556,0.0
0.0,0.0,0.0,0.0
28.517426,0.0,0.0,69.607994
152.46024,0.0,0.0,162.45316
0.0,109.55073,131.81699,0.0
0.0,0.0,0.0,0.0
123.66122,0.0,0.0,94.86231
0.0,70.32129,42.593826,0.0
0.0,0.0,0.0,0.0
151.70503,0.0,0.0,109.00006
0.0,62.81054,55.050034,0.0
0.0,139.34012,153.14781,0.0
10.713571,0.0,0.0,35.206123
141.99231,0.0,0.0,123.96954
0.0,26.803991,13.911433,0.0
0.0,152.53749,175.09766,0.0
0.0,0.0,0.0,0.0
91.84019,0.0,0.0,121.627
138.16579,0.0,0.0,106.61076
16.35094,32.568466,27.35619,0.0
0.0,159.73814,125.53238,0.0
0.0,0.0,101.83082,0.0
67.65986,0.0,0.0,100.79562
153.84549,0.0,0.0,129.15208
0.0,89.39892,99.50822,0.0
0.0,111.79477,116.01236,0.0
73.23775,0.0,0.0,89.99708
153.78282,0.0,0.0,96.84987
0.0,89.976395,56.335224,0.0
0.0,92.002014,75.347244,0.0
0.0,143.84158,155.20131,0.0
28.689035,0.0,0.0,93.40034
156.88823,0.0,0.0,123.49242
0.0,107.04721,110.891235,0.0
0.0,101.78164,67.97509,0.0
0.0,0.0,0.0,0.0
141.77202,0.0,0.0,111.6031
123.218094,0.0,0.0,100.56249
0.0,111.76077,148.63295,0.0
0.0,0.0,0.0,46.957066
144.60207,0.0,0.0,104.59646
0.0,125.30634,99.1711,0.0
0.0,155.78427,158.62405,0.0
0.0,0.0,0.0,0.0
143.18974,0.0,0.0,88.44321
0.0,71.741196,88.11146,0.0
0.0,126.96482,188.90933,0.0
0.0,0.0,0.0,0.0
117.21462,0.0,0.0,103.458786
120.28065,0.0,0.0,204.68016
0.0,110.95261,155.04578,0.0
0.0,208.09482,140.73299,0.0
8.141657,0.0,0.0,0.0
140.68236,0.0,0.0,66.39392
