Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.01744356,-0.05106357,0.06949978,0.018250942,0.005253792,0.013604999,-0.04079262,0.01696315,0.05355507,0.0070894575,-0.041931674,-0.010441542,-0.12482157,-0.12853014,-0.31837514,-0.054785907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8832846,1.5225086,-3.303667,-2.618854e-06,0.0759068,-1.2458721,-3.309085,-0.0018814383,-0.81292486,-1.2195431,3.297326,-0.0015614599,-0.4609172,-1.4501456,-3.3040226,-0.0039258134
2.187525,-2.7082376,-3.5363955,-0.58629036,1.9746304,1.9095738,-3.5504334,0.04202495,3.49741,-0.8079416,-3.0460641,0.03828366,1.5711656,0.45488667,3.4735224,-0.0036630519
-3.2766786,-0.022726715,3.213996,-9.835239e-07,0.39486188,-1.8337973,0.68332374,-4.7600126,-2.3832834,-3.4416206,2.7480118,-0.1426721,-1.9566798,3.1884902,2.3251543,0.01864753
-3.1638155,1.1845167,-3.394514,-5.65723e-06,2.0730615,-1.227376,2.014917,68.95068,-0.096838646,-0.60392565,4.4599338,0.35591245,-4.356721,1.5816258,-0.106318235,0.12332784
1.0154145,-2.6095567,0.16052842,10.393072,0.7045113,-1.4728234,-2.3946204,-0.03389597,0.09392108,1.4607577,-0.56251734,-0.047761794,-1.4324203,1.0223255,-0.99304223,7.1230645
3.4054732,0.97730964,2.2231295,0.38911915,-0.4276442,-1.7575654,0.64783657,-9.472616,0.36417246,1.141358,0.2921667,-4.0087256,3.2038584,-3.2436507,1.8924216,0.016211703
1.1433378,2.5048304,-0.0011762334,2.718787e-06,-0.59972006,-2.151536,-0.11684564,-9.118042,0.992216,3.2008722,-0.8616222,-9.576335,3.32999,-2.8659635,-0.12080073,0.003888224
-3.4533043,3.1739066,-0.014623869,4.4720764e-06,-0.74830115,0.019773006,-0.6191061,0.7930374,1.0596627,3.44169,-1.8695862,0.079631925,-2.799885,1.1978376,-0.03482798,0.006008381
-0.7890892,1.867001,-0.9488716,-1.7181833,0.84629166,-3.5654163,4.424477,12.307859,-0.46316996,2.73102,2.217685,-11.320265,-3.5069757,3.395601,-1.1322081,0.0033911765
1.135701,-2.1667774,1.7670243,5.765524,-3.1123552,0.12687498,-0.109206274,-0.032164153,-3.294794,3.6212456,3.527042,-0.035984978,-0.07262902,2.233896,0.5406835,8.492069
-0.7904279,-0.35970607,-0.3779337,0.3464091,3.032572,-0.60548747,-3.9929316,0.0017979442,3.677458,-3.3477638,-0.0970896,-0.0062557515,-0.17152387,-1.3721086,-1.6143233,-3.7308843
3.3509007,1.4404867,-4.0468593,-0.000582695,1.3098361,1.6787243,-0.24289334,10.824548,2.253275,-3.3042173,-1.8118726,0.028122522,3.4303138,-3.7581313,3.5588913,-0.03486798
1.7802298,1.3010769,-0.13034773,0.0007247925,-0.36240995,-1.5800811,-0.20193386,-4.9017777,0.4671902,2.9311318,0.38055527,-18.679056,3.779399,-1.634419,0.20615408,0.05025562
-3.4082823,2.156209,-0.00716132,7.5264234e-07,-0.6390135,-1.5427151,-1.0340097,-9.137273,1.3040828,2.9864259,-2.4781842,-12.082836,-1.9694383,1.1420263,-0.04259777,0.031117544
-0.33971208,0.6872605,-0.8050692,1.0753183,2.326566,-3.438662,1.091378,-0.0030423948,-0.2236624,0.8334395,0.44024366,-2.8042998,-3.5139306,3.4621356,0.363739,0.019971125
2.4545121,-1.8368812,2.040034,4.6587424,-2.5162191,1.0848191,-0.09325211,-0.017791646,-2.261684,4.2625594,-0.010945439,-0.021820031,-2.4724445,-2.4736347,-1.3764343,-5.0298886
-0.8883756,0.24185024,-0.16830051,-1.3372295,3.417186,-1.9686916,-2.9701812,0.0057780985,2.9481163,-3.015816,-0.07838039,0.028897576,0.62702453,0.10613656,-0.41769612,2.2271557
3.4521048,-0.9799153,1.9348385,1.3029834e-06,-1.6780343,-2.1792958,1.0828395,-8.856997,1.2363855,1.9432933,0.8889984,-8.460625,3.8360233,-3.2983518,3.3198385,-0.047311317
-2.0512981,2.3684962,-0.00049879873,-1.2473764e-06,-0.8704171,0.32840732,-0.002612874,2.1998816,1.175407,-3.2843213,0.022965118,5.203889,3.2987216,0.78585285,-0.042098,0.009868861
-3.3994973,2.7543228,0.0020666718,2.121651e-05,1.1087279,-2.5527592,-1.54954,-10.179388,-0.04406196,0.23018973,3.010575,9.7716255,-2.226802,0.5872662,0.05117098,0.092752
0.75388575,-1.256434,-0.036227345,7.610897,1.5926912,-2.6099858,-1.4547306,-3.8350344,-2.5442781,-1.769233,4.466591,-0.06731303,-3.2577388,3.3804579,-0.061362326,-0.0035808682
2.3797195,-2.0761826,2.2749028,4.702155,-3.2719007,1.2366526,0.00025343895,-0.016299127,-3.494931,3.6642866,3.5889447,-0.030845925,-1.3218306,1.906991,-0.9160233,9.264592
0.17944288,-2.686194,0.12371421,9.419202,2.6662073,-0.012061553,-0.02397136,-0.044888597,1.7732311,-1.4159734,0.049890615,-0.057407886,-0.541726,0.88497186,-0.49201977,3.6418266
3.4650617,-1.3876859,-3.3567684,2.5874247e-06,2.0965683,-3.380305,-1.7591484,-3.8751411,1.7759622,-3.4766665,-3.6585472,0.055686425,3.4089458,-3.4405458,3.503068,-0.045953732
3.0503302,2.0220363,0.021603929,-2.6386806e-06,-0.35649556,-2.4737601,0.22120947,-8.109687,-0.5793482,-2.708179,1.950047,10.425211,3.618452,-1.9862618,-0.4101441,0.043282975
-3.3604634,3.5376837,-0.0017755651,5.9204153e-06,-0.6201194,2.9827132,0.2179021,4.883327,0.55527514,-2.9903207,-1.166377,10.633383,-3.3423088,0.99075705,-0.03235723,0.00019034185
-2.2604036,-2.1210825,-3.5981207,-1.8417308e-05,1.5376662,-1.516325,-0.51229614,-4.109107,-2.739301,-0.8676986,4.3738823,-0.012897074,-3.488897,3.422709,0.6049847,-0.012722321
1.8225096,-0.73519266,1.6412727,0.1306378,-0.96899116,1.2202424,-0.056645647,0.00011711521,-2.8788824,1.7324654,3.4566798,-0.0012077984,-1.8371286,0.09534967,0.43637013,0.68635374
0.27357626,-2.7709253,0.49885583,9.062538,3.146826,-2.521321,-4.406087,-0.031196594,-0.06503927,-1.2993795,0.08847584,-0.07852584,0.00089380145,1.4681768,-0.10585797,2.3154788
3.3230367,-3.2921708,3.1264884,1.4437155e-06,0.14978051,-2.5412343,-0.13115418,-8.534836,-0.7276113,-0.58748925,1.7274497,0.2846978,3.6333175,-3.314837,3.2888668,-0.01171254
-1.5643857,2.8716905,0.0053928196,8.862512e-06,-1.2154996,0.5369114,0.708269,0.5081347,2.9681778,2.6920803,-6.95249,-61.706367,2.5135121,0.99341035,-0.11682452,-0.048078954
-3.0730414,1.5101569,-4.654397,-0.001077652,1.4961383,-2.7315536,-2.1366735,-10.7497635,2.297394,2.3886487,-6.103815,-69.765526,-3.4427497,1.3277522,-0.2212083,-0.039806843
-0.9492376,2.6511872,-4.275115,-50.99074,-2.3998659,2.4822404,4.2736664,-0.022834778,-3.7218344,3.439178,2.99334,-0.044176504,2.347641,1.5383539,3.5705256,0.33116126
2.7374613,-0.9246962,1.3503039,2.180564,2.928504,-0.83913743,0.011800584,-0.005858104,-3.1872206,-0.99859464,0.003874267,-0.009593254,-2.5503976,-0.29727158,-1.5382025,2.3926134
2.7682204,-2.1454558,4.072412,0.040483475,1.7930132,-3.167275,-1.2694926,-4.319763,3.0211034,-1.635069,-3.4745603,0.008072235,3.2956588,-3.3197842,-2.293219,-0.00048956275
1.5392022,1.5476357,-0.040766582,-5.5901664e-06,-2.6033936,4.0804515,2.3420875,-6.4107575,1.3895363,-2.0421922,-0.7083521,9.447945,2.659207,0.041308045,0.044547558,0.027745232
-3.4470212,2.3411763,-0.013031058,6.1187948e-06,-1.9193285,3.3587408,2.126307,9.602186,1.4300461,3.5651937,-2.3839586,2.179821,0.2551841,0.8147237,0.0017266488,-0.013915112
-0.47053874,0.41216472,-0.5114857,2.5828123,0.15228394,-0.49728465,-1.1945693,1.8533769,0.23349929,-0.36962938,0.8796724,2.2475579,-3.0710766,3.360955,-0.0072433427,-0.0035757157
0.35866997,0.6017544,0.21242642,-0.9036193,-2.041204,-0.25612637,0.03656029,0.008768315,-2.8405187,4.380994,1.5530024,0.009869324,-0.044479877,2.270598,0.16557181,8.980981
0.9357952,-1.3473033,0.5433202,2.6316113,3.2228184,3.173282,4.1433296,-0.018182755,-0.29775643,-1.4128338,0.034995556,-0.014100317,-1.0043232,-2.290696,-1.6910688,-8.24201
3.4147925,-2.4123101,4.8969946,0.0014743805,0.9239305,2.2327883,0.8522475,8.98927,3.5523474,-1.9767995,-3.6110778,0.049721427,3.8621082,-3.3679712,1.1245364,-0.039372936
0.16076286,1.7122426,0.005915761,1.80772e-05,-1.8969885,3.2442102,1.6846743,6.4764843,2.1529236,2.9125342,-2.4039545,-9.4767685,2.6955025,0.48717913,-0.06377548,0.0031929044
-2.2573793,2.63944,0.122247644,-1.8085364e-06,-0.07280755,-2.2575536,-1.5047331,-3.9138627,1.418493,-0.83793044,-1.8456686,8.777124,-1.8633584,0.9658983,-0.022996023,0.027225696
0.315091,2.135909,0.27438387,-3.8348265,-3.2317138,-3.382882,3.3432996,0.0013420582,-3.1966658,3.6950536,3.5864046,-0.002345033,2.123984,2.1143804,2.9338675,6.7191496
2.3090453,-3.2366414,2.542338,0.59409213,0.5225619,1.4138639,-0.054897517,0.006996751,-3.446829,0.9398022,0.000887163,-0.012401786,-1.5580833,-1.5588102,-1.1765413,-5.6200085
0.47363985,-1.4871728,0.079984665,6.9007673,0.7906584,-2.790326,-1.1696435,-6.6733646,3.3463542,-3.4017906,-0.061142392,-0.06448462,-0.8200707,-2.0056722,1.2470119,0.110936165
3.358423,-2.080106,0.2747015,1.01706064e-07,-1.3663961,-1.6127276,0.93641436,-6.4010572,0.62472653,2.4230723,0.028757453,-9.87674,3.6402109,-3.3887522,3.3825178,-0.030067861
-1.3632559,2.2595372,-0.0007440618,-5.833969e-06,-2.3345666,3.095244,1.1264383,0.099244386,2.2467277,-2.475748,-1.0523129,13.242887,3.36483,0.6459041,-0.016340237,0.02328622
-3.7897356,-1.1537508,1.5540922,0.001449585,0.036565363,-2.163336,-1.0227516,-7.9929037,1.3960216,2.7854517,-2.2575943,-7.4925423,-3.49185,1.5186187,0.385868,0.06675362
-0.20564006,0.24846175,0.7367958,0.7273756,-3.2528381,-1.4277469,3.3674145,-0.0003744061,-3.4632206,3.8852508,3.7123482,-0.011427987,2.1199164,2.2306237,3.2404852,5.787142
-0.8738742,3.193429,2.610052,6.8370323,1.5732175,-0.26592126,-0.45474225,-0.062144622,-2.7530246,-1.1146077,0.24444944,-0.07521081,-0.32680082,-2.284214,0.5328312,-10.756935
0.17766324,1.6356552,1.2483804,2.5701275,1.9382125,-2.9337668,-1.7792287,-6.6707106,3.4234831,-3.4515932,-1.4983233,-0.0522995,2.321356,-3.6871219,3.7235408,0.0622468
2.3648384,-0.31691355,-0.022570733,-1.6461058e-06,-1.4625373,2.5821812,1.3660793,7.9837375,0.41993633,-2.4950378,0.48977447,11.5412,3.508814,-0.9368802,-0.17122361,0.013624355
-3.0835047,3.0879772,-0.0002906369,3.9988086e-06,1.1373576,-2.6327143,-1.646453,-3.8475175,-0.46052727,-2.8728077,0.40584818,0.15570477,-1.8688287,0.69246405,0.0052937306,-0.0003188327
-1.7985623,-1.1932971,-3.4633648,-1.2884946e-05,1.2945553,2.103391,-0.33142644,4.403182,-1.5881889,-1.730301,3.9611986,0.8765136,-3.560181,3.1812062,0.06376222,-0.035024192
2.5312052,-2.6974802,1.6707742,12.883141,-2.0424988,0.043862388,0.009747662,0.018448628,-3.0939915,1.5685675,2.9807506,-0.048249707,-0.68095994,0.036597658,0.49618667,0.8543986
2.0045228,-1.8220054,1.3166279,3.79831,3.2719464,1.8321664,3.440052,24.602982,-1.3859954,-1.6988848,-0.029757388,-0.0073632975,-1.9624403,-1.0728527,-1.8792548,-8.106479
-0.2785042,0.34823763,2.7317076,9.741451,1.3706292,-2.3885064,-0.95647204,-6.968251,3.2115772,-3.2093527,-2.6545348,-0.048574872,-0.25288185,-3.4204895,-3.462655,0.041071653
0.5497129,0.60748017,-0.02839224,-2.3034167e-06,-1.0411415,-1.240294,-0.13083506,-5.623573,1.9155432,3.0357838,-1.9537394,-11.780777,3.268629,0.6844811,0.00879138,0.0053360667
-3.334297,2.5207148,-0.016644932,6.527971e-07,-1.5199115,0.90021706,0.17142296,0.33309028,2.479712,3.0907447,-3.0430312,-12.245874,1.6572587,1.1428515,-0.027205974,0.008886747
-0.08703214,-2.332858,0.76223254,12.451909,-0.086697,-3.4669528,2.1013606,0.0014756285,-1.969801,0.87814295,5.5566263,-0.07503128,-3.3176584,3.559661,-3.338619,0.05624657
0.7937164,-1.6378057,1.4075987,4.270859,-1.3889731,2.642809,-0.09036893,-0.0425608,-2.729826,1.4467597,-0.0030917078,-0.049729463,-0.93896157,0.8461024,0.04015678,4.739338
0.16037405,-2.4818268,-0.580529,12.472126,0.5761862,-1.6134857,-1.4213376,-2.21348,3.077785,-3.3939815,0.023195758,-0.060556367,-2.3417933,-3.2853413,2.2994208,0.03637344
3.3312707,-2.365388,2.8521786,-2.2457214e-06,-0.49290442,-1.8191096,0.21559393,-5.7121925,-0.6542362,-3.1417613,2.162206,8.6938715,3.6706886,-3.5625596,-0.05650437,0.02100557
-1.3141525,3.2165613,-0.00067045714,-1.7799705e-06,-0.43885908,-0.5209433,-0.55341846,0.42153263,0.44146782,-2.3569396,-0.49462596,12.093935,3.0901608,0.25690818,-0.017829394,0.0300937
-3.0590367,-1.4557424,-3.4191823,-8.947207e-06,1.2280775,-2.5585535,1.7452521,19.82448,2.580917,1.4905411,-4.770278,0.023783341,-3.784743,3.192695,1.0606363,0.013319887
-1.8637861,4.0842814,1.4269005,-3.130703,-3.0809863,0.06781834,0.17743868,-0.0956755,-3.549891,3.3160074,3.300092,-0.04691966,2.2602546,-0.20985372,2.4387138,-0.9645118
-0.11996071,-1.1710732,-0.0021104813,11.657723,1.3996913,0.13732064,-1.0220704,0.0016802102,-1.9698404,-1.4921416,-0.072024286,0.021342687,0.040622115,1.3196878,-0.76136833,8.740977
-1.224292,2.372771,0.26850295,-0.8458042,3.2158942,1.895823,-3.3894608,-0.013596665,3.5329688,-3.463752,-0.023170386,-0.026780926,-0.37702113,-3.3109055,1.9247339,0.043467943
3.382055,-1.3773135,3.2540915,-5.297352e-08,-1.5579541,-2.3357048,0.8980562,-8.327764,-0.123584926,-1.2779428,1.1185192,3.5067532,3.5692093,-3.3985786,3.409739,0.02189143
-1.4069338,3.1645217,3.783738e-06,-3.9618806e-07,-1.8545827,3.3758907,0.90735906,-0.4272226,1.8477162,-2.6079276,-1.4263119,12.277934,2.3277764,0.9652511,-0.0937573,0.026475701
-3.4556668,2.0609705,-3.1464803,1.2067162e-06,-0.39514583,1.7216334,-0.19113564,4.4934893,-0.48115724,-3.4972322,1.3277472,-0.09547593,-3.6342988,1.6955246,-0.006580755,-0.009682093
1.4984927,0.6055444,1.847503,-4.6975665,-3.2760046,-2.5563567,0.12772377,-0.0025286898,-3.323521,3.872707,3.6902518,-0.011184268,-0.1377365,2.020169,1.7633345,6.2970715
0.8347519,-1.9443787,1.1270556,4.1674805,-0.62428904,-0.49202067,-0.04710967,-0.040705204,-2.319737,-1.1385663,-0.03541617,-0.04711172,-1.7771418,-1.7036946,-1.9441448,-4.0216093
1.3380259,0.41444895,-0.07976729,1.5517542,0.95591843,1.861437,0.19201405,8.481157,2.9161189,-3.5423157,-3.539136,0.007861828,3.2305887,-3.3245919,0.67997897,-0.007874908
3.2528179,-0.22145334,-0.0367304,-3.0028668e-06,-1.8875966,2.5371926,1.5588202,8.287219,0.40391743,-2.5301151,0.9296274,10.536155,3.5845473,-3.2567728,-0.18630472,0.014101824
-2.3799775,3.2104502,0.25306308,-2.606289e-06,-0.7923291,0.08116344,-0.05051756,1.0887873,0.7867245,1.2325685,-0.24504924,-4.372826,0.56229985,1.4161009,0.09043985,-0.029486643
-2.0678816,-1.268672,-3.516502,-1.2169952e-05,1.9424094,-2.3165202,-3.1107867,-12.745209,1.7900127,2.0330105,0.26540208,19.372908,-3.364286,3.470955,-0.057492223,-0.0015954077
0.8595648,-2.2114968,0.8010374,9.555213,-1.9167509,1.3632114,0.14051893,-0.015099205,-3.1125803,2.0112064,3.4271903,-0.021013178,-0.033812,2.5786383,0.7748256,3.9501579
0.03888583,-2.729836,0.3373332,9.441387,2.7793028,-1.1301965,-3.2511885,-0.028872618,-0.40410087,-2.636351,0.0651855,-0.05865541,0.48583502,1.544919,-0.46569973,2.0441535
3.3902462,-2.96776,2.3918166,1.4099089e-07,1.7611253,-2.9797082,-1.1910081,-3.5439103,2.8507981,-2.4690163,-3.7335873,0.037716053,3.480132,-3.605743,3.640694,-0.009484068
