Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
-0.00041239188,0.0013186998,0.0007603831,-0.00025633487,-0.0017229125,-0.0007402118,0.0018969064,-0.0002208723,-0.0029078128,-0.0016043821,0.007412041,-0.001337769,0.0046887505,0.001879452,0.00782908,-0.00084957184
0.10755936,-0.0,-0.0,0.0,-0.12020637,0.0,0.0,0.0,-0.24070357,-0.0,-0.0,0.0,0.14275594,0.0,0.0,0.0
0.1444503,0.004676936,-0.00681777,8.002657e-08,-0.14576213,-6.127054e-05,-0.0048414585,-7.48078e-05,-0.23230335,-0.004553332,0.009993426,-0.00013126354,0.15638356,-0.0049531627,-0.009643739,0.0001908395
0.19725032,-0.069223136,0.028380832,-0.023551615,-0.13254605,0.02794376,-0.1064362,0.0012520334,-0.15420341,-0.035973724,-0.01783964,0.2306506,0.19327436,0.011295009,0.08672654,-0.023632228
0.13695434,-0.14966616,0.3133278,0.05381988,-0.15715575,0.05945771,-0.15325797,-0.21104805,-0.008485585,-0.07943098,-0.089476995,0.40727845,0.38136694,0.1365144,0.38449085,-0.15621302
-0.14227264,-0.13536842,0.37879476,-0.17115223,-0.092931636,-0.074164405,-0.043069042,-0.23816746,-0.09715674,-0.09525486,-0.02363164,0.51389843,0.13470678,0.28534958,0.3998767,0.13596068
-0.10657916,-0.11490866,0.37702042,-0.031081803,-0.052074485,-0.14635961,0.30726045,-0.46892557,-0.14021352,-0.08872825,0.32579637,0.022135165,-0.097694695,0.28789535,0.28829193,0.3407565
0.0012248044,-0.16479257,0.35765025,0.2914827,0.101721436,-0.14129278,0.13954896,-0.2525734,0.050150454,-0.201401,0.30190513,-0.25921488,-0.08911874,0.08393155,0.23621832,0.102598615
0.14656408,-0.13706638,0.4000027,0.14501159,-0.01604308,-0.11302932,0.21857928,-0.26845032,0.15832897,-0.22196448,0.25524575,0.072036326,0.20693395,-0.13374534,0.40005606,0.019924432
-0.074591614,0.101432726,0.40001225,-0.14511873,-0.16627616,0.015254827,0.25666183,0.23231971,0.32528403,-0.19992861,0.07515314,0.061038345,0.3502857,-0.10812689,0.39987567,-0.15603264
-0.17441736,0.113214165,0.22904663,0.034275062,-0.09101188,-0.06442911,0.23889938,0.059307493,0.285208,-0.1994478,0.09449562,0.08973028,0.05778203,0.037232228,0.36523786,-0.4480002
-0.09444654,0.09546874,0.3123661,0.1454487,-0.19884959,-0.055075765,0.40010867,-0.15183152,-0.0003654027,0.010945664,0.349214,-0.09736118,-0.080882154,0.17330442,0.2750804,-0.15789005
-0.039361138,0.048009813,0.3575832,0.22084183,-0.07795681,-0.04195942,0.3645788,-0.34209153,-0.14935407,0.022515614,0.39102936,-0.30047613,-0.1558719,0.20375489,0.19915983,0.21241671
0.016208943,-0.016682355,0.30094945,0.10581499,0.036400307,-0.051704813,0.24171907,-0.15062147,0.08027703,-0.13737787,0.24261977,-0.2199886,-0.079260945,0.050417356,0.23697636,0.30275458
0.18359415,-0.08689456,0.40093628,0.09688589,-0.045546804,-0.024018474,0.29902878,0.008673294,0.11746253,-0.18978329,0.30817556,-0.088809565,0.22472991,-0.18700154,0.39904684,0.1124806
0.036722545,0.05795624,0.40000492,-0.13959716,-0.14402096,0.022002375,0.32291013,0.20210393,0.23072419,-0.18105984,0.20999596,0.0640426,0.36779022,-0.15447071,0.39761284,-0.07447371
-0.0665095,0.051771346,0.29974312,-0.026188418,-0.07296143,-0.018400572,0.3175009,0.073086426,0.2496193,-0.14146423,0.15759873,-0.018448098,0.07460734,0.024049278,0.382942,-0.230058
-0.010476049,0.048516043,0.3127451,0.1876081,-0.14918703,-0.07759615,0.40008193,-0.31678113,-0.0035482063,0.07319721,0.4000664,-0.18695615,-0.09830132,0.12556875,0.24161755,0.03916592
0.06386818,0.034295563,0.36326998,0.1484461,-0.10852683,-0.036418714,0.40179196,-0.2896176,-0.12816879,0.0826083,0.39935485,-0.27150133,-0.17249362,0.1573593,0.15353724,0.3955781
0.15470028,-0.008901415,0.35288304,0.21578173,0.005612637,-0.054582395,0.32171637,-0.25520116,0.047670312,-0.0746826,0.25119182,-0.16100483,-0.0005957817,-0.091876894,0.3049598,0.14337406
0.19432884,-0.020552931,0.3984176,-0.027385466,-0.110750586,-0.01022479,0.37788594,-0.08111342,0.13073148,-0.121032126,0.2536041,0.21177574,0.3347962,-0.14631714,0.40000397,0.08834634
-0.043739207,0.13368669,0.40002003,-0.09940335,-0.17709488,0.044670694,0.38204733,0.17868409,0.23618978,-0.11093211,0.12910996,0.2816784,0.42525202,-0.0819976,0.39869288,-0.16406393
-0.221993,0.1308192,0.26453188,-0.06889813,-0.13423352,0.046837416,0.33526385,0.14304692,0.24835508,-0.09345444,0.06533942,0.11084895,0.19489105,0.02422736,0.39819196,-0.2299352
-0.14666563,0.0970295,0.3183559,0.20998906,-0.25248238,-0.043538183,0.40003768,-0.11194381,-0.08741384,0.15059441,0.36664084,-0.102260076,-0.035845935,0.17530715,0.29507345,-0.04019022
-0.10281837,0.028297301,0.3454051,0.3460458,-0.18263352,-0.0014113582,0.4000946,-0.4814271,-0.2128111,0.1946716,0.39960986,-0.27784038,-0.107070245,0.23037642,0.20470522,0.45844465
-0.048344754,-0.083547466,0.26084018,0.30840102,-0.013183311,-0.02272545,0.2557915,-0.24057204,0.10141582,-0.039712727,0.17434077,-0.18802865,-0.06305252,-0.034557708,0.23392293,0.20581295
0.15183309,-0.19984862,0.3986038,0.33577093,-0.08706916,-0.027992198,0.32035276,-0.23561403,0.15942913,-0.12521277,0.1624642,0.15155949,0.26550275,-0.22193925,0.40018454,0.16376749
0.044726435,0.061790895,0.4000081,-0.025578365,-0.19518708,0.015195462,0.36297587,-0.17093311,0.25386217,-0.12775181,0.07518794,0.24704279,0.38711455,-0.14825818,0.3999286,-0.12829706
-0.18466525,0.16195926,0.23897623,-0.08418352,-0.15999298,0.013736059,0.30436346,0.14260563,0.27476314,-0.08955779,0.009730306,0.5232837,0.057855207,-0.00045338913,0.39774126,-0.12164767
-0.024983747,0.08940545,0.31194493,0.072405726,-0.2717386,-0.07148164,0.4000264,-0.30892223,-0.012938845,0.098232664,0.3466344,-0.13988587,-0.15352963,0.1378227,0.3002588,0.21096876
0.035865244,0.013136725,0.35655436,0.30829716,-0.054260157,-0.060752597,0.3274418,-0.4794224,-0.16669816,0.066530265,0.39968425,-0.2744401,-0.1855889,0.16616109,0.28009242,0.3207374
0.1624099,-0.08256238,0.36463198,0.2647216,-0.003763801,-0.051496577,0.28809524,-0.28495127,0.051463258,-0.1160244,0.23043087,0.06086143,0.016236119,-0.049715124,0.31663537,0.24325523
