feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,82.85221,31.54999,0.0
83.19919,94.87681,0.0,106.622574
33.635567,64.59969,0.0,61.20364
62.245293,18.886597,0.0,149.95744
55.16332,0.0,0.0,110.9928
0.0,216.79501,0.0,0.0
0.0,115.51491,57.889793,0.0
0.0,75.171585,49.369583,0.0
125.4768,0.0,0.0,161.67877
78.69085,21.839901,0.0,79.439095
77.02192,49.97929,0.0,103.45974
69.5513,0.0,0.0,122.279915
0.0,155.35759,137.08456,0.0
0.0,122.92423,70.86045,0.0
0.0,76.6421,61.965775,0.0
149.98357,0.0,0.0,139.98615
62.375515,40.98221,0.0,80.504715
81.54898,0.0,0.0,116.26551
58.747524,0.0,0.0,140.67018
0.0,206.02322,0.0,0.0
0.0,137.98428,64.38525,0.0
0.0,98.04978,44.068207,0.0
0.0,46.6308,24.35222,0.0
102.55661,59.337776,0.0,101.73503
52.924953,0.0,0.0,85.45087
73.06726,0.0,0.0,110.6622
75.464714,0.0,0.0,147.52667
0.0,0.0,0.0,0.0
0.0,156.22052,85.00646,0.0
0.0,76.094864,37.725166,0.0
0.0,52.470165,34.57028,0.0
138.98552,40.975475,0.0,124.038925
92.71156,31.981894,0.0,89.617004
70.55301,0.0,0.0,102.97247
78.307556,0.0,0.0,143.41515
0.0,0.0,0.0,39.702168
0.0,149.71158,80.62084,0.0
0.0,94.26903,44.050835,0.0
0.0,38.868816,58.916782,0.0
74.29403,63.439507,0.0,65.86615
72.63584,0.0,0.0,103.10811
79.47221,0.0,0.0,140.17607
80.65798,0.0,0.0,90.20065
0.0,158.42615,123.805725,0.0
0.0,98.126724,57.393272,0.0
0.0,31.195793,33.791336,0.0
87.29173,72.742065,0.0,72.12406
76.70199,0.0,0.0,88.95574
58.53085,0.0,0.0,106.28366
74.47132,0.0,0.0,99.84462
0.0,148.7234,86.74706,0.0
0.0,92.02055,47.627594,0.0
0.0,50.118725,26.18235,0.0
111.63972,42.647667,0.0,101.84761
84.94756,0.0,0.0,110.682724
46.148254,0.0,0.0,122.58839
0.0,137.11786,78.04948,0.0
0.0,94.63867,60.012703,0.0
0.0,42.61215,43.537273,0.0
141.00412,36.134995,0.0,135.25002
84.16548,27.320381,0.0,58.886192
69.22887,0.0,0.0,103.137375
71.82692,0.0,0.0,147.69078
0.0,221.95113,0.0,0.0
0.0,138.79872,74.74002,0.0
0.0,82.431206,61.85289,0.0
125.21136,40.174503,0.0,132.70663
64.50983,23.5475,0.0,83.906235
79.28697,34.11206,0.0,128.446
57.18829,0.0,0.0,108.61681
0.0,0.0,0.0,0.0
0.0,131.70251,72.135704,0.0
0.0,68.36443,33.91025,0.0
166.70247,27.28333,0.0,133.93973
78.40167,31.862684,0.0,63.489468
74.21222,55.692436,0.0,110.19249
46.744095,0.0,0.0,127.198006
0.0,187.62566,188.68063,0.0
0.0,105.022415,61.594032,0.0
0.0,69.58814,24.776968,0.0
161.13837,0.0,0.0,155.65373
43.43279,39.751945,0.0,61.298298
73.068756,0.0,0.0,112.45414
73.09352,0.0,0.0,72.73253
0.0,168.99358,77.93554,0.0
0.0,100.496056,55.39108,0.0
0.0,51.548534,26.047287,0.0
102.62033,13.932659,0.0,117.100586
55.462288,15.523097,0.0,86.896706
47.37651,24.670853,0.0,113.21222
31.779814,0.0,0.0,124.87222
0.0,165.65004,131.92448,0.0
0.0,83.81952,42.805267,0.0
150.94264,25.083557,0.0,132.18527
75.36837,44.116005,0.0,111.156395
86.83096,0.0,0.0,118.29735
36.211876,0.0,0.0,127.735374
0.0,163.4269,114.60258,0.0
0.0,112.725006,57.266457,0.0
0.0,61.80873,30.049572,0.0
104.734146,0.0,0.0,151.85599
59.298714,24.948597,0.0,81.59331
55.6827,0.0,0.0,105.45181
69.4837,0.0,0.0,130.32661
80.9096,0.0,0.0,58.199173
0.0,137.41122,65.04316,0.0
0.0,68.09973,36.609478,0.0
101.78864,45.867165,0.0,99.044014
81.16762,43.930862,0.0,71.68458
78.82032,0.0,0.0,117.14604
0.0,0.0,0.0,86.05599
0.0,150.68355,72.61238,0.0
0.0,121.12649,90.90663,0.0
0.0,79.57836,60.27029,0.0
149.82451,52.44662,0.0,168.78436
55.16107,41.056812,0.0,73.18073
64.862335,0.0,0.0,116.90506
51.795708,0.0,0.0,123.67083
0.0,193.05724,141.32535,0.0
0.0,104.13324,41.474255,0.0
0.0,22.915482,38.529823,0.0
100.316025,40.214066,0.0,93.67854
57.858044,48.871975,0.0,93.753525
60.168606,33.58287,0.0,107.85243
38.47345,0.0,0.0,130.21126
0.0,194.54446,0.0,0.0
0.0,93.94876,64.6952,0.0
0.0,44.20787,24.135948,0.0
136.92601,52.377247,0.0,123.706245
60.80632,34.727905,0.0,80.71548
76.31039,0.0,0.0,129.67104
78.9233,0.0,0.0,65.908264
0.0,163.47928,96.377014,0.0
0.0,87.92003,55.414436,0.0
123.989044,65.33256,0.0,133.30588
93.57249,42.509365,0.0,75.94242
78.52702,62.47675,0.0,98.15634
75.761314,0.0,0.0,105.45467
39.98474,0.0,0.0,146.3218
0.0,160.66423,95.169464,0.0
0.0,83.84211,75.43665,0.0
0.0,73.306465,72.4498,0.0
130.19435,0.0,0.0,129.74226
58.251427,37.406723,0.0,60.47534
64.77883,0.0,0.0,111.66691
77.3687,0.0,0.0,86.11138
0.0,157.11728,99.7003,0.0
0.0,66.58519,33.929134,0.0
147.63976,48.252552,0.0,108.910835
74.988556,45.54733,0.0,82.0219
93.77965,0.0,0.0,119.11786
0.0,0.0,0.0,0.0
0.0,150.13635,84.72215,0.0
0.0,81.10312,60.82981,0.0
81.57099,0.0,48.0812,108.2641
86.2181,42.805588,0.0,86.792915
70.68123,58.59128,0.0,118.274666
70.38657,0.0,0.0,115.55973
0.0,0.0,0.0,49.97235
0.0,106.65361,67.152916,0.0
0.0,53.769596,18.367247,0.0
109.17024,33.682236,0.0,121.946976
65.71354,19.805565,0.0,88.33256
73.97955,0.0,0.0,126.64657
0.0,0.0,0.0,0.0
0.0,129.46466,48.426563,0.0
0.0,44.21774,27.713629,0.0
103.44738,48.829926,0.0,96.42991
74.08375,56.431644,0.0,95.29982
63.623325,0.0,0.0,116.52528
0.0,0.0,0.0,19.62238
0.0,136.22641,76.56919,0.0
0.0,89.83357,47.784424,0.0
134.42851,124.95732,0.0,169.65797
70.43205,44.99814,0.0,86.23539
66.058304,7.5316944,0.0,103.04526
88.10385,0.0,0.0,129.04665
0.0,0.0,0.0,0.0
0.0,122.266235,79.98833,0.0
0.0,86.49075,63.405926,0.0
0.0,43.902195,21.588469,0.0
135.65022,33.05481,0.0,119.6195
86.91057,21.272419,0.0,87.32337
77.71594,53.436653,0.0,106.727936
85.40585,0.0,0.0,113.17912
0.0,0.0,0.0,0.0
0.0,150.70953,133.78932,0.0
0.0,111.04223,66.87546,0.0
0.0,74.96931,44.672928,0.0
136.47774,25.712505,0.0,150.46751
96.10678,84.71278,0.0,79.9774
65.158745,53.06423,0.0,77.905716
68.642,0.0,0.0,135.27971
34.78359,0.0,0.0,131.31337
0.0,131.51466,104.58044,0.0
0.0,85.813614,69.343895,0.0
140.60724,0.0,0.0,148.0528
76.65441,9.456071,0.0,68.6942
69.319084,21.384754,0.0,76.8689
66.60961,0.0,0.0,132.9946
0.0,0.0,0.0,0.0
0.0,156.43904,116.424965,0.0
0.0,74.01575,54.41852,0.0
165.14143,0.0,0.0,201.91872
101.356674,117.14717,0.0,36.340275
64.062744,51.074715,0.0,15.17749
98.44669,0.0,0.0,109.97051
90.81928,0.0,0.0,56.938786
0.0,142.82423,83.03661,0.0
0.0,99.73753,48.75776,0.0
0.0,84.2348,79.05393,0.0
114.05853,26.04694,0.0,188.59872
67.7515,35.360367,0.0,56.860268
75.25595,0.0,0.0,108.62168
67.11013,0.0,0.0,131.75813
0.0,217.30083,0.0,0.0
0.0,93.148766,44.102894,0.0
0.0,51.59481,22.510283,0.0
117.92694,29.435146,0.0,105.482574
74.927826,0.0,0.0,94.91794
71.736984,0.0,0.0,129.23419
75.771164,0.0,0.0,85.80386
0.0,131.63559,105.20259,0.0
0.0,94.55222,46.047394,0.0
0.0,32.267483,23.796568,0.0
97.825615,46.306587,0.0,112.6727
42.80218,27.905664,0.0,80.17274
63.577366,0.0,0.0,132.06615
31.984264,0.0,0.0,111.54154
0.0,189.74667,120.45282,0.0
0.0,93.81553,42.739677,0.0
0.0,30.399328,28.087559,0.0
83.635956,33.640335,0.0,104.19011
