base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016619852,-0.0031036017,1.0007364,-0.005675811
-0.5495142,-0.17494833,-0.3880379,0.54417264
-0.080709636,-0.10508302,-0.35712755,-0.45573017
0.11673305,0.052064456,0.08874582,-0.60410815
0.4535199,0.11945759,0.030208446,-0.006762667
0.61566377,0.085859455,-0.33610275,0.09663721
0.6309915,0.1395336,-0.033740047,-0.43902498
0.80506575,0.03993837,-0.0938172,0.21391955
0.7197298,0.07708609,0.12730464,0.1442445
0.7899491,0.08278762,0.19788168,0.25598985
0.82686687,-0.036247533,-0.3056858,0.09355551
0.7699488,0.029857175,-0.05432591,0.032131344
0.9419941,-0.0036078456,-0.28111324,-0.2741323
0.74646366,0.012002684,-0.116888896,0.077154905
0.81488997,0.051143695,0.027727103,0.047804117
0.77721256,0.1258203,0.031549048,-0.03266304
0.7554874,0.13274314,0.023057062,-0.014893239
0.6752814,0.015395792,-0.13890424,-0.36941203
0.82131666,-0.05244846,-0.11404611,-0.1740218
0.9000727,-0.08659291,-0.33198193,-0.3244674
0.76732653,-0.0034243143,-0.1856082,0.12727426
0.7915401,0.07515295,0.010767112,0.087023094
0.77373594,0.1312702,-0.014107855,-0.0041399356
0.7613453,0.15042727,-0.010117109,0.107134625
0.7073165,0.10025613,-0.3233004,-0.11934016
0.76933694,0.08002722,-0.05931627,-0.07459256
0.8922348,0.05154755,-0.1745952,-0.19187379
0.8205934,0.025026597,-0.28758624,0.016581863
0.7900121,0.033910036,-0.018699432,0.024588345
0.82509613,0.068551764,-0.038849276,-0.099411346
0.78104883,0.07107302,-0.035097435,0.14517862
0.82036203,0.11241859,0.07549654,0.050190564
0.8765408,-0.012389897,-0.2282391,0.5681986
0.8078028,0.061561096,-0.04235793,-0.11886865
0.9416324,0.023333007,-0.1493104,-0.15094972
0.9599617,0.013383342,-0.35164642,0.53855443
0.78156507,0.044401076,0.06426549,-0.20754921
0.8292294,0.05379758,0.06549539,-0.106635734
0.78982997,0.093969375,-0.0030450388,0.014810719
0.7928053,0.11503731,0.049446832,0.08820621
0.8316169,0.014160676,-0.27153426,0.29113618
0.8450841,-0.000894353,-0.13124868,-0.087552115
0.9488658,-0.013118912,-0.2959974,-0.27762184
0.800034,-0.01505689,-0.2049311,0.12579507
0.8148448,0.049975954,-0.023061275,0.07587995
0.84936154,0.05264875,0.00012562948,0.22292152
0.88392764,0.1337004,0.034388848,0.0026570102
0.8430369,0.0035131378,-0.29295138,-0.14272031
0.885323,0.012820834,-0.04106932,-0.041826542
1.0149366,0.014337749,-0.15578686,-0.23393239
0.8320212,0.0005031489,-0.20137638,-0.112379774
0.8368977,0.047363997,0.03698327,0.04109942
0.8183072,0.080291376,0.011074214,0.12074013
0.7981718,0.12759702,0.04791336,0.13369559
0.779199,0.11522515,0.021490218,0.12546416
0.7185159,0.03740118,-0.08581322,-0.25484073
0.9273817,-0.010089035,-0.17627354,-0.21874405
0.814138,0.03751662,-0.029386973,-0.22532205
0.815871,0.054618422,-0.02877602,0.10602071
0.78568405,0.12727596,0.026223855,0.20654054
0.8273436,0.047287293,0.035942886,0.45857048
0.8038885,0.0062404564,-0.059161678,-0.16932118
0.94430774,-0.025386166,-0.14929666,-0.21209596
1.0299441,-0.0588032,-0.33924684,-0.50883085
0.801427,0.0045300527,-0.1313809,-0.03475939
0.81226575,0.048262198,0.06585084,0.02126613
0.7832991,0.16746704,0.014661514,-0.12097328
0.7705646,0.12779693,0.0812566,0.10557876
0.6956922,0.07950416,-0.18123253,-0.24856956
0.808568,0.04619798,-0.027400028,0.050145824
0.9797505,-0.0028053909,-0.28189772,-0.27492043
0.7515777,0.040480237,-0.1012662,-0.14429006
0.7502945,0.10161788,-0.0048053255,0.008998093
0.76699966,0.10759131,0.020826023,0.17402358
0.80421406,0.061525773,0.09715944,0.4204228
0.74744815,0.004294995,-0.17572819,-0.30319723
0.8720357,-0.009351378,-0.096927896,-0.0770875
0.9146086,-0.03345783,-0.36921093,0.079182714
0.7770687,0.04130355,0.011706574,-0.122350655
