feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,114.757935,0.0
0.0,133.88712,120.63092,0.0
0.0,79.95547,70.41292,0.0
52.244408,68.156746,2.1991963,0.0
69.3568,80.949234,0.0,70.6926
52.17422,74.345795,0.0,67.83093
67.794106,0.0,0.0,135.97131
0.0,0.0,0.0,142.60234
0.0,149.37575,117.80991,0.0
0.0,103.19754,59.703575,0.0
0.0,42.50037,22.817131,0.0
124.93578,32.071575,0.0,117.40364
81.43549,23.856495,0.0,89.10246
53.69764,0.0,0.0,114.377975
54.881645,0.0,0.0,120.80137
0.0,140.48294,97.3613,0.0
0.0,67.22666,53.509636,0.0
0.0,31.300995,33.697918,0.0
99.02911,45.19773,0.0,80.79485
53.73944,29.192833,0.0,82.81693
83.10981,0.0,0.0,135.31154
102.11873,0.0,0.0,82.11001
0.0,160.98831,98.80063,0.0
0.0,98.84509,46.07142,0.0
0.0,46.44768,44.176266,0.0
124.303345,37.67541,0.0,117.49086
58.2576,29.577286,0.0,72.93833
76.74291,0.0,0.0,109.442245
69.10215,0.0,0.0,121.50139
0.0,0.0,0.0,0.0
0.0,125.525734,70.353386,0.0
0.0,111.76679,62.141357,0.0
0.0,108.72826,43.776463,116.32737
105.97199,48.937202,0.0,100.90269
68.27167,44.323772,0.0,74.494446
71.82267,0.0,0.0,114.6854
72.987656,0.0,0.0,129.24992
77.82072,0.0,0.0,69.46546
0.0,165.6738,81.63316,0.0
0.0,75.103226,45.720394,0.0
149.44261,0.0,0.0,170.69696
83.88495,63.99413,0.0,73.415405
59.618313,0.0,0.0,99.70277
66.21676,0.0,0.0,124.882614
0.0,0.0,0.0,104.094185
0.0,150.60721,65.99133,0.0
0.0,86.27792,54.056675,0.0
67.93492,0.0,0.0,0.0
111.05162,63.750523,0.0,97.40751
55.210884,63.339687,0.0,83.67704
76.73079,0.0,0.0,113.45175
48.762104,0.0,0.0,91.327896
0.0,204.67664,112.37595,0.0
0.0,98.41501,50.025784,0.0
0.0,0.0,0.0,133.56279
79.760185,0.0,0.0,80.690796
87.38431,0.0,0.0,129.04352
0.0,0.0,0.0,33.2081
0.0,147.54514,98.214005,0.0
0.0,94.057526,69.65813,0.0
0.0,54.397667,22.825079,0.0
122.362366,39.633217,0.0,109.43366
64.908646,44.145252,0.0,125.882515
84.809586,0.0,0.0,108.34676
65.73417,0.0,0.0,102.97761
0.0,158.64706,116.94762,0.0
0.0,102.90675,56.941944,0.0
194.77847,21.108812,0.0,119.64935
116.94643,48.306084,0.0,120.75049
64.64461,17.813343,0.0,95.188576
75.1929,0.0,0.0,100.72782
42.355476,0.0,0.0,124.96045
0.0,151.62018,119.50804,0.0
0.0,98.47574,37.762207,0.0
191.50398,0.0,0.0,120.58145
91.35447,46.493202,0.0,67.149994
90.453156,0.0,0.0,98.83698
65.60858,0.0,0.0,127.675545
0.0,217.18703,0.0,0.0
0.0,127.722275,69.189064,0.0
0.0,77.658875,35.88777,0.0
134.81976,0.0,0.0,192.03568
61.923836,62.764626,0.0,64.71699
71.54469,0.0,0.0,92.89734
52.39116,0.0,0.0,146.41891
0.0,164.59767,103.353775,0.0
0.0,122.770645,83.271194,0.0
0.0,90.8705,58.4514,0.0
130.4059,57.714344,0.0,143.8752
62.53726,27.207253,0.0,80.43203
64.789925,0.0,0.0,108.44917
60.931606,0.0,0.0,158.66432
0.0,204.28366,76.15681,0.0
0.0,96.86152,75.38707,0.0
0.0,0.0,0.0,109.97247
80.144295,73.72658,0.0,81.93865
68.27102,32.4537,0.0,94.36252
51.759647,0.0,0.0,128.54884
0.0,220.7737,0.0,0.0
0.0,118.43628,80.49267,0.0
0.0,69.54159,48.037262,0.0
71.364525,81.50091,34.918633,111.589325
82.21728,50.10913,0.0,81.44129
77.837875,0.0,0.0,107.48849
65.58195,0.0,0.0,135.5845
0.0,0.0,0.0,73.64222
0.0,158.08539,103.115715,0.0
0.0,44.5363,29.997343,0.0
129.49008,48.040092,0.0,109.33038
69.168976,22.203289,0.0,80.179886
77.13347,0.0,0.0,115.1924
40.23824,0.0,0.0,118.744484
0.0,203.91254,65.43661,0.0
0.0,108.22783,48.49806,0.0
0.0,65.92995,52.093403,0.0
165.12918,0.0,0.0,144.4724
67.60957,26.7758,0.0,60.223095
74.23504,0.0,0.0,94.046524
52.24938,0.0,0.0,127.26289
0.0,218.53189,204.97684,0.0
0.0,101.69546,39.783604,0.0
0.0,14.829813,38.864185,121.44383
94.44961,54.089474,0.0,103.03264
67.8537,41.301987,0.0,94.12195
61.695766,0.0,0.0,117.49884
34.768444,0.0,0.0,121.05465
0.0,199.9167,252.93079,0.0
0.0,138.7359,79.206154,0.0
0.0,74.78395,52.944107,0.0
105.88956,122.83908,0.0,168.68188
71.724686,60.085575,0.0,72.20877
74.69969,39.49091,0.0,109.55423
84.930435,0.0,0.0,118.40795
0.0,0.0,0.0,39.411972
0.0,160.20795,81.567764,0.0
0.0,95.23123,40.483276,0.0
167.96228,0.0,0.0,127.29395
73.4813,26.665363,0.0,94.580765
82.42017,0.0,0.0,102.79723
73.30193,0.0,0.0,144.37032
92.571625,0.0,0.0,131.91982
0.0,148.46701,57.31071,0.0
0.0,93.143524,57.432373,0.0
100.11481,0.0,55.619186,116.65403
78.154396,32.12426,0.0,80.67433
60.875584,0.0,0.0,98.93134
58.941494,0.0,0.0,124.220535
0.0,221.2927,0.0,0.0
0.0,95.8597,36.088745,0.0
0.0,24.90653,27.712992,0.0
67.07742,44.15529,0.0,79.43695
69.43782,63.678734,0.0,96.7507
38.157635,0.0,0.0,134.04384
0.0,230.6175,0.0,0.0
0.0,98.31435,69.01615,0.0
0.0,54.532806,31.76013,0.0
122.800385,39.55892,0.0,111.82511
61.869263,19.415493,0.0,82.577095
59.800213,0.0,0.0,119.17504
54.281193,0.0,0.0,121.97372
0.0,161.20624,75.13406,0.0
0.0,75.739586,66.70256,0.0
85.20639,0.0,71.878555,110.8164
96.60343,52.487095,0.0,99.782906
77.37627,21.677923,0.0,96.59041
57.79965,0.0,0.0,122.882965
0.0,0.0,0.0,43.948
0.0,132.19942,66.3131,0.0
0.0,70.454765,30.7898,0.0
136.12431,33.12925,0.0,150.0698
69.40243,30.055471,0.0,78.32785
87.14926,0.0,0.0,113.50619
52.043297,0.0,0.0,96.502495
0.0,136.37814,176.78432,0.0
0.0,99.98513,71.19485,0.0
0.0,0.0,38.71499,122.94441
89.02029,59.278263,0.0,71.58373
72.73592,79.26649,0.0,103.095795
93.11019,0.0,0.0,128.11919
73.931114,0.0,0.0,96.42633
0.0,190.99667,0.0,0.0
0.0,136.05963,69.725655,0.0
0.0,92.809555,54.314186,0.0
0.0,37.982155,31.07863,0.0
128.23578,47.392475,0.0,120.668396
60.551636,24.867815,0.0,65.23084
82.433,43.596123,0.0,112.227905
66.159256,0.0,0.0,129.30829
38.546616,0.0,0.0,142.32475
0.0,218.07607,228.53625,0.0
0.0,102.33799,50.30152,0.0
0.0,84.19207,38.398266,0.0
151.905,26.25998,0.0,150.88051
86.05248,44.95132,0.0,84.235214
82.098465,0.0,0.0,97.40899
68.522095,0.0,0.0,117.42113
0.0,125.718056,180.00627,0.0
0.0,90.73359,71.64603,0.0
0.0,54.153625,38.760914,0.0
122.62338,0.0,0.0,133.15852
132.18114,28.208574,0.0,71.15391
93.45602,0.0,0.0,129.63513
59.616417,0.0,0.0,110.92924
0.0,203.37515,134.21703,0.0
0.0,100.72271,48.29242,0.0
0.0,92.44835,29.686806,0.0
123.35962,0.25114244,0.0,156.54071
42.63444,65.13804,0.0,55.907375
66.44044,49.92109,0.0,127.13202
38.65788,0.0,0.0,134.02841
0.0,171.74493,92.50658,0.0
0.0,121.55728,83.51208,0.0
0.0,56.28589,37.212875,0.0
