base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016616865,-0.0031037643,1.0007263,-0.0057495805
0.054542992,-0.2678725,-0.73416746,0.34179622
0.4046428,-0.022645587,-0.10715092,-0.29378954
0.64696634,0.09060344,0.0206928,-0.12962571
0.67354757,0.0014124976,-0.25671574,0.27736935
0.7889073,0.050461635,0.003413696,-0.07490446
0.7415038,0.022161126,0.07772589,0.18910295
0.7806711,0.12095383,0.16054891,0.27467027
0.80315715,0.13903537,0.056582324,0.26988468
0.79466885,0.046504296,-0.02325838,-0.24165113
0.94538957,0.0025822371,-0.20705026,-0.27029026
0.9193162,-0.026421834,-0.47388634,0.11295056
0.76688856,0.07056138,0.053808447,-0.101155624
0.78310835,0.06702886,-0.004517877,0.028127056
0.7870169,0.10594494,0.025104793,0.21390933
0.8924846,-0.047950163,-0.13911715,0.6152775
0.78267854,-0.027208338,-0.025890429,-0.123883925
0.9225397,-0.054938804,-0.11276451,-0.16473928
0.83778507,-0.061543174,-0.28959343,0.16860755
0.8254695,0.0229832,-0.036756344,-0.1575368
0.81973934,0.0759583,-0.057328243,-0.031239115
0.84423906,0.09380919,0.06889121,0.26467612
0.8922703,0.00068106875,-0.2713056,0.32138127
0.8119604,-0.018404514,-0.02980919,-0.16602914
0.8808734,-0.021897579,-0.099591024,-0.16148064
0.95929325,-0.060530644,-0.45731053,-0.011853379
0.83628666,0.0443842,-0.09524371,-0.25400004
0.827742,0.064541966,-0.078728035,0.13809434
0.8058212,0.11585012,-0.010773241,0.07859875
0.802384,0.10634344,0.026691947,0.18263291
0.8312054,0.065546885,-0.034154788,0.20986557
0.757846,0.05720805,-0.021423928,-0.12467892
0.8821742,0.04258485,-0.046831127,0.0045235907
1.0022911,0.0052004717,-0.2841313,-0.39603785
0.8130756,0.018272817,-0.1399167,-0.09228778
0.8172973,0.07549225,0.045307297,0.012573215
0.7851835,0.09703607,-0.020919899,0.19430816
0.78441364,0.14950216,-0.003997014,0.15285927
0.80240047,0.12268363,0.035500027,0.02958955
0.69414896,0.033414092,-0.31121513,-0.14432068
0.84393644,0.051216517,0.006058413,-0.1575668
0.94872564,-0.060259074,-0.363373,-0.023882508
0.8216622,0.026442712,-0.06058798,-0.08617393
0.80982625,0.06068215,0.0033200607,-0.15138692
0.78533757,0.10293137,-0.037586637,0.23521715
0.7853755,0.09597136,-0.005246579,0.004659052
0.7522286,0.06932309,-0.07601854,-0.019795557
0.9454696,0.07292422,-0.07718948,-0.09955522
0.92789394,0.03555858,-0.3200809,0.53158087
0.81133974,0.03949922,0.058152843,-0.010491792
0.7989782,0.06268023,0.019636204,0.13824141
0.78298503,0.122618824,0.010759398,-0.13812211
0.80970764,0.10044003,0.06550669,0.035858396
0.73207855,0.048255317,-0.13178517,-0.2944306
0.8780508,0.025460493,-0.08093483,-0.005260645
0.9688823,-0.013514299,-0.29146355,-0.24121329
0.7715828,0.059701096,-0.015375425,-0.13054232
0.7484297,0.17008914,0.025827201,0.023640715
0.7667929,0.16443153,0.11056623,-0.0114957085
0.6965086,0.06837578,-0.04996852,-0.2327508
0.87998897,0.0108612925,-0.1694791,-0.13598648
0.9023614,-0.04893434,-0.45665476,-0.03198693
0.7926145,0.013463717,-0.036482368,0.066778526
0.807239,0.06568128,-0.017497424,0.18954948
0.76941293,0.10538598,0.030259352,0.07242637
0.8189545,0.017491836,-0.07333455,0.38214144
0.79160905,0.017720632,-0.013566884,-0.055949073
0.91573274,0.0021292977,-0.1664204,-0.23672768
0.80566967,-0.018260691,-0.21522652,0.19815989
0.8296387,0.040923666,0.020920439,-0.16737676
0.82556194,0.043477144,-0.020912124,0.2037426
0.8170472,0.10385631,0.017495064,0.17151445
0.883185,0.011200264,-0.26360556,0.43018353
0.8365587,-0.0060312054,-0.07406537,-0.096656956
0.9971861,-0.043669786,-0.21157727,-0.2989299
0.80537236,-0.030533671,-0.18733403,0.075263605
0.7764799,0.078674994,0.0703028,-0.09585637
0.809753,0.110950544,0.021359958,0.108874224
0.80875784,0.09182556,0.06993081,0.07006369
0.7511111,0.047167674,-0.041870628,-0.17432201
0.8343894,0.02843826,-0.048920386,0.016497836
0.9528718,-0.028334968,-0.38065577,-0.2025298
0.75999725,0.018182304,-0.091445625,-0.12731777
0.7999481,0.0495906,0.0061391834,0.123950146
0.78749144,0.12929003,0.01532221,0.17355013
0.7587613,0.11251994,-0.054271396,0.37246543
0.75092506,0.002410943,-0.067957655,-0.41205662
0.90232265,-0.043028686,-0.18644832,-0.21699402
0.7944542,-0.029031256,-0.30929813,0.36043373
0.79117864,0.07369066,-0.008036227,-0.034423485
0.79183793,0.065062515,-0.012656371,0.21212368
0.8097759,0.11394049,0.097429186,-0.0128231095
0.743546,0.026087027,-0.15868996,-0.2729189
0.87258255,0.009812698,-0.09650206,0.06312028
0.9892391,-0.04034705,-0.41316155,-0.3361116
0.81569713,0.042783316,-0.021539252,-0.06961153
0.768142,0.09195405,-0.026202722,-0.04058463
0.79032385,0.16710262,0.06711334,-0.116043776
0.79830974,0.06761676,-0.26777008,0.19300433
0.79176074,-0.0022817566,-0.06311692,-0.009963244
0.9425993,-0.040811185,-0.25133288,-0.295191
0.7863237,0.0028586278,-0.14177947,0.16472709
0.7752673,0.037505046,-0.010257437,0.097088926
0.7970755,0.074118204,-0.004649791,0.028055627
0.81114507,0.10381895,0.08514349,0.07775773
0.8300991,0.05638324,-0.05189636,0.34777614
0.7817166,-0.0153819155,-0.031699557,-0.16097665
0.9131011,0.0081907315,-0.14237358,-0.28892884
0.78199846,0.006789796,-0.187365,-0.040598758
0.80497116,0.059837185,-0.042829342,0.1262431
0.78990144,0.10581973,0.03879351,0.24944192
0.78335285,0.089976035,0.04585082,0.1803162
0.74288076,0.087625474,-0.12758882,-0.38016915
0.8103648,0.055420034,-0.034176696,-0.053465564
0.9480184,0.052168258,-0.12580319,-0.14270532
0.8101019,-0.0054542553,-0.14147453,-0.11772687
0.7540217,0.09398539,-0.027482899,0.12355975
0.73387897,0.13602766,0.013450442,-0.025140781
0.7582295,0.19744664,0.11820108,-0.032877393
0.65892273,0.059153978,-0.24051009,-0.13357724
0.75812745,0.0029300111,-0.006470165,-0.14439605
0.89892745,-0.051698525,-0.24739817,-0.12145453
0.7585565,-0.009948893,-0.21642381,-0.07211761
0.8024297,0.072162,0.029534603,-0.058082957
0.78104305,0.08849993,-0.001937714,0.08937785
0.79569465,0.14684194,0.053124826,0.016753916
0.8058323,0.060437847,-0.26188603,0.07657181
0.78952354,0.07801245,-0.07248208,-0.07020559
0.94479746,0.030227505,-0.16398756,-0.07125882
0.79340005,0.0076853056,-0.1704696,-0.06565231
0.7693633,0.07463411,0.006563065,0.02331152
0.7451586,0.08719415,0.02500212,0.35728982
0.7845098,0.13232021,0.08206427,0.17624466
0.8392607,0.00048246654,-0.1842641,0.66463995
0.7885579,-0.00095756934,-0.07232685,-0.19762133
0.9381367,-0.022066433,-0.22598656,-0.1723684
0.8506292,-0.05579702,-0.25537607,0.15751094
0.7960256,0.036264665,0.017834948,-0.036001507
0.7513464,0.11420731,0.0055707553,-0.122661985
0.7725535,0.14522684,0.025824653,0.025625147
0.7496563,0.097899325,0.018370831,0.06318261
0.70047164,0.032413173,-0.17241843,-0.1670527
0.8603526,0.0134104155,-0.06392829,0.008571656
0.98943067,-0.052685235,-0.33613774,-0.33153284
