base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016684161,-0.0031055943,1.0007197,-0.0055519445
0.086617686,-0.50330454,-0.55930084,0.33627862
0.47130892,-0.18375085,-0.18568929,-0.62053967
0.57754445,-0.06734755,-0.112556875,-0.086579934
0.61904967,0.01822753,0.030585313,-0.05019192
0.6345707,0.015222258,-0.06096958,0.08334615
0.64730126,0.0888559,0.089172356,0.43940994
0.68786585,0.29158223,0.1930183,-0.048792318
0.6599965,0.17509577,-0.16927464,-0.34290645
0.7655948,0.06562221,-0.12810968,-0.13505274
0.8403702,0.0081983525,-0.47097552,0.19036445
0.75153875,0.049303792,-0.078100696,0.09640877
0.798623,0.06550388,-0.028212171,0.07139024
0.78481764,0.11044954,0.01344397,-0.13521166
0.72833025,0.015971918,-0.27146024,-0.16201878
0.81802773,0.02150264,-0.06694564,-0.14508775
0.98391837,-0.014591515,-0.26022974,-0.28445086
0.80503243,-0.008298622,-0.10699279,-0.030895121
0.80192447,0.065455996,0.009478367,-0.0032385692
0.8007649,0.110026285,0.004115445,0.2108173
0.822238,0.14690426,0.113135405,0.06927863
0.77885765,-0.0023049167,-0.29949725,-0.3027245
0.86107165,-0.0044765584,-0.0502154,-0.16826512
0.98373836,-0.02124638,-0.23073156,-0.15969506
0.80122966,-0.024784414,-0.24068087,0.118654676
0.835916,0.032863412,0.010846215,0.049869157
0.81376123,0.0710797,0.01783783,0.20052874
0.80690587,0.119270094,0.021665443,0.15710899
0.82982045,0.09150782,0.037581354,0.15335606
0.74093443,0.02238839,-0.21811537,-0.33355254
0.80868214,0.014202442,-0.0117914695,-0.040223315
0.9203796,-0.0017969781,-0.14400223,-0.079734825
0.9261911,-0.06063227,-0.44991595,0.38197333
0.8083315,0.028107988,-0.03213835,-0.09644917
0.8210171,0.08451821,0.016405052,0.053492676
0.7698629,0.13621779,0.07097526,0.2035681
0.7888731,0.11808801,0.10087455,0.22110043
0.81738317,0.048507817,-0.25263846,0.46546394
0.74000186,-0.044306632,-0.104057126,-0.28805488
0.87328535,-0.026732786,-0.08733431,-0.058339592
0.9544187,-0.053940803,-0.37256745,-0.16820155
0.77339643,0.05854908,0.042662483,-0.043411024
0.7995804,0.052477583,-0.01932213,0.10672405
0.7774304,0.08749508,-0.031145817,0.30290863
0.791427,0.11623782,0.060713094,0.2597291
0.7301986,0.013382364,-0.20599583,-0.10185998
0.8555237,0.016696546,-0.036045387,-0.12198473
0.9976317,-0.037376724,-0.33531815,-0.48491764
0.8133901,0.012166249,-0.143964,-0.20781244
0.8035453,0.053741384,0.04284277,0.14259186
0.7773557,0.12703274,-0.0005643823,0.015658777
0.7758902,0.11149203,0.040413115,0.11822419
0.7262039,0.035123054,-0.31566197,-0.12621903
0.85382146,0.08204488,-0.066049755,-0.04511161
1.0379258,0.020563176,-0.32907388,-0.19993113
0.7880364,-0.016697763,-0.09155164,-0.03065041
0.8213253,0.08569294,-0.017432544,0.10553021
