Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.01301,-7.354388,5.249408,2.9834237,0.9509306,-12.916169,10.208291,0.8674301,-11.825504,3.2624667,-0.60069275,-0.24064279
1.5302175,0.08542025,4.0128036,5.9053707,-2.628397,5.1508284,4.2086167,-4.2074947,-17.804485,0.55813044,-2.3871546,0.56288815
-11.541357,-0.5609999,-7.226412,-1.0290729,-5.837687,0.18996048,-0.679091,1.3901496,-0.18679631,2.6826758,6.94792,11.47421
-6.940994,-1.4775206,-4.1640954,1.8156173,-7.6188827,-3.2732325,0.76462984,0.4627229,2.7212756,1.4702667,9.374737,17.997355
-6.621743,-0.93597794,0.37368628,1.1424716,-13.235516,-2.800787,0.42030907,-0.7959051,0.55311644,2.159306,7.814864,15.783438
-6.949336,8.471483,0.5973004,-3.6369271,-1.5262256,-6.351136,-2.6064534,2.3652596,6.785638,-2.5430822,-1.5448492,18.443604
-7.042102,9.935016,-4.007762,-0.006888628,1.5273132,0.3318305,0.31150723,-1.2791896,4.1327014,-0.20100331,-5.534872,10.601471
-0.8671373,-0.56982183,12.480097,0.061092257,3.954734,15.964646,14.882449,-4.341507,-3.892933,-4.397984,2.4559088,0.20953894
1.3412392,-1.0911672,-2.2922142,3.010155,-0.3440796,7.698465,6.036029,-4.646316,-4.536875,1.37885,1.5056651,0.50304127
-10.900033,-3.6530862,-7.6347327,1.4044394,-0.7406006,0.8943713,-2.159515,3.203782,-5.9673004,-8.602709,-0.21720123,15.144049
-9.922575,-2.0836282,-6.629818,2.900185,-4.2872663,3.5749936,0.9154837,0.7694721,1.5011955,-2.3281589,5.7828903,12.500569
-8.214408,0.36947215,-3.010886,-1.2217382,-3.062908,-2.0471153,-1.3783655,1.1463232,0.80419594,-4.8925195,-1.8351038,7.705838
-9.594119,1.5503883,2.3338926,0.7065363,0.7832985,-0.21484566,0.9426867,-0.24887085,0.2341395,-6.2698927,-9.310832,3.956061
-1.220556,-1.0341315,14.344551,9.265948,3.5678923,17.90044,13.022228,-7.498642,-6.2846966,-0.9406738,3.6877413,0.8198128
1.4305906,-1.7225189,3.1387715,6.199868,1.9333919,12.691997,10.393058,-5.1759577,-3.0445654,0.69995564,1.2179301,-0.6084051
0.50170183,-0.5075114,1.6253611,2.8007882,-5.3556285,0.5190667,5.705633,-1.4973826,-0.2297464,0.42633128,1.6553841,-2.5033207
-7.8974113,-4.502057,-7.6887774,2.228339,-5.6605754,-0.05845487,1.4640648,0.867681,1.3881274,-4.752471,7.1099405,11.183729
-7.4824543,-0.59627414,-5.735891,0.114418924,-4.469234,-1.9033321,-0.15228355,0.21676004,0.67262685,-4.753637,4.78486,11.770724
-8.736809,2.5176287,-2.3656578,0.04717803,1.7172168,-1.7766719,0.513517,0.3634689,2.9271603,-6.502028,-3.2463083,9.822979
-7.846641,4.1521564,1.5951912,0.093637526,1.8400223,0.55127907,-0.26572084,-1.6214185,0.7494915,-2.3321016,-7.438161,7.469909
-0.92267346,-1.19483,15.263942,7.617301,-1.2145054,18.070526,12.989429,-3.5441227,-5.1270995,-1.6913371,3.2655687,-0.10906458
1.11917,-1.8838036,1.4849006,6.349389,1.0571722,10.765778,8.301756,-5.5353627,-5.5942674,1.5308948,1.1799567,-0.7531929
-1.015281,-0.34816098,-1.4246465,2.3874466,-5.070966,-3.3666353,0.44303906,-1.1452184,3.428453,0.3097725,2.2130752,2.44239
-14.335896,-6.3726597,-11.638069,0.82991064,-0.47588933,-1.1562448,-1.7486448,-2.4400158,2.8157153,-7.761886,9.656421,13.178101
-8.8358755,-4.517736,-4.5642505,0.36498523,-5.7188234,-2.025117,0.16474915,0.04806456,0.2991901,-3.0526145,4.8400626,10.59993
-9.175698,1.32906,-4.5279965,0.024910212,1.5773714,-2.2932775,0.12449145,-0.28274345,1.7038465,-7.1515107,-2.0190902,8.726291
-9.559897,3.5843456,0.2449863,-0.0007082224,1.3931804,-0.112377405,0.23636782,-0.8615842,-0.089547336,-7.0525985,-3.6459465,7.9791775
1.5357304,-0.7116413,11.6483135,1.5495262,-0.36703992,0.64430046,4.060013,-2.508371,-3.3378775,3.7586665,1.079473,-9.080397
-0.06408562,-0.63980436,11.117695,7.0290856,1.858753,20.0,13.984061,-7.75879,-6.9197674,-0.8791119,1.5014229,0.10854018
1.5451628,-1.139507,0.5770306,7.8864226,2.8654633,12.139019,9.706377,-4.741002,-3.7740653,1.609168,0.59141755,-0.33090818
-0.12235057,-0.04146868,-2.355986,3.0839708,-2.7023666,3.0026197,6.5707955,-0.68910396,0.32337922,-0.030928254,2.3224022,1.5283806
-17.629742,-3.0062962,-12.646416,-0.22180837,-4.6053457,-3.3979402,-2.6636071,2.0633326,-8.169539,-6.401977,6.7557106,19.622555
-9.987597,-5.0938454,-8.296959,0.8475802,-5.7741017,-3.6271212,0.38230968,1.0539842,0.518066,-6.147821,6.1713004,10.666777
