Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5786998,-0.5467844,1.4365156,0.272156,1.958607,-3.9980545,9.286848,-2.610097,-7.351314,3.0103126,2.589179,-2.436592
0.11712655,0.762115,-0.65466225,6.5087457,-3.510856,10.523019,8.031089,-12.916288,-10.148688,1.6721385,-1.7847943,-0.35937607
-6.452081,-3.0825417,-1.6411511,0.6352214,-9.1679325,3.3669977,0.36471355,-1.3618879,-0.0056427717,1.9785011,7.860997,12.263317
-5.9420915,-2.0362186,-4.4048877,0.12634021,-8.337365,-1.4191706,0.7984705,0.6900308,1.6227211,1.3019207,10.720779,16.706614
-5.473453,4.059585,-1.1135974,0.7923775,-10.20306,2.54907,-0.14275157,-0.99661064,2.6345613,-0.27176386,1.9658805,18.144854
-5.750542,6.488702,1.4915481,-3.4148817,-1.1830223,-7.2382884,0.7584138,2.3672755,5.8397655,-3.8063369,-1.8818729,16.996435
-4.4686127,7.8325715,-9.985727,0.7288513,1.1163833,-1.636059,0.3251853,-1.5240803,1.2841986,1.9679866,-3.028434,4.0384088
-0.62883705,-2.2197018,12.530486,2.0720587,4.739066,15.776613,8.605324,-5.6669264,-3.1561422,-1.5975007,1.9230618,-0.2446231
0.6734965,-1.4948821,-1.674232,0.42032903,-1.3423584,4.5112753,4.3436065,-1.7819366,-1.4570638,0.66509867,1.2601267,0.662544
-16.328041,0.82639027,-10.530037,-0.62698805,-2.1848528,0.020321727,-1.9933648,-1.0168556,7.2708373,-4.6746736,5.490145,18.336233
-7.855701,-1.6775286,-5.1284084,-0.224189,-4.750274,-0.9996929,0.28708363,0.90968096,-0.2824425,-5.4698453,5.8590713,9.245655
-9.668741,-0.44023895,-4.2641864,-2.2579427,0.53882504,-2.2205033,-0.7964219,0.6136055,-0.22046883,-8.909883,-1.1963342,7.554686
-9.11567,3.5561907,4.1881123,0.26648945,1.340447,0.26846766,1.1182582,-1.2035272,-0.4401365,-5.3247657,-6.3447824,6.678917
-0.933653,-1.2979679,12.64804,7.6005697,2.3015754,20.0,14.079554,-6.847974,-3.5446818,-1.1714005,3.5486367,0.13254285
1.6209357,-1.8471875,1.9173328,7.335607,2.542133,12.43669,9.391077,-4.2376833,-5.293136,1.3020327,1.0389299,-0.43868798
0.7827996,-0.013316393,1.370432,2.289322,-3.0425854,1.7772373,4.9472237,-1.5085948,0.21900228,0.76310635,0.46916342,-1.4317584
-12.098321,-3.6504598,-8.924673,2.754508,-5.502406,2.8831565,0.73976517,0.42536235,3.0621018,-6.3257194,8.143591,11.465887
-7.0512986,-1.8684893,-2.5820901,0.23579699,-5.568991,-3.0949042,0.24843574,0.61946154,0.5462684,-3.499395,3.7020936,8.429057
-8.607217,1.9534642,-1.6034443,-0.49293268,1.2398295,-0.11682665,0.40701914,-0.18646717,0.52755815,-7.5268183,-3.2774763,8.853696
-10.772955,3.3357508,4.2392664,-0.009276509,1.2448294,0.44189906,-0.18888164,-1.406559,0.39834058,-6.4192743,-9.9604,4.9734282
