base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016450519,-0.0031011952,1.0007434,-0.0056752684
0.080477506,-0.51121086,-0.23568816,-0.13410337
0.41732055,-0.36968547,-0.5938267,-0.18815015
0.3260172,-0.15773582,-0.14235757,0.21776412
0.6626239,0.0053355945,0.1266019,-0.0701781
0.72319883,0.04429602,0.023646485,0.24125056
0.7128805,0.11004988,0.03869699,0.13898191
0.7261298,0.06633478,-0.3114289,-0.06376644
0.762441,0.09740753,-0.06475471,-0.099624805
0.9499689,0.035213947,-0.30092728,-0.29699
0.787138,0.027036896,-0.016577782,-0.13659784
0.8314329,0.073581696,-0.041396752,-0.11959257
0.7680257,0.06808917,-0.022896279,0.22230747
0.840804,0.073500425,0.17900482,0.06263428
0.82195807,-0.019885674,-0.15650341,-0.36316648
0.9069112,0.00019174861,-0.10619699,0.053678326
1.0366032,-0.012054027,-0.41569102,0.109893344
0.80815274,0.03570982,0.0042024488,-0.22895025
0.77241105,0.08585679,0.020250827,0.02615164
0.7580968,0.13512672,0.03131826,0.13942003
0.7491595,0.1144739,0.04191596,0.17073806
0.7040604,0.013488585,-0.090104066,-0.18649317
0.8546684,-0.009260981,-0.1279018,-0.22561157
0.9299422,-0.03563137,-0.33817074,-0.3564423
0.76975346,-0.026298901,-0.15244806,0.08516869
0.79431194,0.067167886,-0.051517073,-0.14923465
0.78387994,0.09367739,0.010728126,0.1404719
0.7784817,0.1453919,0.08258073,0.23299553
0.7991204,0.096128985,0.006640626,0.22591305
0.7819643,0.008341782,-0.12993963,-0.41200265
0.88233656,0.026141526,-0.039095204,-0.06791909
0.9799811,0.025715474,-0.20557685,-0.40559155
0.84430844,0.024227874,-0.23625971,0.19215848
0.8488155,0.05989827,-0.0029616274,-0.045043517
0.79806685,0.06794869,-0.03295833,0.0989106
0.7971863,0.120557845,0.053329054,0.15137543
0.7850997,0.09527062,0.036795583,0.21920902
0.7790578,0.018306721,-0.2777677,0.18219608
0.749636,0.00898327,-0.021167114,-0.08034327
0.89575815,-0.014847685,-0.09738867,-0.09812201
0.889915,-0.03180195,-0.36708057,0.20985144
0.8696942,0.04127391,0.014574982,0.03180343
0.8542875,0.030409405,0.0061879884,0.16011597
0.82242906,0.07813596,0.012840933,0.03044309
0.79551524,0.047139145,0.0030011572,0.19477096
0.7761478,0.019087844,-0.009992837,-0.28999645
0.9099474,0.013715153,-0.14924116,-0.27919504
0.8185299,-0.019659134,-0.2112389,0.14954257
0.784647,0.058718055,-0.010116028,-0.0060725063
0.80803436,0.09852298,-0.028335916,0.04921119
0.7968887,0.15518875,0.049627546,0.075220235
0.8158515,0.09214516,0.09065611,0.32963985
0.7626298,0.0047241063,-0.11040317,-0.35806286
0.8193986,-0.009129621,-0.0571971,0.070120424
0.9857879,-0.029372463,-0.20122716,-0.23554744
0.82348603,-0.042613328,-0.18459743,0.12871848
0.7810335,0.115638405,-0.027738266,0.072097234
0.74940944,0.1271113,0.02536818,0.34569594
0.69008106,0.056077506,-0.15739977,-0.35555717
0.8306498,-0.0032288071,-0.056424733,0.043010414
0.9511875,-0.05138724,-0.37482676,-0.23894253
0.760885,0.003746088,-0.1191089,-0.18405664
0.810988,0.0604973,-0.011384403,-0.03479035
0.81538737,0.10177102,-0.01477945,0.24056365
0.8438757,0.15515341,0.09329393,0.053874776
0.9093279,0.033396907,-0.22324283,0.46835148
0.90126145,0.06689466,-0.112342626,-0.14322156
1.0371945,0.036479983,-0.25186482,-0.38114792
0.8198699,0.04611068,-0.025035826,-0.21302038
0.8264833,0.074890986,0.003666333,0.040352795
0.7743726,0.14076988,0.04217659,-0.042198945
0.77787346,0.047274403,0.044110466,0.17728372
0.7478324,-0.026019875,-0.06254333,-0.21194813
0.89890707,-0.002863608,-0.11636909,-0.051406857
0.8136347,-0.020465208,-0.28504172,0.4222528
0.7864075,0.038480945,0.02323788,-0.033350684
0.74358547,0.08919155,-0.02138332,0.14963548
0.7226486,0.12252376,0.028993135,0.22146617
0.7462675,0.038764007,-0.3149175,0.37291703
0.8068737,0.010469068,-0.03841515,-0.16777293
0.9033143,-0.0024945096,-0.13116316,-0.09119385
0.7436693,-0.0010679963,-0.14907816,0.06993767
0.82933384,0.042202093,0.0134454835,-0.1311247
0.75887144,0.08072187,-0.003362474,0.15291952
