feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
90.394775,94.84773,42.2914,156.09624
133.02348,56.035416,0.0,72.43945
78.29589,39.349842,0.0,64.688965
81.727165,0.0,0.0,124.44458
62.685913,0.0,0.0,123.822044
0.0,218.91127,0.0,0.0
0.0,106.53857,71.782326,0.0
0.0,30.02823,27.924187,0.0
155.82535,0.0,0.0,151.15033
57.429634,20.790915,0.0,84.109406
83.87818,0.0,0.0,102.202095
65.568405,0.0,0.0,136.67845
0.0,160.39503,96.78165,0.0
0.0,115.111145,65.2355,0.0
0.0,69.50882,64.020546,0.0
114.990105,0.0,0.0,187.13132
84.93189,37.31561,0.0,109.01714
76.03453,60.055275,0.0,100.5896
72.42654,0.0,0.0,138.04575
0.0,246.51028,0.0,0.0
0.0,159.87842,77.16091,0.0
0.0,77.900246,53.64217,0.0
0.0,62.21925,30.13306,0.0
114.502,63.21652,0.0,99.72767
70.07424,18.005936,0.0,65.88335
90.30493,0.0,0.0,116.89127
56.2962,0.0,0.0,116.937325
82.638756,0.0,0.0,106.4171
0.0,154.82654,115.5258,0.0
0.0,92.8695,50.297134,0.0
0.0,79.46828,48.60113,0.0
92.8231,59.737415,0.0,203.88689
89.891045,37.444653,0.0,86.239746
52.351425,17.708221,0.0,101.230705
62.043636,0.0,0.0,112.24917
48.804665,0.0,0.0,143.462
0.0,0.0,0.0,0.0
0.0,124.760735,48.97415,0.0
0.0,90.07116,63.085793,0.0
148.92413,0.0,0.0,126.957405
79.993935,48.788525,0.0,58.137268
96.28694,0.0,0.0,102.5621
55.968254,0.0,0.0,125.06979
0.0,0.0,0.0,75.67282
0.0,169.5868,89.896286,0.0
0.0,82.4444,47.211544,0.0
75.3178,32.683174,0.0,197.3882
83.5232,74.2934,0.0,89.620834
68.23802,20.661488,0.0,94.75748
69.879845,0.0,0.0,140.20444
0.0,0.0,0.0,0.0
0.0,134.01813,83.977196,0.0
0.0,109.662056,58.536785,0.0
0.0,18.914862,0.0,143.5826
63.339436,50.592667,0.0,83.33685
72.82191,0.0,0.0,110.79401
0.0,0.0,0.0,17.661127
0.0,137.11568,78.47093,0.0
0.0,95.54605,61.42636,0.0
144.86319,48.24913,0.0,137.61691
118.29669,22.822842,0.0,106.6274
65.86801,0.0,0.0,116.2131
75.048386,0.0,0.0,115.91212
35.41126,0.0,0.0,115.83997
0.0,201.87848,250.08078,0.0
0.0,105.790535,90.51709,0.0
0.0,45.067154,23.743673,0.0
147.01973,17.227758,0.0,165.2325
66.20204,32.486156,0.0,70.36968
81.46544,0.0,0.0,111.00648
52.993004,0.0,0.0,112.589195
0.0,179.71849,140.82176,0.0
0.0,102.38044,64.85202,0.0
0.0,10.425076,33.328064,148.6447
82.732025,40.69337,0.0,60.799114
75.566345,2.0435095,0.0,82.6907
72.915924,0.0,0.0,148.93459
0.0,0.0,0.0,0.0
0.0,138.24449,83.82776,0.0
0.0,105.98941,72.58082,0.0
184.70206,128.04109,0.0,131.01329
73.24771,53.927433,0.0,84.08432
60.20173,41.547974,0.0,117.33221
63.973118,0.0,0.0,126.47224
0.0,241.63959,0.0,0.0
0.0,134.42715,61.376484,0.0
0.0,64.61764,40.67517,0.0
151.41359,0.0,0.0,141.3175
69.43595,23.755295,0.0,102.24641
71.45652,36.16009,0.0,105.9132
59.34768,0.0,0.0,122.10187
0.0,192.98843,140.66125,0.0
0.0,80.210205,33.23079,0.0
156.58333,0.0,0.0,199.92441
70.100365,40.475384,0.0,84.03284
76.06178,34.41452,0.0,105.96451
51.864235,0.0,0.0,129.83783
0.0,222.56488,197.72832,0.0
0.0,127.741875,71.059,0.0
0.0,67.80656,49.111782,0.0
0.0,46.588844,51.804035,0.0
120.41189,10.093651,0.0,105.30448
87.15049,0.0,0.0,93.33855
75.633965,0.0,0.0,126.27886
68.306244,0.0,0.0,76.4871
0.0,151.61836,101.94225,0.0
0.0,66.0616,42.104195,0.0
127.269936,24.894686,0.0,112.43006
70.4238,35.44262,0.0,70.79748
76.869225,37.907158,0.0,116.43797
60.38156,0.0,0.0,145.80904
0.0,230.91528,0.0,0.0
0.0,138.74014,81.62166,0.0
0.0,92.0712,35.66488,0.0
128.83363,95.53336,0.0,166.92546
58.31873,36.73784,0.0,61.774208
77.15714,24.010443,0.0,116.05004
76.970604,0.0,0.0,140.86525
0.0,0.0,0.0,0.0
0.0,108.38797,66.30182,0.0
0.0,43.109005,28.743452,0.0
118.01771,59.007923,0.0,96.74793
59.54505,20.874014,0.0,85.55596
78.01015,31.154716,0.0,109.62825
51.124424,0.0,0.0,120.21859
0.0,0.0,0.0,21.926369
0.0,153.24446,68.54255,0.0
0.0,62.530434,27.304455,0.0
150.53423,81.17714,0.0,181.09431
81.63029,27.069775,0.0,81.39862
66.73304,5.294763,0.0,109.90863
47.260323,0.0,0.0,115.49521
0.0,0.0,0.0,0.0
0.0,130.03116,58.986485,0.0
0.0,81.98342,47.87224,0.0
106.499435,0.0,0.0,218.42699
75.05268,65.15278,0.0,58.974552
56.638824,0.0,0.0,70.320244
81.390274,0.0,0.0,125.39274
0.0,0.0,0.0,32.740337
0.0,158.78833,91.420456,0.0
0.0,92.73687,75.351776,0.0
0.0,37.539665,44.474236,0.0
112.194466,51.478256,0.0,99.59544
82.91981,0.0,0.0,118.04053
84.80823,0.0,0.0,127.5266
0.0,0.0,0.0,0.0
0.0,99.89871,49.99198,0.0
0.0,19.05714,39.494488,0.0
63.075577,55.737514,0.0,78.429924
76.37015,41.477142,0.0,107.238495
59.50965,0.0,0.0,122.5573
0.0,0.0,0.0,0.0
0.0,108.137024,61.939865,0.0
0.0,75.82848,53.84637,0.0
151.43364,0.0,0.0,146.69711
59.256084,19.907623,0.0,81.843414
78.28139,0.0,0.0,107.3915
63.6224,0.0,0.0,109.44869
0.0,184.36984,193.89897,0.0
0.0,76.17563,47.558197,0.0
174.07043,32.08178,0.0,154.51866
91.84394,43.61282,0.0,101.7084
65.201096,57.381207,0.0,112.289665
74.58574,0.0,0.0,124.300385
0.0,0.0,0.0,26.645872
0.0,117.182686,72.09332,0.0
0.0,54.51961,28.011126,0.0
172.01567,0.0,0.0,130.18
64.098236,25.777622,0.0,72.02249
75.9229,31.171587,0.0,118.88107
67.70247,0.0,0.0,127.92346
0.0,0.0,0.0,0.0
0.0,140.27592,61.355877,0.0
0.0,66.6263,37.064117,0.0
134.04599,44.28734,0.0,103.984055
83.810234,20.092133,0.0,82.539734
89.62353,0.0,0.0,118.2943
61.846523,0.0,0.0,148.08344
0.0,0.0,0.0,13.816914
0.0,143.43275,80.544624,0.0
0.0,90.53942,58.38963,0.0
0.0,37.751354,28.73063,0.0
148.90007,0.0,0.0,146.24489
74.301216,33.473328,0.0,93.55895
72.264595,5.3754497,0.0,112.27093
65.17213,0.0,0.0,120.940414
45.456863,0.0,0.0,104.514206
0.0,200.61815,170.31885,0.0
0.0,67.81082,57.714706,0.0
0.0,67.53353,52.947456,0.0
149.0596,0.0,0.0,125.924385
78.23787,29.052937,0.0,67.68773
79.3576,0.0,0.0,115.89652
38.776073,0.0,0.0,107.717834
0.0,160.98956,73.555046,0.0
0.0,87.131165,46.38418,0.0
137.09125,0.0,0.0,172.05635
126.89756,33.593445,0.0,107.716095
77.9421,41.378754,0.0,94.214355
51.240158,0.0,0.0,116.247406
0.0,0.0,0.0,37.539104
0.0,136.44984,81.21707,0.0
0.0,82.866554,53.69426,0.0
59.733868,72.81534,79.9682,0.0
76.21835,0.0,0.0,133.35378
71.85307,62.216133,0.0,56.587196
82.36478,0.0,0.0,110.62393
53.12108,0.0,0.0,139.35211
0.0,152.15813,140.07562,0.0
0.0,108.51389,62.85354,0.0
0.0,49.972466,33.257404,0.0
113.72726,68.69294,0.0,98.55547
72.675964,27.364985,0.0,86.43636
95.966736,0.0,0.0,139.39337
42.882355,0.0,0.0,102.827705
0.0,134.2558,96.79916,0.0
0.0,90.53008,48.290615,0.0
137.98198,121.16118,0.0,145.79034
87.935074,40.417522,0.0,86.76566
69.81077,38.878597,0.0,80.04688
76.41605,0.0,0.0,126.811066
0.0,0.0,0.0,37.725388
0.0,141.55902,81.83363,0.0
0.0,93.753395,64.564865,0.0
199.92308,0.0,0.0,167.2507
78.68434,71.33718,0.0,89.77226
72.354095,0.0,0.0,97.63792
59.241985,0.0,0.0,130.65842
0.0,0.0,0.0,54.03074
0.0,125.14876,60.828674,0.0
0.0,91.23899,47.985985,0.0
140.02928,13.969396,0.0,133.1634
