feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,142.87317,85.9348,0.0
89.70224,61.13329,0.0,77.51033
75.96139,56.521553,0.0,76.813866
62.83956,0.0,0.0,108.19205
48.27994,15.358639,0.0,136.1051
115.276955,0.0,0.0,103.17612
0.0,88.5914,197.2505,0.0
0.0,82.89282,34.61937,0.0
112.91775,0.0,0.0,52.6658
86.26732,45.849617,0.0,82.61237
59.138794,34.875698,0.0,61.258656
65.80088,0.0,0.0,126.15393
0.0,176.88423,85.11876,0.0
0.0,112.09552,71.06809,0.0
0.0,75.45113,40.43882,0.0
143.29312,25.238264,0.0,100.411354
66.181435,27.705765,0.0,63.15297
73.20032,0.0,0.0,92.51736
34.571842,0.0,0.0,138.37363
0.0,150.90248,87.80278,0.0
0.0,97.31857,54.483883,0.0
0.0,70.23781,52.569103,0.0
138.42757,0.0,0.0,133.8771
75.020935,27.411806,0.0,81.40441
64.87494,0.0,0.0,84.89076
58.16339,0.0,0.0,111.76077
58.591335,0.0,0.0,97.93505
0.0,156.26453,168.44984,0.0
0.0,103.5176,68.413666,0.0
0.0,51.045372,50.940163,0.0
78.908455,0.0,0.0,118.47254
95.17996,57.208263,0.0,90.241806
61.634266,50.3916,0.0,99.16947
68.62125,30.410078,0.0,125.89243
55.767136,0.0,0.0,135.45859
0.0,0.0,0.0,0.0
0.0,146.06168,88.81611,0.0
0.0,76.598465,35.542297,0.0
117.91723,0.0,0.0,143.63792
81.143974,30.633852,0.0,75.31393
79.34769,0.0,0.0,124.862816
72.708824,0.0,0.0,137.52919
0.0,0.0,0.0,0.0
0.0,153.75061,104.227486,0.0
0.0,77.14193,55.857704,0.0
106.74167,62.910187,0.0,152.15343
68.81152,41.486202,0.0,70.94946
71.30388,56.78431,0.0,99.88835
75.25141,0.0,0.0,141.44598
78.10235,0.0,0.0,94.14356
0.0,165.82022,77.73884,0.0
0.0,92.83419,51.944138,0.0
0.0,67.24966,39.26199,0.0
139.46567,54.119022,0.0,102.81296
47.830193,0.0,0.0,91.45278
38.254745,0.0,0.0,128.67276
0.0,139.70879,108.55664,0.0
0.0,94.24271,64.19033,0.0
0.0,61.525024,26.519888,0.0
95.42104,36.957287,0.0,91.72174
60.18216,40.070568,0.0,75.98197
59.63141,0.0,0.0,115.10823
49.25661,0.0,0.0,119.64003
0.0,162.2862,85.31142,0.0
0.0,92.46514,67.44005,0.0
0.0,5.7522707,26.551336,0.0
103.24904,42.059742,0.0,97.51108
79.52432,49.02317,0.0,97.374016
96.322334,0.0,0.0,131.71341
55.98671,0.0,0.0,113.37859
0.0,121.383224,215.36398,0.0
0.0,68.26571,33.2232,0.0
172.20927,0.0,0.0,151.54494
81.19046,36.623646,0.0,82.383766
63.646595,44.396217,0.0,120.19607
67.393425,0.0,0.0,132.99396
0.0,204.12012,197.87407,0.0
0.0,88.17348,47.281994,0.0
0.0,68.79222,47.496326,0.0
135.51472,28.969938,0.0,154.61887
63.09952,19.91068,0.0,70.14301
58.24173,22.580898,0.0,128.50642
41.677044,0.0,0.0,139.06538
0.0,208.73807,107.81074,0.0
0.0,89.68137,62.602997,0.0
0.0,55.62257,26.19231,0.0
125.19764,97.40487,0.0,125.834145
65.2344,0.0,0.0,70.02674
63.94419,0.0,0.0,133.00935
84.75059,0.0,0.0,97.27957
0.0,146.28058,66.578224,0.0
0.0,86.71861,72.98898,0.0
162.05092,61.77876,0.0,124.45486
71.729805,44.25335,0.0,78.87684
73.41318,0.0,0.0,112.28849
65.63792,0.0,0.0,146.52003
0.0,134.21324,84.1744,0.0
0.0,86.4682,36.378918,0.0
0.0,61.731655,25.872538,0.0
116.89446,28.21002,0.0,124.704025
70.53894,45.623924,0.0,64.65084
70.18011,0.0,0.0,108.553604
30.596855,0.0,0.0,106.630615
0.0,200.4404,23.284832,0.0
0.0,139.4731,92.63377,0.0
0.0,60.770916,51.993717,0.0
80.507675,82.64856,0.0,96.12011
62.64232,25.539526,0.0,83.15375
74.29557,0.0,0.0,107.886505
83.30311,0.0,0.0,114.3749
0.0,158.87871,65.96508,0.0
0.0,97.72193,60.35369,0.0
0.0,60.9519,27.133158,0.0
123.61456,80.96241,0.0,151.22482
67.64534,28.883234,0.0,62.58763
78.66508,0.0,0.0,106.78456
58.70534,0.0,0.0,147.09535
0.0,193.76254,209.61053,0.0
0.0,97.70808,51.76971,0.0
0.0,50.101322,26.670202,0.0
93.080505,31.56466,0.0,104.63198
84.53503,38.561863,0.0,91.21061
75.059746,0.0,0.0,105.75958
41.920864,0.0,0.0,145.21239
0.0,156.23145,95.98709,0.0
0.0,108.19749,52.31761,0.0
0.0,55.720848,25.484327,0.0
107.80667,38.964756,0.0,114.9072
62.970894,32.362926,0.0,98.18057
75.58411,0.0,0.0,117.500755
90.761406,0.0,0.0,64.055984
0.0,155.30812,88.1805,0.0
0.0,99.098434,41.49166,0.0
0.0,33.379955,0.0,157.03596
91.952705,28.98707,0.0,92.06518
73.80734,43.864136,0.0,107.96261
53.940426,0.0,0.0,109.14512
84.86357,0.0,0.0,115.89624
0.0,154.93741,87.85964,0.0
0.0,88.07242,59.067886,0.0
0.0,18.09562,0.0,116.87505
105.68222,47.273167,0.0,90.98962
92.02907,42.508984,0.0,117.906845
90.42744,0.0,0.0,121.81251
0.0,0.0,0.0,0.0
0.0,141.95795,95.82724,0.0
0.0,87.511215,65.58953,0.0
129.87675,13.275641,0.0,138.06248
73.56464,28.008324,0.0,103.092766
76.06315,0.0,0.0,112.79587
46.574203,0.0,0.0,116.97572
0.0,127.46538,189.84422,0.0
0.0,90.25051,43.79446,0.0
203.41406,19.000357,0.0,99.18968
106.38697,55.071045,0.0,105.619225
68.31401,44.360085,0.0,98.26643
60.750324,0.0,0.0,101.29672
0.0,0.0,0.0,89.08143
0.0,138.81479,133.38702,0.0
0.0,74.493256,57.593525,0.0
120.11337,0.0,0.0,191.68243
80.27157,65.02102,0.0,72.414764
63.514103,5.52823,0.0,95.35665
71.19669,0.0,0.0,130.25026
0.0,0.0,0.0,0.0
0.0,114.120544,50.70966,0.0
0.0,38.340588,20.94004,0.0
124.711266,25.69171,0.0,98.39567
74.18495,34.8879,0.0,93.78584
64.041725,0.0,0.0,115.94406
69.43243,0.0,0.0,106.55308
0.0,163.9796,79.10844,0.0
0.0,97.45388,66.32933,0.0
0.0,20.52644,0.0,116.234604
82.03118,53.617912,0.0,95.63316
62.730183,27.82285,0.0,98.74511
79.78386,0.0,0.0,107.41681
39.566284,0.0,0.0,141.51756
0.0,152.41394,99.47339,0.0
0.0,113.46387,67.95035,0.0
0.0,103.582275,46.539246,0.0
142.38914,0.0,0.0,189.61533
112.191925,39.99177,0.0,85.05426
70.69357,55.264442,0.0,82.001755
81.67418,0.0,0.0,103.97166
57.83168,0.0,0.0,89.43429
0.0,216.40274,296.97144,0.0
0.0,144.22826,80.05149,0.0
0.0,86.34941,58.91162,0.0
189.87099,22.303434,0.0,185.17386
122.63186,52.59803,0.0,110.6706
74.54651,0.0,0.0,79.25777
67.909744,0.0,0.0,103.983864
62.760334,0.0,0.0,142.16791
0.0,183.40594,72.05774,0.0
0.0,97.06024,73.11334,0.0
0.0,59.64101,25.47321,0.0
96.641914,71.85909,0.0,87.40269
89.74266,63.46247,0.0,102.037766
72.19084,0.0,0.0,101.65278
88.86203,0.0,0.0,77.52612
0.0,134.54578,131.99901,0.0
0.0,77.279434,47.583344,0.0
112.56828,0.0,0.0,158.72112
66.80311,156.65933,0.0,23.669594
74.71501,63.837296,0.0,66.206276
60.942123,46.8387,0.0,48.161404
75.8618,0.0,0.0,118.235245
63.907288,0.0,0.0,57.47327
0.0,136.35112,65.33051,0.0
0.0,83.72684,47.66592,0.0
171.2003,38.365234,0.0,109.246765
93.40219,15.8419285,0.0,106.65201
84.96418,0.0,0.0,100.41279
62.116665,0.0,0.0,139.02281
0.0,0.0,0.0,0.0
0.0,115.86567,51.339973,0.0
0.0,79.70234,45.9954,0.0
149.85016,26.39031,0.0,128.79282
60.958755,50.866734,0.0,54.65075
83.23341,0.0,0.0,114.379845
52.622635,0.0,0.0,104.475876
0.0,211.26425,0.0,0.0
0.0,101.03821,49.935272,0.0
0.0,62.462997,32.548145,0.0
126.45622,22.439941,0.0,146.75076
69.82309,44.34962,0.0,86.15651
73.98452,43.500183,0.0,109.10986
57.93829,0.0,0.0,121.01977
0.0,0.0,0.0,0.0
0.0,121.45356,73.935356,0.0
0.0,69.60318,38.15728,0.0
157.52211,19.034885,0.0,128.38193
