feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,113.069084,80.07498,0.0
0.0,131.39319,84.49496,0.0
0.0,74.15617,39.783104,0.0
0.0,25.360605,0.0,113.5544
71.32751,85.248924,0.0,82.8075
47.512287,10.875738,0.0,94.05256
55.40428,0.0,0.0,112.34743
0.0,0.0,0.0,117.698715
0.0,175.00336,0.0,0.0
0.0,100.203285,42.851402,0.0
0.0,48.389767,24.529785,0.0
112.25797,78.339645,0.0,123.19425
58.090366,48.041225,0.0,79.21046
92.070404,0.0,0.0,136.79182
0.0,0.0,0.0,85.56511
0.0,135.09012,66.50299,0.0
0.0,84.97654,65.599525,0.0
0.0,69.703255,21.301605,0.0
111.62635,48.44909,0.0,106.863655
60.85598,67.65701,0.0,89.296036
78.695335,0.0,0.0,117.815575
33.460175,0.0,0.0,112.2676
0.0,198.3687,0.0,0.0
0.0,87.01116,42.93852,0.0
0.0,78.11798,54.98535,0.0
135.02887,27.783161,0.0,155.44853
68.36205,30.649784,0.0,78.86441
65.90907,33.53056,0.0,82.04532
71.784325,0.0,0.0,123.66125
60.288715,0.0,0.0,105.693016
0.0,0.0,0.0,0.0
0.0,124.45511,62.154907,0.0
0.0,102.43098,47.579838,0.0
0.0,0.0,52.993893,187.93442
98.39904,67.826614,0.0,75.736374
76.65679,7.074482,0.0,71.23999
82.69914,0.0,0.0,115.985405
59.16602,0.0,0.0,145.85147
0.0,209.53459,0.0,0.0
0.0,66.29962,41.825714,0.0
0.0,40.343063,29.063478,0.0
107.16306,47.95864,0.0,107.555046
62.73307,42.524605,0.0,72.718895
64.45302,0.0,0.0,120.392784
53.928257,0.0,0.0,128.94513
0.0,201.76895,77.26612,0.0
0.0,91.942055,70.31973,0.0
0.0,75.417175,37.110554,0.0
147.60452,39.072865,0.0,130.72926
54.21109,29.11512,0.0,49.54573
84.34198,0.0,0.0,115.80393
68.9539,0.0,0.0,116.11654
0.0,0.0,0.0,43.651424
0.0,130.03639,72.23387,0.0
0.0,36.61471,22.07941,0.0
78.28455,65.77213,0.0,66.66893
88.3493,0.0,0.0,106.60123
77.50877,0.0,0.0,136.10435
0.0,0.0,0.0,30.648909
0.0,121.03513,57.26758,0.0
0.0,76.71162,68.64477,0.0
80.922035,0.0,0.0,133.68086
92.13931,65.42224,0.0,96.53054
75.79083,0.0,0.0,95.51222
91.92291,0.0,0.0,119.859055
78.55773,0.0,0.0,62.287045
0.0,160.61087,74.84905,0.0
0.0,86.32753,60.0516,0.0
194.36963,0.0,0.0,109.06038
97.13231,50.006042,0.0,101.83408
67.52961,20.05141,0.0,101.24918
76.180824,0.0,0.0,129.02625
89.17557,0.0,0.0,47.93446
0.0,153.07457,93.40912,0.0
0.0,81.39852,61.37948,0.0
146.33278,17.909616,0.0,144.97476
62.797783,37.64051,0.0,62.465786
76.46027,49.155018,0.0,121.042206
74.98972,0.0,0.0,133.8411
0.0,0.0,0.0,21.808784
0.0,143.66263,68.14907,0.0
0.0,65.533264,30.2338,0.0
158.66824,56.143837,0.0,143.72893
54.101746,32.726875,0.0,61.440475
82.53615,0.0,0.0,121.0601
52.28185,0.0,0.0,134.5952
0.0,205.38495,91.0934,0.0
0.0,86.04825,52.480877,0.0
0.0,71.068275,26.593498,142.47963
95.22489,92.518,0.0,82.10195
61.323822,0.0,0.0,81.937904
81.22473,0.0,0.0,122.986565
0.0,0.0,0.0,0.0
0.0,125.74219,81.42302,0.0
0.0,73.03819,32.464478,0.0
141.52684,1.9145188,0.0,132.4687
70.830574,38.49398,0.0,95.96423
72.99155,0.0,0.0,122.208466
33.525826,0.0,0.0,134.04874
0.0,147.30034,119.53956,0.0
0.0,124.244675,56.024975,0.0
0.0,75.498985,53.630257,0.0
130.92485,23.349342,0.0,157.30215
67.8408,71.43865,0.0,55.742256
76.697365,68.78113,0.0,90.756546
79.85264,0.0,0.0,158.59558
0.0,114.11122,70.95792,0.0
0.0,104.68358,42.529156,0.0
0.0,42.155464,12.229757,0.0
110.80009,60.117317,0.0,99.90488
71.58989,3.8065805,0.0,85.00244
91.818634,0.0,0.0,133.55727
46.996532,0.0,0.0,124.31287
0.0,215.26854,258.853,0.0
0.0,117.95582,74.35003,0.0
0.0,47.617107,30.683205,0.0
158.11862,37.84698,0.0,126.71025
75.46557,14.761475,0.0,95.20741
89.18219,0.0,0.0,98.9191
49.312546,0.0,0.0,105.20871
0.0,158.56358,88.54867,0.0
0.0,107.69526,60.77401,0.0
0.0,78.28221,31.200548,0.0
165.76846,0.0,0.0,133.12195
65.533806,47.456367,0.0,85.6801
76.908646,0.0,0.0,105.62848
48.074142,0.0,0.0,140.85867
0.0,0.0,0.0,0.0
0.0,135.47977,69.488335,0.0
0.0,78.4774,32.92985,0.0
148.50157,0.0,0.0,131.79755
64.95212,35.074238,0.0,79.604546
70.70583,5.5060177,0.0,105.38016
57.156128,0.0,0.0,108.99632
0.0,224.93939,0.0,0.0
0.0,152.67664,78.125854,0.0
0.0,75.75718,35.369755,0.0
229.39984,0.0,0.0,186.31456
101.873825,58.80111,0.0,80.02646
78.42185,51.1299,0.0,92.898735
66.777405,0.0,0.0,127.59641
0.0,0.0,0.0,39.665768
0.0,147.1332,81.95953,0.0
0.0,82.02157,50.601776,0.0
119.15786,30.544847,0.0,102.405
64.24943,29.225468,0.0,69.25647
82.09815,0.0,0.0,127.51276
75.18101,0.0,0.0,96.21532
0.0,158.39427,76.42239,0.0
0.0,68.40833,47.67018,0.0
139.87381,46.378696,0.0,150.65433
78.805336,20.866007,0.0,95.66889
89.39295,0.0,0.0,109.25649
39.013912,0.0,0.0,125.698265
0.0,199.2126,133.92278,0.0
0.0,108.11993,51.67867,0.0
0.0,57.872646,43.321884,0.0
133.13567,0.0,0.0,135.11902
48.368317,48.698814,0.0,61.136353
72.87795,0.0,0.0,114.63152
0.0,0.0,0.0,36.929123
0.0,124.84184,56.948895,0.0
0.0,75.30351,56.63592,0.0
100.84494,0.0,0.0,0.0
75.25675,84.56572,0.0,63.560043
59.096466,4.8233366,0.0,89.612854
53.897522,0.0,0.0,135.36409
0.0,203.17221,239.80717,0.0
0.0,122.931335,60.3636,0.0
0.0,64.203735,25.211462,0.0
118.73145,58.44343,0.0,108.56758
69.21697,22.643173,0.0,94.94319
67.08059,0.0,0.0,104.778145
39.959282,0.0,0.0,132.86942
0.0,154.53719,117.74072,0.0
0.0,88.098236,40.35327,0.0
0.0,55.60692,34.402195,0.0
106.19083,77.08866,0.0,98.77978
81.75784,2.5075848,0.0,91.47136
72.373886,0.0,0.0,80.13207
67.987686,0.0,0.0,132.40901
0.0,0.0,0.0,60.863018
0.0,156.88846,114.0735,0.0
0.0,119.82576,64.19483,0.0
0.0,63.506348,53.50911,0.0
133.77719,0.0,0.0,149.28038
96.492546,30.968077,0.0,99.58748
95.342094,0.0,0.0,99.50083
76.0834,0.0,0.0,109.62703
29.246817,0.0,0.0,113.26572
0.0,208.86938,0.0,0.0
0.0,113.14938,57.2586,0.0
0.0,76.76461,61.782085,0.0
133.36537,0.0,0.0,181.62302
92.615524,33.84109,0.0,80.102165
72.710976,0.0,0.0,112.192604
47.280113,0.0,0.0,130.59709
0.0,147.68433,93.0656,0.0
0.0,103.2397,60.12912,0.0
0.0,73.92675,41.884174,0.0
155.59233,0.0,0.0,158.308
63.7997,53.624325,0.0,52.687508
77.421844,0.0,0.0,94.87618
43.570126,0.0,0.0,136.87921
0.0,209.59752,0.0,0.0
0.0,126.47333,43.89559,0.0
0.0,118.45574,79.40253,0.0
0.0,70.824905,82.7042,0.0
89.65754,22.596424,0.0,159.77055
51.0558,39.05979,0.0,76.63886
60.05282,47.997116,0.0,144.59897
38.64738,0.0,0.0,124.273346
0.0,237.73105,0.0,0.0
0.0,97.48324,41.429214,0.0
0.0,60.74601,27.666845,0.0
146.52977,0.0,0.0,138.53575
75.84347,0.0,0.0,106.51953
74.70157,0.0,0.0,117.34411
75.32805,0.0,0.0,114.809845
0.0,141.79941,127.35127,0.0
0.0,99.95146,57.90174,0.0
189.89621,38.20955,0.0,107.69482
92.56742,68.13538,0.0,90.991035
76.20416,49.885662,0.0,103.96019
56.07577,0.0,0.0,121.51782
92.29231,0.0,0.0,80.01402
0.0,178.75328,119.06799,0.0
0.0,82.9294,47.929047,0.0
0.0,36.96106,33.56601,0.0
104.82398,38.550842,0.0,94.18496
77.08026,0.0,0.0,76.36003
72.846924,0.0,0.0,106.99164
0.0,0.0,0.0,0.0
