Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6171968,0.46117258,2.0289013,-4.6942677,7.270693,-18.547773,-0.5321102,-1.9093078,3.3780193,1.57627,-0.24192333,-1.1774809
0.45490456,-0.9049388,2.7211127,4.570592,-0.97366214,6.235597,5.8981385,-3.0631614,-2.6445107,0.33650136,-1.0197725,-0.7755158
-11.725084,-9.022824,-6.6930842,1.8803055,-6.3431473,5.2825828,0.5503721,-0.2800448,4.1395874,0.58570415,14.652918,18.245142
-6.3902874,-3.8919184,-2.2410212,-2.435606,-9.823265,0.75113916,0.21432972,0.07827246,0.63401645,2.1366928,9.198591,12.239793
-7.60769,3.443775,-0.5135572,-1.7450829,-5.245881,-2.9706202,0.4337244,-1.1537619,2.4359918,-4.0545874,-3.0683331,14.616791
-8.533896,4.514654,5.875349,-0.818774,-2.0690515,-1.7756972,2.3312345,3.1223574,3.0898235,-3.3124046,-3.8089025,10.659405
2.5181885,-2.7767634,13.487022,1.7791386,1.1122035,-3.2939882,-0.13032818,-3.1987581,4.588273,0.72185755,-3.085937,12.020714
0.6992586,-1.6985421,8.696218,4.655465,0.97421575,12.922222,9.365596,-5.7406054,-4.500023,0.3642987,1.5162721,-0.5292969
-0.052309513,-0.18181175,-1.7309797,4.797108,-2.745272,4.934374,6.1409097,-3.8547735,-4.1031733,1.0553455,2.1340625,0.96001077
-13.630065,-3.674469,-8.843331,-0.16386372,-1.3093445,1.2020841,-1.1930363,2.0054133,-4.5218105,-8.574478,0.048497915,14.196358
-9.290204,-5.5513134,-6.750842,0.8085109,-5.1844835,-2.619369,0.52653503,0.515537,1.3254273,-5.9905963,5.6591187,9.0650215
-7.2216306,-0.16744316,-4.3503456,-2.588725,-2.269578,-7.602745,-0.6388216,1.3853499,1.1469313,-6.9517,0.28555322,6.626984
-11.602579,0.42783648,0.68792975,0.5531621,1.1895096,-0.087091684,0.71612,-0.53510857,0.0631509,-6.789469,-9.384756,5.7310224
-3.3573227,0.08532286,15.41085,10.914934,-0.72116065,20.0,17.027172,-2.3781948,-10.905135,-0.40642452,0.6641221,5.4386587
0.77685916,-1.6203408,6.9060364,8.266915,1.3294797,13.337733,10.623623,-4.3591766,-4.2308784,0.99009866,1.4252498,-0.5351219
0.9597883,-1.0111146,1.4642549,6.313961,-0.55779946,6.4092846,8.377078,-2.04708,-3.0743513,0.6505499,0.5318514,-0.6168771
-16.630798,-3.919421,-10.479306,0.42495796,-3.5968688,-1.90109,-2.1813493,0.17880154,-3.1281774,-7.851561,4.814023,15.456952
