Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.608216,0.6028393,-0.40397227,5.6122313,-7.9516153,5.5133343,10.974346,-3.4320254,-1.9539735,-15.970553,0.11448932,7.630885
0.36029017,1.2751088,-0.92286015,6.6112294,4.3481283,11.497386,12.899009,-6.4175677,-6.5579586,-0.78113055,-1.995184,1.9422655
-0.9960115,-0.72149444,2.637855,4.532369,-0.18531018,10.400255,6.9325643,-9.778641,-7.3116584,-0.00067293644,0.6653118,-0.36772102
0.41549492,-1.2714937,1.0088788,2.895114,-4.8691587,0.97541285,3.044605,-1.6563087,-1.4501655,1.0388308,1.1251516,-1.060452
-10.55383,-7.2013116,-4.340662,0.8851891,-9.563055,-1.661661,0.49857974,0.5317433,2.5615416,-2.0712335,7.118389,14.354825
-8.842794,-0.7236903,-3.8933158,-1.5257288,-7.979426,-10.149459,-3.0059004,1.5744493,0.49077028,-3.3849826,3.4405274,13.179739
-7.900688,1.3837072,-1.0228031,-1.7355814,-4.6136556,2.113121,0.22374892,-1.1761048,1.6672195,-7.0611677,-4.4646297,9.904072
-8.221834,3.8159318,-0.26280642,0.31853127,1.8589647,0.57191277,0.12774873,-1.7725682,1.3315344,-3.5386074,-7.7878923,7.695486
-2.6807597,0.43866968,15.74802,11.677676,-2.026441,20.0,12.711582,-9.832283,-6.1734123,-1.7580938,2.3510697,0.027778149
1.2199931,-1.9558606,2.073997,5.3637133,1.8254844,10.311525,8.321543,-6.4565854,-1.8507564,0.8641044,1.3688145,-0.86342907
-2.330493,-0.4267888,-1.2557048,-0.32113993,-2.7777426,-1.7366836,0.2737528,-1.739469,6.6349955,-5.199941,2.314849,14.585504
-8.382081,-4.4481993,-6.4148426,0.26844862,-5.9763603,3.0436215,-1.0409417,0.51472354,0.9152383,-5.1196127,3.555605,13.369701
-6.6729283,-0.41091442,-5.0654125,-0.49347222,-0.6844559,-3.7458377,0.3233564,-0.09245324,0.6615739,-5.965461,1.7024103,8.723454
-10.012956,1.0030887,2.051115,0.33839297,1.651289,0.15863276,-0.009364486,-0.86266756,0.5190073,-5.089797,-8.932608,5.4171305
3.060995,-2.093387,14.376333,2.085106,2.0638847,-3.1237526,1.0800114,-3.9229424,5.076867,0.8169875,-3.1829073,12.280221
0.64583886,-1.4171252,6.6738873,5.761958,1.475328,14.362337,10.457425,-5.282463,-5.56664,0.3537767,1.4704113,-0.6509391
1.1021342,-1.1148766,1.2767835,3.514801,-2.5665998,3.8715124,5.5143495,-0.5570662,-4.5697846,0.60539603,0.15123452,-0.28016925
-16.444384,-6.487983,-11.930524,-1.3086802,-2.3252735,-0.056975603,-3.5622847,1.9787283,-7.005438,-8.2624445,3.9203901,17.866673
-7.5289707,-3.5091064,-5.9289927,-0.6160203,-5.2475204,-2.109004,0.20699358,0.31505764,-0.2405073,-4.3437867,0.9315344,7.7662687
-7.8170094,1.1673512,-6.516892,-0.15020895,-0.592819,1.0393119,0.03296709,-0.7556493,1.327737,-5.652355,0.14427948,10.062506
-8.264371,1.6671896,1.2409286,-0.18273163,1.434629,0.6568978,0.11343646,-1.556768,0.72409064,-5.017126,-5.7563396,6.035939
-0.5330758,-0.31601095,14.9620495,10.602682,-0.5554433,20.0,-5.040147,-0.8216896,3.3402276,-2.1576428,-2.3665228,9.014252
0.83768475,-0.6334486,5.8097534,6.3369203,1.0975543,10.711941,10.838185,-3.7424693,-2.6008086,0.17914832,0.75133514,0.009282351
1.0408093,-2.748623,1.4408133,3.5923653,-2.891685,3.3218312,6.228185,-1.6916962,-3.0424328,0.43697906,1.7594217,-1.0914199
-15.674551,-2.7044942,-9.8701725,-1.2053038,-3.7866075,-4.908923,-1.8352474,1.474344,-4.5932946,-9.429178,1.0869827,20.0
-7.9963427,-5.641592,-6.2071085,-0.19032973,-6.2078137,-2.9231057,0.54524064,1.0080454,0.779599,-4.7096496,6.2922463,9.732335
-8.907699,-1.4708471,-6.199067,-3.5332198,-5.094803,-7.703087,0.2564218,-0.31872988,1.8580419,-5.3363895,0.4646591,11.548794
