Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.232152,-0.0,-0.0,-0.21704577,0.0,0.0,-0.38346657,-0.0,-0.0,0.15148681,-0.0,0.0
0.27704194,0.31208885,0.077749945,0.22812608,0.053439006,0.24167952,0.0055707316,-0.20035458,-0.028384587,0.1602555,-0.6009351,-0.46368182
0.065873116,0.4346655,0.007836044,0.11721562,0.1939453,-0.09854263,-0.06291807,-0.2806592,0.28092465,-0.17268276,-0.45235857,-0.16666298
0.2725323,0.30702922,0.2662414,0.17828275,0.31102264,-0.10476347,-0.14483097,-0.4282544,0.39810482,-0.14625737,-0.2902706,-0.41053846
0.5408984,0.51523256,0.32492378,0.34591064,0.31173092,0.119614005,-0.17567776,-0.6653423,0.29232308,-0.08492845,-0.20422345,-0.4813894
0.42223984,0.05865176,0.24392305,0.4580623,0.4119409,0.2660121,-0.60266805,-1.1526582,0.4000019,-0.16411684,0.22264752,-0.6317028
0.44216508,-0.18479925,0.22383247,0.5167287,0.5137818,0.31163242,-0.8771166,-0.9021554,0.39997503,-0.15398727,0.53902346,-0.6186587
0.40298507,-0.22838895,-0.035830244,0.13613173,0.46539396,-0.5863356,-1.3317006,-0.4207639,0.39999607,-0.24264771,0.6958866,-0.48107916
0.3030258,-0.31101847,-0.103059426,-0.2891604,-0.24523763,-1.1998585,-1.0275683,0.35124034,0.3942879,-0.42358473,0.68122816,-0.074437425
1.0074639,0.14423095,0.40000018,0.062727034,-0.1430033,-0.47775608,-0.2724587,-0.18427387,0.052675873,0.30336088,0.21134704,-0.92745894
0.6969956,0.87780005,0.3808544,0.08806675,0.15422839,-0.46849078,-0.26834026,-0.35865787,-0.02478356,0.07553016,-0.5922272,-0.57302636
0.37023824,0.69567794,0.081854075,0.14238967,0.27379018,-0.41785923,-0.3124243,-0.80328995,0.3373129,-0.10115999,-0.21706203,-0.16290334
0.4636216,0.3736045,0.31484407,0.14175965,0.39446917,-0.30149397,-0.7980058,-1.0896094,0.40000534,-0.052726507,0.114085145,-0.34960622
0.4620021,0.011043708,0.3741801,0.1424866,0.43456727,-0.32060874,-1.2374306,-0.8928292,0.39999962,-0.034623813,0.4618412,-0.38994867
0.5096771,-0.21657695,0.2209485,-0.29002768,0.12391161,-0.9624214,-1.415703,-0.21068375,0.399999,-0.13838787,0.6455969,-0.16617882
0.50068414,-0.37435642,0.40000013,-0.09802678,-0.3744553,-0.82094723,-0.68894076,0.23313563,0.098071076,-0.24978337,0.6515517,0.09155981
0.94035167,0.2726688,0.40000013,0.036889326,-0.026850585,-0.5192396,-0.3734443,-0.2025312,-0.012350607,0.29483527,-0.0034554221,-0.8337398
0.643124,0.931261,0.24426684,0.02645881,0.24128467,-0.42381102,-0.3783571,-0.42740893,-0.06471527,-0.012220703,-0.6568566,-0.48655823
0.45439488,0.6729852,0.07788508,0.032282867,0.37867498,-0.40776202,-0.4020908,-0.7964594,0.35724953,-0.17168003,-0.21947795,-0.212298
0.5361284,0.27087775,0.303845,0.111426346,0.4674728,-0.1552797,-0.9236476,-1.1961681,0.40000185,-0.13053875,0.20992461,-0.39653635
0.5094495,0.017374545,0.28312692,0.12622605,0.42396194,-0.34641275,-1.2419674,-0.92496574,0.39999932,-0.11689084,0.48702613,-0.3852754
0.4896186,-0.19883987,0.12694691,-0.20936723,0.018814571,-0.8575548,-1.3801919,-0.2933349,0.3999562,-0.17288463,0.6515784,-0.15764043
0.57203025,-0.36581022,0.40000018,-0.027511809,-0.3254709,-0.5837158,-0.5921225,0.2050636,-0.0009661876,-0.20405708,0.62860644,-0.035064418
0.9493078,0.38309914,0.40000013,0.036945872,0.03482095,-0.54685146,-0.33546558,-0.20560473,-0.04556563,0.20021911,-0.09589641,-0.8211415
0.668973,0.92824787,0.2762703,0.051527664,0.24542059,-0.4692887,-0.33374938,-0.35272864,-0.11564676,-0.014561519,-0.62192655,-0.52372324
0.3499027,0.74173343,0.009618615,0.08901961,0.33221823,-0.38358432,-0.31416363,-0.6516604,0.12872477,-0.23992287,-0.3103226,0.055425633
0.5031287,0.3655217,0.32315913,0.067383625,0.36018378,-0.44933447,-0.76843905,-1.0352143,0.40000454,-0.13092822,0.09225823,-0.34152177
0.48317906,0.13207293,0.34098193,0.10663009,0.39456666,-0.29063562,-1.0711839,-1.0415182,0.3999971,-0.12218556,0.33589852,-0.3728022
0.46305194,-0.08207163,0.29476476,-0.0023870592,0.21480268,-0.49930707,-1.2872584,-0.778776,0.37353864,-0.13119526,0.5247995,-0.29509807
0.4590869,-0.22375605,0.15396614,-0.27911603,0.013641152,-0.93771577,-1.3662983,-0.19014686,0.40000075,-0.18396887,0.6362596,-0.10975435
0.50296104,-0.29833767,0.40000024,-0.092281766,-0.37424323,-0.630135,-0.6681077,0.2302438,0.06308913,-0.22282134,0.6797436,-0.10371369
0.93427503,0.22383158,0.40000018,0.04870082,-0.10170895,-0.5300488,-0.36670244,-0.11257174,-0.03998133,0.31043518,0.031809907,-0.79466
0.70940536,0.82287556,0.38339898,0.038481064,0.15678738,-0.523889,-0.37720898,-0.28970474,-0.065470316,0.12158573,-0.55542654,-0.6301586
0.52354413,0.8984976,0.10451786,0.05023529,0.34095263,-0.4075248,-0.41026515,-0.47231734,-0.09702108,-0.14988515,-0.6000155,-0.26562867
0.46938366,0.5559771,0.19716139,0.09092167,0.40198207,-0.3947233,-0.5338521,-0.87793005,0.39999706,-0.19631211,-0.103929706,-0.3011518
0.49407458,0.28402776,0.31256446,0.1465006,0.44211724,-0.15259956,-0.8696133,-1.1818603,0.40000287,-0.18420419,0.17675765,-0.39032358
0.4721428,0.029589817,0.32529768,0.15518214,0.46814644,-0.2195813,-1.1835289,-0.9874712,0.39998317,-0.16536944,0.43489417,-0.39109054
0.4849469,-0.13850883,0.22892886,-0.081385724,0.24578436,-0.6997213,-1.3881644,-0.5072438,0.3999585,-0.22026025,0.5907418,-0.27728575
0.46568868,-0.24420774,0.03449393,-0.3037531,-0.08927794,-1.0595614,-1.2262901,0.07530978,0.37522414,-0.32677385,0.6459367,-0.018904207
0.7613698,-0.18471493,0.40000018,0.062184785,-0.24811897,-0.42024717,-0.20610356,-0.012216606,-0.037222452,0.01120787,0.5220385,-0.56100804
0.81664556,0.56490237,0.40000004,0.09000114,0.08344175,-0.5203615,-0.30109188,-0.25291803,0.077944025,0.27723217,-0.31889084,-0.6680337
0.5038092,0.8986874,0.13778359,0.13238657,0.35040706,-0.3311922,-0.30298355,-0.5307477,-0.011441191,-0.10411283,-0.54662997,-0.20126814
0.43463746,0.503447,0.2351731,-0.008822585,0.20538826,-0.563633,-0.4761375,-0.8573483,0.39998814,-0.13809703,-0.032531705,-0.25783804
0.47265214,0.16804563,0.3705609,0.030461151,0.2581741,-0.35644677,-0.98607093,-1.0369793,0.40001717,-0.12712128,0.27043214,-0.30387795
0.45512566,-0.051082782,0.35500595,0.020540604,0.2613174,-0.50448006,-1.2554584,-0.7729752,0.3999778,-0.121001616,0.45665288,-0.24536236
0.45452625,-0.24210443,0.19128564,-0.29340982,0.053689312,-1.0906636,-1.3818684,-0.10011753,0.3999868,-0.19221447,0.59591794,-0.012345733
0.6399536,-0.32961676,0.40000027,0.107446864,-0.3196812,-0.34736755,-0.38106215,0.100072004,-0.07192059,-0.1061929,0.64088553,-0.27076945
0.8476201,0.57348734,0.4000001,0.07219949,0.07282324,-0.52117753,-0.24169333,-0.30468926,0.07967887,0.31341967,-0.39840457,-0.7284764
0.5612728,0.8482858,0.19128056,0.09177462,0.31273285,-0.40685484,-0.26857227,-0.51242083,0.015625015,-0.06366307,-0.6468274,-0.42648655
0.47970852,0.5448952,0.1603693,0.07103773,0.42507914,-0.37489423,-0.43560377,-0.89207435,0.3999922,-0.26999113,-0.12157728,-0.18625952
0.53806156,0.26056564,0.30458292,0.11508773,0.47588092,-0.17928725,-0.83477896,-1.2529235,0.4000082,-0.24072528,0.17208031,-0.3391783
0.5123917,0.017082045,0.29583383,0.19296765,0.44546956,-0.0155552365,-1.0988153,-1.0020176,0.40000278,-0.22035965,0.4348273,-0.3589036
0.46231014,-0.16821836,0.15414873,-0.15722138,0.2724432,-0.86843204,-1.422507,-0.3658761,0.39998603,-0.23404786,0.6254976,-0.23429236
0.4106364,-0.30263308,0.32095566,-0.25896442,-0.32559395,-1.0934377,-0.98336965,0.29225484,0.22882423,-0.33157206,0.65882397,0.044623185
0.9325107,0.19464968,0.40000015,0.10498345,-0.11439559,-0.52128786,-0.3068091,-0.21530707,0.14013079,0.33482134,0.13189171,-0.8210452
0.71497184,0.8386969,0.38542888,0.07084057,0.19736363,-0.5057874,-0.25522968,-0.40814435,0.058106128,0.09143434,-0.664496,-0.6664248
0.47425017,0.51653135,0.20678805,0.11735486,0.41180718,-0.3289845,-0.44042495,-1.0205908,0.39999473,-0.17500356,-0.108494766,-0.24953465
0.46958068,0.06539443,0.32979318,0.16673058,0.4707256,-0.042923685,-1.0959442,-1.0187179,0.38740197,-0.0987078,0.38114414,-0.38839126
0.46727845,-0.16934155,0.21335466,-0.17142497,0.20909517,-0.8131483,-1.4194218,-0.41346055,0.39997387,-0.15182932,0.59478205,-0.25391966
0.45057765,-0.342957,0.2538829,-0.2928236,-0.21173888,-1.060383,-1.0397133,0.21921198,0.2475025,-0.2680514,0.6381881,0.045876026
0.9348572,0.060166597,0.4000002,0.0049302336,-0.10756346,-0.53466165,-0.268643,-0.1661524,0.034235936,0.32180405,0.21636915,-0.7764037
0.72836024,0.8421101,0.35979146,0.021405475,0.19208883,-0.49502206,-0.2756301,-0.37031245,-0.008896321,0.09926405,-0.5899567,-0.60492873
0.4897676,0.81578064,0.032625128,0.067445904,0.3642528,-0.33498034,-0.3150608,-0.6376202,0.06967257,-0.19189744,-0.44806835,-0.17143804
0.49887958,0.425309,0.2959694,-0.002592793,0.22208148,-0.54227227,-0.71485627,-0.8602456,0.39997447,-0.09742019,0.081657216,-0.34385055
0.49302235,0.1596284,0.36157432,0.0028144792,0.34804896,-0.38880208,-1.0526946,-1.035433,0.38759705,-0.105728574,0.30815372,-0.34043056
0.46546113,-0.08329645,0.2995527,-0.06107874,0.1798982,-0.64100844,-1.3487931,-0.6351715,0.3999863,-0.11899192,0.524178,-0.25457162
0.45416823,-0.23141402,0.13922362,-0.30091956,-0.05192817,-1.0339379,-1.3119879,-0.06149132,0.39996773,-0.1958325,0.61753,-0.032666724
0.76221055,-0.2807128,0.40000024,0.030044662,-0.24555238,-0.47707286,-0.13281788,-0.07634918,-0.13020223,0.12118881,0.5254542,-0.53281736
0.7161776,0.7288725,0.40000004,0.056158442,0.07737661,-0.52421314,-0.23201269,-0.35575542,0.024182703,0.21576756,-0.5996855,-0.5770219
0.5443793,0.858694,0.2144048,0.08705504,0.28726205,-0.44393024,-0.26390654,-0.5090285,-0.04385593,-0.057767365,-0.7326072,-0.4650326
0.45535666,0.5617795,0.16897182,0.085323274,0.31044817,-0.4327711,-0.33976725,-0.88644856,0.32823968,-0.18019211,-0.091784105,-0.20910974
0.5123739,0.2561774,0.3331146,0.1021853,0.40134338,-0.3188227,-0.81856287,-1.1172457,0.40000826,-0.14372116,0.21411131,-0.3545113
