feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,198.80016,0.0
0.0,153.72624,105.414024,0.0
0.0,113.96955,16.300138,11.443905
0.0,36.95961,0.0,123.60141
40.771507,42.993694,0.0,110.34241
53.283287,82.54145,0.0,140.17383
39.53226,0.0,0.0,139.94867
0.0,187.25172,0.0,0.0
0.0,90.08833,37.334255,0.0
0.0,50.845753,22.052362,0.0
105.72237,57.46808,0.0,113.969055
66.41829,0.0,0.0,69.62822
68.3525,0.0,0.0,106.72296
0.0,0.0,0.0,11.45074
0.0,156.4654,86.12288,0.0
0.0,66.53316,54.007427,0.0
107.74659,126.07076,0.0,178.20213
86.14641,49.633045,0.0,86.63938
72.72621,45.174374,0.0,107.09314
70.35878,0.0,0.0,137.78444
0.0,0.0,0.0,0.0
0.0,152.16101,87.280235,0.0
0.0,87.35644,54.86132,0.0
0.0,48.267044,38.28038,0.0
125.23149,48.36995,0.0,97.94549
58.210415,35.97116,0.0,53.421085
66.490524,61.194656,0.0,97.30459
76.2993,0.0,0.0,126.94246
1.5791436,0.0,0.0,84.984116
0.0,180.67577,83.48164,0.0
0.0,105.46135,50.868435,0.0
0.0,84.19225,71.91157,0.0
80.91394,21.993187,0.0,123.36816
92.24206,44.19134,0.0,74.19449
70.326004,0.0,0.0,75.17891
83.65759,0.0,0.0,112.34487
69.26101,0.0,0.0,122.56
0.0,0.0,0.0,31.576433
0.0,140.7205,78.0916,0.0
0.0,79.91302,48.004765,0.0
148.23384,30.921465,0.0,128.5891
71.78634,38.04584,0.0,78.85305
67.05653,46.01678,0.0,130.37335
61.791725,0.0,0.0,121.63714
32.487698,0.0,0.0,79.28222
0.0,157.51323,77.2515,0.0
0.0,97.34981,62.75298,0.0
116.280495,0.0,0.0,141.69287
84.390816,42.243443,0.0,72.73253
70.4148,42.39591,0.0,112.50519
75.49475,0.0,0.0,123.0497
5.971178,0.0,0.0,49.90292
0.0,159.28595,104.09807,0.0
0.0,93.179825,66.86949,0.0
0.0,70.35328,55.62125,0.0
88.454254,23.753853,0.0,81.04559
77.89749,0.0,0.0,102.36613
34.67886,0.0,0.0,131.91008
0.0,140.16208,54.687225,0.0
0.0,116.99501,87.782,0.0
0.0,63.237476,61.00071,0.0
116.38898,0.0,0.0,169.85193
68.64563,44.680874,0.0,50.855892
62.481976,46.12464,0.0,75.86916
77.50016,0.0,0.0,127.58492
112.86895,0.0,0.0,96.96528
0.0,156.6422,91.19806,0.0
0.0,77.605995,41.50162,0.0
0.0,0.0,0.0,149.73026
92.78258,79.12998,0.0,89.45081
62.019604,22.601603,0.0,79.42676
75.10282,0.0,0.0,123.66934
0.0,0.0,0.0,43.89717
0.0,135.78712,72.105095,0.0
0.0,75.66668,57.205,0.0
157.88966,59.217,0.0,143.28403
75.5213,31.676697,0.0,75.863144
77.42466,0.0,0.0,107.34111
44.79717,0.0,0.0,144.5564
0.0,183.60278,107.19607,0.0
0.0,120.86536,79.03052,0.0
0.0,66.87768,73.88088,0.0
152.1948,0.0,0.0,146.0157
78.68595,26.588541,0.0,67.02086
78.34199,0.0,0.0,115.25637
47.12214,0.0,0.0,119.692566
0.0,201.84247,0.0,0.0
0.0,106.36832,64.93469,0.0
0.0,58.17457,26.745548,0.0
114.57854,30.53298,0.0,123.15256
79.126396,0.0,0.0,80.973694
76.450806,0.0,0.0,123.818695
31.276846,0.0,0.0,105.675735
0.0,159.91423,73.212425,0.0
0.0,74.920204,31.163868,0.0
154.45325,80.601456,0.0,150.94841
76.7408,59.339993,0.0,54.70658
76.029976,0.0,0.0,110.10493
43.318455,0.0,0.0,125.48724
0.0,220.44414,0.0,0.0
0.0,122.5043,65.9755,0.0
0.0,81.86878,25.572575,0.0
127.597336,0.22742872,0.0,196.50978
59.506954,62.264614,0.0,61.28826
68.7445,46.39096,0.0,104.94784
71.21609,0.0,0.0,103.01365
46.708107,0.0,0.0,105.836
0.0,120.96983,73.89107,0.0
0.0,55.504375,45.483604,0.0
159.0941,0.0,0.0,145.2042
77.63143,39.44949,0.0,71.22009
74.47108,0.0,0.0,124.00953
68.164665,0.0,0.0,111.27578
0.0,0.0,0.0,0.0
0.0,145.85718,94.81603,0.0
0.0,104.12596,69.23515,0.0
118.2647,2.6038122,0.0,150.88095
68.91797,57.255096,0.0,87.117134
75.9275,44.396233,0.0,109.529724
64.54211,0.0,0.0,129.3462
0.0,181.39272,0.0,0.0
0.0,106.74546,60.552395,0.0
0.0,67.79551,45.182842,0.0
119.30565,0.0,0.0,171.48882
81.63669,82.15361,0.0,55.771606
64.795975,0.0,0.0,101.39426
90.35106,0.0,0.0,143.99596
88.38036,0.0,0.0,76.095894
0.0,146.95956,47.06976,0.0
0.0,99.74489,48.681248,0.0
107.665726,10.124235,0.0,153.02945
58.009087,56.518005,0.0,63.036537
87.06473,0.0,0.0,112.22415
76.537094,0.0,0.0,135.24117
0.0,215.3687,258.65167,0.0
0.0,110.035,65.8604,0.0
0.0,58.84779,58.07864,0.0
156.19418,0.0,0.0,132.27574
77.460526,30.33497,0.0,66.434784
66.74433,0.0,0.0,99.843506
60.40433,0.0,0.0,119.35253
0.0,0.0,0.0,0.0
0.0,145.61784,90.55223,0.0
0.0,102.10241,77.97186,0.0
0.0,40.621788,24.088127,0.0
69.25809,26.43811,0.0,90.5386
62.718517,45.57177,0.0,115.48403
66.73314,0.0,0.0,138.06596
0.0,191.19841,156.22894,0.0
0.0,103.01539,49.773674,0.0
92.669495,0.0,0.0,167.34
95.08702,54.86316,0.0,93.40777
79.734146,31.307606,0.0,100.55903
64.5253,0.0,0.0,135.37167
0.0,203.7492,231.53355,0.0
0.0,122.582016,64.62494,0.0
0.0,59.00866,31.323782,0.0
146.048,44.05654,0.0,101.98667
70.4661,35.311855,0.0,62.09669
85.2851,0.0,0.0,119.14257
0.0,0.0,0.0,0.0
0.0,128.5132,75.70116,0.0
0.0,60.468967,30.727821,0.0
128.7686,37.274548,0.0,140.67957
74.36697,47.002365,0.0,88.3691
75.75775,0.0,0.0,115.02024
35.01719,0.0,0.0,124.1824
0.0,157.39891,80.263176,0.0
0.0,73.38972,51.22189,0.0
0.0,0.0,0.0,106.19704
90.73074,91.04481,0.0,88.40156
73.58067,0.0,0.0,113.223145
70.555046,0.0,0.0,127.40902
0.0,0.0,0.0,37.843567
0.0,153.17996,89.91309,0.0
0.0,62.75226,54.762608,0.0
181.07713,160.37573,0.0,148.38991
101.94333,60.964764,0.0,117.133804
67.06664,0.0,0.0,78.1582
74.64749,0.0,0.0,107.99625
56.61118,0.0,0.0,126.21058
0.0,0.0,0.0,0.0
0.0,165.7819,79.63836,0.0
0.0,83.13573,38.803707,0.0
0.0,40.28661,33.30456,0.0
137.33229,48.01453,0.0,119.3092
74.27992,47.217854,0.0,72.114334
88.94962,0.0,0.0,77.62888
