base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.001663515,-0.0030820156,1.000732,-0.0056688925
-0.1628809,-0.012820448,-0.4997784,-0.20268498
0.22646515,0.05728119,-0.14771178,-0.7836773
0.48696977,0.17025016,0.012948935,-0.17408577
0.6463686,0.14667247,-0.26413202,0.3614183
0.7259982,0.0792863,-0.035110664,-0.30232778
0.76508576,0.045489524,-0.02274776,0.0974634
0.74397194,0.08541145,0.1502929,0.29771745
0.8052165,0.14468253,0.16176169,0.11314497
0.75349164,0.031571243,-0.07437391,-0.38835227
0.8917815,-0.0035399967,-0.08580377,-0.09728574
1.012942,-0.035311155,-0.31357676,-0.28674087
0.790395,0.022693915,-0.082841545,-0.087700486
0.749635,0.06958733,0.004108055,-0.020638885
0.77373815,0.1474443,0.030546775,-0.07723377
0.7860428,0.083910815,0.013813418,0.10708125
0.7339678,-0.031868722,-0.02890297,-0.106278226
0.85310113,-0.06296629,-0.14157249,-0.0846676
0.9197131,-0.09739873,-0.41605785,-0.38507688
0.8177521,0.013877129,-0.007043598,-0.14297815
0.8778231,0.012793247,-0.01427358,0.020622557
0.8505323,0.04652146,-0.0046674144,0.23333162
0.8748333,-0.11285185,-0.35943606,-0.032379966
0.83408684,0.0065154466,-0.011419404,-0.25482914
0.93129474,0.011462823,-0.07483024,-0.027501948
0.8779733,-0.049386863,-0.22422692,0.18011528
0.7928476,0.06363588,0.04555455,-0.08544767
0.8028052,0.08998619,0.043007422,-0.041081656
0.7934972,0.116202414,-0.037555963,0.3279304
0.77762175,0.13379909,0.0043950765,0.1411768
0.78264904,0.037747737,-0.16226052,0.4423917
0.73148715,0.06644417,-0.047462072,-0.0700458
0.8855368,0.033220917,-0.08700309,-0.08083242
1.0166876,-0.0058859615,-0.29039177,-0.36551353
0.79014057,0.02654204,-0.0749091,-0.09936438
0.8307657,0.033050466,0.090705015,-0.051762775
0.8056566,0.06144048,0.023645813,-0.085214704
0.80600107,0.14687167,0.080462635,-0.12880698
0.82639074,0.09194878,-0.008057464,0.39791206
