base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016341144,-0.003099674,1.0007421,-0.005899774
-0.41258895,-0.2123276,-0.71225804,-0.28720292
0.069034755,-0.099238515,-0.08551463,-0.28810382
0.3400702,-0.05057171,-0.04985301,-0.3063126
0.57104886,-0.03604709,-0.100653455,-0.08222631
0.70874155,0.015040065,-0.1497112,-0.03804074
0.78624535,-0.015549704,-0.12077316,-0.17142318
0.81469345,0.09154167,0.057364248,0.089473866
0.72403365,0.12829983,0.15534821,0.06108154
0.7889027,0.12299819,0.14198016,0.22003214
0.6856509,0.021414215,-0.22685999,-0.27822828
0.7339159,-0.010609115,0.0075026704,0.009028666
0.88966155,-0.031893257,-0.18742716,-0.25215375
0.7861565,-0.023865923,-0.29956207,0.26613176
0.74379003,0.08425754,0.03547713,-0.024337249
0.74332184,0.13692646,0.003299915,0.14555669
0.7162493,0.1567193,0.04237156,0.13280423
0.6695085,0.10006896,-0.26324448,-0.08350051
0.7626791,0.041770667,-0.050584227,-0.11723738
0.9082018,-0.041803382,-0.39995417,-0.29403728
0.76841265,-0.014517695,-0.13089184,-0.26636007
0.80848294,0.058223322,-0.0048074233,0.1258532
0.8016549,0.13621671,0.015653426,0.05862308
0.79085636,0.107446216,-0.009083962,0.119287044
0.7240762,0.030194234,-0.13702102,-0.39023638
0.8753647,0.017263692,-0.08983284,-0.16551328
0.96341884,-0.032103755,-0.28361234,-0.39395338
0.8065257,-0.016631147,-0.15078261,-0.024132574
0.8014363,0.08366059,-0.0051816013,-0.034651708
0.74959856,0.11654385,-0.03344021,-0.06282052
0.7343501,0.13182169,0.0010369094,0.082830064
0.72221285,0.09575363,0.047256984,0.023548013
0.66817343,0.026881883,-0.17539476,-0.34482965
0.7421902,0.0010889252,-0.066611096,-0.18522477
0.84728706,-0.022295712,-0.14787678,-0.2417222
0.82249135,-0.060155857,-0.4365281,-0.13054337
0.7088727,0.003981307,-0.048290104,-0.18441965
0.7773257,0.05818446,-0.050389394,-0.005232894
0.7873946,0.049368836,-0.047132965,0.25726324
0.81388825,0.13718116,0.050774425,0.10028749
0.83021456,0.078182474,0.011222679,0.3963278
0.8373741,0.052564826,-0.031289168,-0.25466108
0.96223885,0.028174488,-0.2003874,-0.1590516
0.8737354,0.0034939768,-0.25482044,0.22239338
0.84301996,0.058010988,-0.00432681,-0.18238796
0.78998226,0.097784206,-0.036492825,0.22903346
0.793958,0.13287513,0.090268135,0.0896081
0.83582896,0.03197804,-0.28295866,0.38316813
0.78913134,0.035834286,-0.10082928,-0.19068901
0.9797989,0.007200724,-0.1837464,-0.17704543
0.8165495,0.009907913,-0.20728426,-0.1377085
0.82637894,0.04348675,0.026361931,-0.0057318835
0.8071933,0.02582985,-0.014353173,0.025958495
0.782525,0.062425647,-0.01068218,0.17546278
0.83411735,0.05699138,0.038329296,0.17589489
0.7612001,0.021272628,-0.0657135,-0.20430773
0.93207145,-0.027303748,-0.24444023,-0.2590574
0.8089557,0.05342643,0.04235424,-0.16748455
0.8146923,0.08233687,0.03660227,0.14823425
0.77293485,0.17304441,-0.02126008,-0.047396887
0.74466014,0.11082669,-0.041527685,0.32202947
0.6933419,0.03723166,-0.007805538,-0.25885728
0.8119551,-0.024813049,-0.1082478,-0.30268365
0.8966866,-0.06783744,-0.2807859,-0.2976685
0.7817522,-0.049929716,-0.24508393,0.28174943
0.77933174,0.08939238,-0.0075812545,-0.049763266
0.781233,0.104538515,0.005234414,0.19072261
0.76864654,0.101350494,0.05079942,0.100143924
0.68318075,0.025505807,-0.25668317,-0.06320501
0.8001784,0.014747379,-0.08634626,-0.19429755
1.0075666,-0.008666448,-0.20991878,-0.47171423
0.80651397,0.0065262085,-0.020362642,-0.079596795
0.8439371,0.04951356,-0.027487151,0.15719764
0.836315,0.090822086,0.02244169,0.16349892
0.8238266,0.016039252,-0.087523535,0.31147876
0.80479455,0.06702026,-0.019415155,-0.084892295
0.9820435,0.024451047,-0.15438819,-0.14505558
0.89642996,-0.024035862,-0.19799231,0.07094728
0.80929667,0.044626717,0.038327068,0.14462402
0.7715171,0.09929433,0.04670954,0.17963365
0.8082187,0.08051287,0.115404375,0.19771545
0.715525,-0.048189465,-0.22313143,-0.00029888097
0.79766744,-0.021674184,-0.021925796,0.09793308
0.92925066,-0.029475708,-0.13674061,-0.23871103
0.7532123,-0.013360437,-0.16809992,0.24105625
0.82701737,0.041573893,0.0042016506,-0.085609466
0.8012316,0.08842022,-0.013674909,0.06856538
0.7797456,0.12860689,0.05237158,0.16258612
0.6856493,0.06546684,-0.17190665,-0.2606386
0.8016124,0.055146255,-0.05813767,-0.20506974
0.9444529,0.0054793963,-0.27700564,-0.3057779
0.76488405,0.009590948,-0.02715535,-0.17158784
0.78303456,0.09059895,0.013754282,0.075696334
0.7321377,0.14731462,0.050087396,-0.06285919
0.7646846,0.12197887,0.1090141,0.17102975
0.68361235,-0.004946654,-0.061762862,-0.42314902
0.8201471,-0.06362838,-0.100701965,-0.17204505
0.88842744,-0.14786555,-0.36247215,-0.29928488
0.7787938,0.019520178,-0.103238665,0.042865586
0.7540278,0.08251043,-0.001189912,0.2198228
0.75711787,0.15122369,-0.0025178015,-0.021784957
0.7614222,0.12190438,0.056019105,0.16759998
0.68883383,0.002257029,-0.11535016,-0.21410026
0.81173885,-0.07184054,-0.09420602,-0.15187173
0.900506,-0.11193647,-0.241539,-0.20818166
0.75514597,-0.09872541,-0.3035483,0.4685645
0.8062599,0.03638693,-0.009073402,-0.02259193
0.7993657,0.09878493,-0.02895301,0.27193844
0.78366786,0.101823896,0.02848576,0.308287
0.7253277,0.033946164,-0.08167105,-0.1849766
0.89867324,0.014100976,-0.14489588,-0.1472148
0.7932149,-0.04853332,-0.20453575,0.15034992
0.8012335,0.026724903,0.05479529,-0.14623271
0.8085668,0.0770508,-0.02952298,0.17258248
0.81282806,0.118134685,0.04889079,0.0143311145
0.8577081,0.041881036,-0.032969125,0.50216085
0.8038993,0.05519781,-0.06383223,-0.08618755
0.9615394,0.011056388,-0.18982354,-0.26110595
0.7923588,-0.0035570927,-0.123164006,-0.05549099
0.8146695,0.053575754,0.0103635695,0.06816061
0.7723737,0.15808034,-0.0040443293,0.09524357
0.7732444,0.117827326,0.05567495,0.1555506
0.725392,0.03721743,-0.10093438,-0.23934217
0.8242327,0.0013892315,-0.055065766,-0.019580055
0.9468217,-0.030979786,-0.21513325,-0.33840403
0.78482836,-0.023717582,-0.1662409,-0.31979296
