Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2405996,-9.109389,10.323683,16.344728,-13.013294,18.753384,8.642698,-1.2442896,-12.2216015,2.0880294,0.73556614,-0.41887212
0.2240758,-1.4373038,8.026235,7.029342,0.03658098,13.83911,4.505513,-9.691306,-18.317572,0.4684857,-1.5982603,0.37829375
0.7338251,-1.6663318,8.106993,1.3186575,-2.1603324,6.6718807,0.75060356,-6.957591,-8.279795,-0.007455766,0.10570979,0.4603265
-6.429636,-1.7905304,-2.9529207,1.8720596,-5.3718667,2.847946,-1.06193,-4.015936,1.8566036,0.2747829,-0.033000946,-0.81238437
-8.612427,-4.2718983,-5.398954,5.0848637,-5.588872,2.229941,1.1733226,1.6609603,2.0597248,-1.2552738,15.869337,14.016148
-9.062906,-0.3901559,-2.2352188,2.1199765,-6.4189754,-6.0737705,-1.0669754,0.5063994,-0.10745072,-3.8416054,7.8685684,11.381112
-9.024682,4.188338,0.23691583,-0.0043148994,-3.1953826,6.546212,0.22146297,-0.41752148,3.4247947,-5.551548,0.4040023,14.286323
-10.54762,5.305454,9.425874,-0.11322296,1.3525519,0.3275664,-0.46684456,-1.6608825,2.1085718,-5.0569797,-5.3459,10.170406
-1.5439444,1.2090197,14.932879,6.0657816,4.609646,17.15149,19.954529,-3.2931013,-11.106542,-2.2147713,2.4145522,-2.3778224
0.7301587,-1.6217248,5.723407,5.3386216,-0.37281287,10.627011,8.3779125,-4.616552,-4.2034955,0.64891344,1.5655308,-0.62174916
0.20509672,-0.9152994,-0.9556141,2.0369177,-4.824548,0.6256418,3.9346657,-3.1000407,0.9511529,0.025881171,1.5345569,1.9861398
-10.07782,-4.42385,-7.976664,2.1370435,-4.2695084,0.85627127,-1.9954357,-1.5623298,2.2016792,-6.316081,7.2581387,11.174568
-7.586304,1.3781476,-5.559213,-1.4193175,-4.500146,-6.740121,0.5109329,0.042562246,0.8773088,-5.727598,1.3685318,9.7187805
-9.30693,0.93151236,0.18359673,-0.07261038,1.5779898,0.4766481,0.028100312,-0.7912195,0.7314197,-5.9994946,-4.7414126,7.294706
-6.824101,4.7078905,0.7280934,-0.16687417,0.9602127,0.22071779,0.64962053,-1.7946808,0.8378259,-3.6910803,-9.660928,4.487985
0.43722555,-1.4580126,10.757925,8.234711,2.9033253,16.244621,13.7893915,-1.7288463,-9.293667,-2.095243,2.9346552,0.09942055
1.2146572,-1.0347109,0.9427881,5.122264,0.8632225,6.5307693,6.703235,-2.9718733,-3.5407135,1.1596236,0.655915,-0.09011704
-11.726009,-2.6561165,-7.401631,0.6615537,-4.7591295,0.059170723,0.82220757,1.5816045,-7.8756676,0.35062265,2.5100093,-7.036099
-8.020221,-4.79586,-5.738538,2.4409583,-6.362043,0.32357812,1.1884451,1.346676,0.82414407,-3.427299,3.8751245,8.640456
-6.542506,-2.6954298,-4.4736867,-0.0036004856,-4.5602756,-1.3891351,0.25350142,-0.7414789,0.17456281,-4.3749146,1.7416865,8.8979225
-10.701072,1.9532168,-2.6410778,-0.062725544,1.0152063,0.46327734,0.20091552,-0.8310964,1.360962,-8.134124,-6.568668,7.2554216
-2.9608717,5.8996058,-2.9681447,0.062054873,0.9609709,-0.24700429,0.64620495,-2.1192641,2.1753476,-1.194863,-8.144396,2.437646
-1.4536383,-0.8912749,11.272026,5.9771147,3.6900344,18.285824,9.867093,-9.29199,-4.685454,-0.7389389,1.4997463,0.70332074
1.0507293,-1.3283343,0.4800552,2.7572813,1.6336427,10.36888,7.556085,-5.426196,-2.5049565,-0.08226848,0.153512,-2.4952528
0.6725688,-1.1059296,2.7161384,2.6580074,-4.810834,0.20623732,4.348335,0.39339972,-1.9201422,0.12486982,1.5677671,-2.7642465
-8.525687,-4.0865526,-8.086012,1.8725209,-5.2741756,0.05302334,1.1667657,0.77198553,2.8954763,-4.3132195,6.7420006,12.710581
-7.937479,-1.904202,-6.079193,-1.0836838,-5.0664415,-6.3851495,0.54889107,0.38355517,-0.09654513,-5.026998,2.0327895,10.208371
-9.386738,-0.5433551,-5.0561333,-0.26634932,1.9067895,-0.9675939,-0.014885902,-0.45258904,2.2409575,-8.322628,-3.3373387,8.176858
-8.182042,2.405424,1.8660117,0.7282077,1.2585583,0.2567513,0.43579173,-1.0970583,-0.21869415,-3.0848544,-5.729298,7.1409736
-2.5175366,1.1109502,15.394672,-2.5497458,2.1365836,0.13283539,13.486268,-3.7261765,-2.5676026,-1.5354371,0.9403658,-6.7975025
0.107895374,-0.60047483,5.8490057,8.872017,3.1194322,14.72489,11.699703,-6.094625,-4.2807508,0.7833359,1.5467691,0.051443845
1.4065944,-1.6963961,2.3310747,5.3868976,-1.1476607,5.1357856,6.2965274,-2.2075248,-1.3703597,0.8115256,1.0267085,-0.4244262
-17.688473,-2.5264666,-11.318798,0.7525984,-3.2785404,-1.6919918,-0.23810601,-1.171875,5.7141857,-3.5315857,5.1029663,13.515947
-9.81573,-4.7129016,-7.363471,1.5402975,-5.535745,-2.9109945,0.47371364,0.9082072,2.4187355,-4.6080546,6.1552687,11.960966
-6.3844647,-0.6228242,-4.3385863,-0.48397815,-6.035963,-5.857852,0.5569582,0.20294285,-0.11590099,-3.1417234,3.7666585,10.271726
-6.1180573,3.5498893,-2.1727688,-0.7683455,1.4868672,-4.0890846,0.7550268,0.33032417,2.3377748,-5.2715015,-3.1997638,9.907749
-10.816213,1.146198,0.19017398,0.16183543,1.333663,-0.15729904,0.11498791,-0.34567165,0.94910866,-7.7725034,-5.4296684,7.633095
0.9323654,-0.04508479,12.209439,1.7485862,-0.49402344,1.2563677,4.5196657,-3.9808795,-2.9478726,3.918358,2.264467,-11.431299
-0.43138063,-2.3224077,8.942564,7.7267165,0.32943296,18.592163,10.021853,-5.401616,-6.7130327,-0.6421947,1.7451019,0.3496198
0.8034445,-1.5986058,-2.1947925,2.5544415,0.35279334,7.1793966,5.1051817,-3.6045346,-2.0348372,0.3750403,1.0861843,1.4631256
-17.183788,-3.4398303,-9.901017,-0.5189347,1.1885403,0.8032892,-1.1292591,-1.319582,5.3967886,-9.511906,-2.3015804,19.22531
-9.106109,-2.3495138,-6.4808407,2.343591,-4.3143244,3.2762127,1.1303926,0.76104033,1.1774745,-5.968518,4.6146874,8.607201
-6.737223,3.662043,-1.2621177,-0.44102097,0.67918354,0.9131293,0.16628218,-0.67728066,2.7492266,-4.3851385,-3.4304633,7.256933
-10.515069,2.6941438,0.5367193,-0.16360748,0.9620986,0.42310667,-0.18593997,-1.0029542,1.3088305,-6.969,-7.6921067,5.213426
2.0568485,-1.9068894,14.164799,1.3503904,4.119715,-1.2505627,1.745553,-5.488246,-0.9207177,4.283018,0.7471715,-9.9115095
0.10676503,-1.2861462,8.502071,5.6678495,2.7835922,18.934017,12.1600275,-6.93324,-3.7506118,0.23708522,1.858841,-0.670387
0.97087485,-0.955861,0.6609051,5.225508,1.0248898,9.344979,8.436549,-4.029484,-3.0721965,0.8031328,0.4952271,-0.25008023
