Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89236337,12.756206,1.1860526,4.5460186,-1.4130104,9.389655,9.042392,-2.2196836,-9.352884,-4.68597,-21.67828,-6.3013854
-8.081055,-11.888325,1.291467,0.5319638,3.1509118,-2.6425238,-2.6698895,-2.7741125,3.8322082,-4.4253335,17.975359,9.993048
2.7544434,-2.5419722,2.4780862,1.5739192,1.4960985,0.77292514,-6.3831367,-8.347488,-0.004079489,-1.1021776,2.3621824,-0.662618
0.5018468,-2.8634605,-0.1999257,1.6087933,1.0562273,3.2965326,-4.527369,-0.3409188,-0.018976934,-0.5032726,3.2261913,0.75267535
-0.18425062,-2.692523,-1.2346288,-2.715416,0.9079037,-16.051598,-1.7236096,4.75484,-0.005848406,-0.054659814,2.7932968,1.0465105
-0.121067494,-0.8863032,-3.3751178,-10.895458,-4.418093,-22.480946,-4.529795,11.160041,-0.0023151534,-2.4446044,-0.08875513,4.242758
-0.1668481,7.5837865,-1.206123,10.112801,-1.7575381,3.9583993,17.882385,1.144948,-4.6414404,1.8865119,-1.4420098,4.302039
-1.2035844,10.454945,-0.00029797218,0.3734106,4.0932984,0.43505704,-0.04250688,-2.846553,-0.0344434,-0.7709278,-10.918942,-1.3309087
-4.3420053,3.8066587,-7.715166,1.2285002,2.3141885,2.8389826,-1.1699758,-3.1583166,-0.13602501,-4.1503057,3.7943943,10.1256695
7.9314475,-8.065558,12.666594,-2.9934857,-4.425328,-3.8881314,-1.3679042,-1.2034256,3.1397195,1.141764,5.910497,-5.4417043
-0.13619779,-4.2332816,0.37937567,0.8255873,0.85982496,4.173855,-5.850496,-1.0583326,0.05614086,0.013286389,4.7075386,-0.61508465
0.22099073,-3.5196579,-0.9752191,0.76247704,0.4128183,2.260123,-5.092104,4.1594462,-0.0451141,-0.88840723,3.0917933,1.4335712
-0.56608486,-0.8556614,-4.0345664,-3.488986,-6.4603577,-5.124111,3.5996845,10.825269,-0.0029589962,-1.5754071,0.7364177,4.52717
6.5879455,10.259531,-0.0004097561,-1.2425699,6.6296406,-6.0315866,-1.6123185,-3.40831,2.0961173,11.969299,-15.551506,-8.396503
-3.1435494,9.365065,-0.00015833834,-0.11794473,4.3831663,0.018851727,0.21905154,-2.3827431,-1.2220949,-4.236563,-7.997952,1.1837441
-2.4425836,-1.4867417,-1.7743655,0.64709306,2.3749435,2.6399105,-0.6437387,-2.4078221,-1.1072212,-3.2066288,2.6131902,3.857623
0.89087284,-5.2263536,3.5019145,-0.14465113,1.8964537,2.6988103,-7.3443274,-6.5844307,-0.012783954,1.0601712,5.010742,-3.1608572
-0.1661823,-4.4658227,0.47804198,1.4735328,-0.06771514,5.1325355,-3.898065,2.0964978,-0.9221163,-0.18340737,4.171847,0.28182662
-0.3357669,-2.0414586,-2.4014635,-5.572327,-5.2740836,-2.256856,-4.950939,8.710768,-0.0001920957,-0.5668363,2.794696,1.5118511
-0.4820062,-1.3183771,-4.3036385,-2.591497,-5.379273,-5.6488895,3.8572497,10.291245,0.0004545683,-2.1427028,0.4575381,5.227361
7.2610116,9.796219,-0.00041518174,-4.536849,10.33838,-11.9241495,-3.087966,-6.9178276,7.3554854,11.386521,-14.338386,-10.319453
-4.347249,9.624972,-0.00014838131,0.9191376,3.4839702,1.5251956,-0.12935975,-2.371796,-1.1017346,-2.8695421,-8.392516,1.4138801
-3.1556268,-2.1340115,-3.7876008,0.9430817,2.0084896,3.2134254,-0.5722594,-4.0281706,0.6868196,-3.860568,6.7360497,8.930346
2.668702,-6.6795955,5.617739,0.34074232,4.255571,2.633118,-5.6324615,-6.6623893,-0.025278209,0.2069792,6.1783075,-3.487963
-0.30311504,-4.546551,0.435791,1.5183014,-0.2488904,5.4285507,-3.7403817,-0.5732868,-0.0017352719,-0.40343517,3.965178,0.9766979
-0.10494805,-3.1953845,-1.4635158,-7.2353673,-7.3910303,-6.0686936,-5.8722124,9.3330965,-0.002800865,-0.4443655,3.2061796,1.496029
-0.5654958,-2.1527967,-2.9999564,-5.86168,-10.258647,-6.3543653,3.7055988,12.998429,0.18123081,-0.9648798,1.2263939,3.985216
10.796511,0.5137891,-0.00044606056,16.367529,-0.63564765,26.138258,21.940596,-10.45935,-4.9748363,5.5889335,-7.273056,7.3553343
-0.7648677,13.30588,-0.0002892032,0.29262358,4.9169044,-0.8303243,-0.3038748,-2.6682825,-0.121749036,0.9602809,-13.028673,-1.8132159
-3.4262965,6.654567,-0.6042937,0.4452712,3.457636,1.8440982,0.23301356,-2.0572267,-2.1595871,-5.58246,-6.767435,3.1400719
-5.4531355,-5.191493,-2.0429175,0.57314605,1.8016642,3.3009944,2.8809361,-4.291687,-0.1676184,-3.713341,10.241658,9.90889
1.8366139,-5.712626,4.0058913,-0.13911149,3.498735,1.5412097,-7.55733,-4.347816,-0.012809162,0.5854678,5.6689754,-3.7316906
0.2457807,-4.264839,0.5647591,1.054191,0.61115557,4.2086124,-4.9564767,-1.1600373,-0.1101597,-0.55998397,4.2849884,-0.070875116
-0.119753174,-3.2363997,-0.9827024,-0.4763105,-3.2350373,2.9371421,-4.7125854,5.8738403,0.052146252,-0.51755786,3.098077,1.3912408
0.067878716,-2.1933708,-2.7795508,-5.1562815,-3.1766431,-5.689841,-1.8375244,9.238998,0.0041708993,-1.1527627,1.9881964,3.332898
-1.4136522,-0.92961216,-4.2417126,-0.45854437,-7.457048,-5.085496,6.5307846,10.059045,0.08754932,-1.5898695,0.5257036,4.608655
14.242282,6.4830256,-0.0004204061,1.2892535,6.15721,-2.6573231,24.921867,-16.905167,-5.2039266,13.984727,-12.606448,-6.532092
-2.6374693,10.653194,-0.00020888189,0.43412384,3.485359,1.1977625,0.25558004,-2.4770143,-0.7496549,-3.1260943,-11.113981,0.28546262
-4.83225,3.7743871,-6.2570667,1.0751871,2.3974504,2.6788483,-0.7310496,-2.7992759,-0.64372045,-4.35872,-0.45486522,7.4740314
2.594768,-4.7119613,5.829186,0.04013945,-0.067395024,-1.2880198,-3.567012,-10.98307,26.269913,5.101187,7.0071254,-11.512919
-0.66515875,-4.3890142,0.5191273,0.07324618,0.62690544,3.9562492,-6.8822026,1.1792632,-0.010172371,0.6274575,4.4174914,-0.8307346
-0.22377703,-2.9439585,-1.2803857,-3.1620715,-4.2514696,-5.2167377,-3.4933403,7.3584356,-2.2493536e-05,-0.4541021,2.6707146,1.473998
-0.20512179,-1.290202,-3.5288136,-1.3526063,-5.0437717,-2.4655926,4.6412964,8.860134,0.23939385,-1.8210721,0.69794124,4.472025
8.019089,-2.1109004,-0.00034700125,14.269563,-2.3614554,28.402222,24.759624,-6.399612,-16.39181,10.716428,7.3130665,-37.447186
-2.1724815,10.69869,-0.00022589357,-0.42276615,4.255764,0.18785195,1.0997393,-1.9967711,-1.6626897,-1.6636776,-10.692583,2.3184514
-3.3262115,2.6644871,-1.2462401,0.72376454,2.2234168,2.9566317,0.026562974,-2.1101193,-1.9934268,-3.8186092,-1.6353881,3.1974223
6.366119,-7.471627,11.915685,-1.6551661,-4.954093,-4.208523,-1.1702812,0.35418144,-3.7213733,6.7599754,8.601536,-15.435239
-0.07876876,-3.739332,0.54102373,0.8045318,0.7820491,3.5415974,-5.966328,-3.2373645,-0.013260508,-0.04825016,3.7006104,-0.2889889
-0.32463166,-3.570889,-0.856202,-1.6381068,-3.8846087,0.6497234,-5.8437724,5.977296,0.0015963372,-0.15557313,3.1923554,1.0661145
0.22572672,-2.3313334,-2.528551,-6.2809353,-7.5610895,-7.2176704,-0.35357636,12.898585,0.005777443,-1.4225593,1.3076255,3.690137
-2.2794485,5.152599,1.7510763,6.201987,-5.684815,1.9143914,15.066068,4.689568,-2.2864513,-1.6936668,0.06880776,4.9713764
-1.8592387,12.406578,-0.0002512802,-0.5876764,5.668848,-1.7118747,0.7115929,-2.880085,-0.8908497,-1.034719,-14.564271,0.09208385
-2.5809,4.816078,-0.015801406,0.35947642,3.458651,1.8336083,-0.16113131,-2.711879,-1.2207428,-3.5097044,-3.531659,1.1917977
-5.8676934,-1.0477381,-14.235201,0.828333,0.20746854,0.50471264,0.3996399,-4.314933,2.6963189,-4.8743453,5.3002486,22.166132
1.079974,-4.790876,2.5637736,0.5803892,2.055111,2.775122,-7.592468,-8.57759,-0.0030910075,-0.2758822,4.475478,-1.0231564
-0.22537675,-3.4349308,-0.97508043,-1.7836443,-4.441533,3.644941,-3.9001205,5.9202547,-0.0007722149,-0.33901328,3.1413903,0.94077015
-0.088762105,-1.8230165,-3.9834201,-1.8049005,-7.876285,0.003658237,7.125955,10.2527485,0.0002857875,-2.7441313,-0.22402081,6.0298767
2.5875468,12.896042,-0.00041346776,0.15106663,6.2041144,-2.3741505,-0.037066564,-3.1067874,-0.07860078,2.15284,-10.381225,-6.8165402
-5.0525494,10.387345,-6.4655843,0.5993585,3.2760735,1.5830548,-0.23663771,-2.4869637,-1.0180203,-4.8441024,-10.130833,12.107671
-6.618904,-6.3898134,-1.4116436,-1.2362084,4.066169,0.42427492,-0.48228303,-3.4577286,-0.01877582,6.8260174,6.497124,-12.98371
-0.34318432,-4.5399857,1.4691658,-0.03106758,1.8180864,3.138623,-7.4529715,-5.104735,-0.009298459,0.82449263,4.999017,-1.5264397
-0.29475555,-3.887127,-0.11080794,-3.1149433,3.748436,-21.426476,-4.1868706,4.574977,3.5616114,0.37942892,4.06663,0.040723257
-0.09809927,-2.3813274,-2.3446007,-5.0863295,-4.4842434,-5.21581,-2.393626,6.848057,0.0077822474,-0.9774259,1.9252319,2.9868848
0.2612818,-1.3317819,-4.5473604,-1.2134502,-7.491658,-6.076833,5.5835896,9.125343,-0.0062831044,-2.0291123,0.61998594,4.915548
5.528573,10.583966,-0.00037683203,-1.7256129,8.861263,-9.049897,-1.9947417,-3.3706431,1.6580433,6.8480444,-12.279521,-8.689817
-3.5470755,10.532796,-0.00013438996,0.11197042,4.2602844,0.5668114,0.29999954,-2.1150756,-2.1394184,-2.411143,-8.785766,0.41358286
-6.04003,-4.0219088,-0.48558804,0.7643864,1.6854231,3.1011267,-0.19608727,-2.1698768,-0.88317007,-3.5165703,8.045988,6.188311
0.54596937,-4.7675543,2.039847,0.6739699,2.137128,2.896054,-7.517622,-7.39402,-0.013025148,-0.78274024,4.4305186,-0.3420671
-0.3237009,-4.4967637,0.29679298,0.966687,0.2692771,4.5321326,-5.5274367,2.9142768,0.13509613,-0.222903,4.057583,0.29159558
0.8626764,-3.9250743,-1.0433174,-3.8014078,-5.397703,-5.1713696,-2.1326623,7.340142,-0.21340361,-0.83483434,3.240123,1.761246
-0.25568494,-1.1532212,-3.936447,-2.0072832,-4.476302,-3.821288,6.0408654,10.380472,0.6130392,-2.0835717,0.44040662,4.792233
1.460897,14.336222,-0.00026801776,0.046226323,5.9042215,-2.2296114,-0.17653218,-2.8890932,0.022460915,2.773599,-13.669941,-3.9839616
-4.888144,6.523843,-0.05756933,0.3779535,3.4495463,1.7681011,-0.20941925,-2.7008295,-1.113184,-3.9375157,-2.9271514,2.9379642
8.29794,-8.277291,13.142971,-0.6930535,-5.1251597,-2.8675156,3.6812997,-3.6737401,-3.2663393,0.8833006,6.112657,-6.617524
-0.33048645,-4.253432,0.59005755,0.7646937,0.8981447,3.9891942,-4.720259,-2.0582747,-0.012578803,0.17966734,4.205971,-0.20207569
-0.12794098,-3.5883603,-1.013639,-2.5748146,-1.841417,-7.322741,-4.432035,7.56965,0.0049472745,-0.48837334,2.812823,1.7836044
0.5998671,-1.9599754,-3.2024593,-1.8573205,-4.2066073,-5.8381777,3.3682702,10.962435,-5.87767e-05,-2.2852135,0.6883141,4.8148465
12.007186,10.167198,-0.00041057263,-0.5713241,7.106102,-8.485911,-7.595265,-6.11205,9.736156,10.696009,-9.801456,-25.65044
-3.3552687,11.105,-6.955284e-05,0.28699243,3.7432246,1.254908,0.11458696,-2.4992454,-1.4950663,-5.70129,-8.644264,2.1213362
