base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016735467,-0.0030904578,1.000728,-0.0056391037
-0.21631707,-0.39543712,-0.57985866,-0.15958592
0.1839103,-0.2056378,-0.0934353,-0.6715761
0.3832964,-0.16166355,-0.10124239,-0.30093586
0.53183466,0.022321206,-0.12867738,0.25502086
0.6736389,0.038038384,0.0025818525,-0.003073678
0.76889414,0.024538897,-0.039209615,0.12555651
0.7724571,0.1352005,0.09800727,0.3498087
0.782789,0.19140875,0.1748984,-0.083945364
0.7939443,0.024129367,-0.08587352,-0.3787604
0.9362646,0.008849407,-0.21633205,-0.27184704
0.9096137,-0.021485772,-0.44244075,0.08249447
0.7522371,0.075084,-0.019837802,-0.027471792
0.7448282,0.109838314,0.012407927,0.28906912
0.73265165,0.2108924,0.0439939,-0.05227696
0.75228333,0.16644633,-0.037249725,0.45749453
0.7645447,0.1089905,-0.048202615,-0.057450984
0.9285689,0.07300928,-0.19612439,-0.20066243
0.78501654,0.025760734,-0.1602329,0.09896785
0.815495,0.052836835,0.018422887,-0.04811008
0.7855495,0.06532333,-0.039482802,-0.0020049037
0.80768913,0.07875347,0.039816324,0.14945528
0.75788444,0.028686475,-0.15741047,-0.24301878
0.85691047,0.02592006,-0.079958595,-0.09730087
0.9767719,-0.005900822,-0.25693443,-0.32317677
0.7625561,-0.0032167248,-0.106951274,-0.22181253
0.7479113,0.054218866,0.010591239,0.06490297
0.795951,0.07316835,0.02364214,0.13219373
0.7834386,0.09920631,0.07213453,0.06776775
0.8102509,0.0757641,0.14763097,0.1290396
0.7208812,0.0024194173,-0.23354073,-0.21900038
0.80388993,0.0046453183,-0.044134222,-0.07831765
0.93895817,-0.00058209477,-0.18808396,-0.37595055
0.84385633,-0.01846397,-0.25130045,0.24599864
0.7391706,0.033024095,-0.045802403,-0.04937627
0.81773055,0.042717952,-0.041343916,0.17099437
0.776917,0.074569345,0.019332072,0.008752859
0.8185326,0.113068074,0.064450055,0.21828805
0.84023726,0.07411005,-0.035941858,0.18511517
0.7935395,0.048867915,-0.033880502,-0.21589015
0.936138,0.03626002,-0.13460419,-0.16894838
0.86765856,0.013282754,-0.1986537,0.18094067
0.8020391,0.06897247,0.03130367,0.09640193
0.7813602,0.09505957,0.040219977,0.012796218
0.7787305,0.14814205,0.03528458,0.0792779
0.7656724,0.13921219,0.014569388,-0.007105011
0.7076284,0.02147674,-0.015550976,-0.28312045
0.8617422,-0.019130208,-0.13905302,0.042156424
0.91231024,-0.09247266,-0.4247726,-0.109282516
0.7410351,0.046565663,-0.081246756,-0.03801051
0.7744263,0.093122415,-0.0043248245,0.1441708
0.74654794,0.14008695,0.027107995,0.04226026
0.7711213,0.1096081,0.091689564,-0.029424652
0.703762,0.04634344,-0.18243435,-0.29677504
0.8467736,0.022042885,-0.051463146,-0.049237523
0.9521141,-0.013959791,-0.2870472,-0.38903344
0.75650513,0.10028693,-0.0063624266,-0.12388389
0.78222907,0.09660941,-0.038154647,0.15886804
0.796853,0.10729413,0.051784605,0.2741952
0.7281441,0.021917447,-0.1695061,-0.19358876
0.8509345,0.016021613,-0.040918205,-0.18861918
0.94286174,0.010585189,-0.19079296,-0.38246357
0.771216,0.010091234,-0.14667833,-0.0665117
0.72817653,0.08494008,0.0041364497,-0.070045866
0.7475429,0.09944397,-0.014648642,0.09451583
0.7406594,0.15973039,0.012117577,0.038913794
0.7097664,0.091720186,-0.10741214,0.20611867
0.7196484,0.11124877,-0.054295607,-0.07034157
0.9160155,0.03607546,-0.14200006,-0.090197064
0.9795344,0.0097784195,-0.36519143,0.36892173
0.7647996,0.04102511,0.038021453,-0.067821324
0.7547158,0.11623081,-0.028670393,0.10558488
0.75397676,0.14502968,0.032901842,0.15738244
0.73942304,0.027995817,-0.36707518,-0.2786423
0.8060894,0.04469541,-0.048773896,-0.079472646
0.92499197,-0.015326812,-0.17194618,-0.21499902
0.77561426,-0.025483236,-0.13468392,-0.2546594
0.8084912,0.053478763,0.017416028,-0.1893636
0.75533104,0.12416165,0.024736468,0.016835641
0.75840795,0.09694047,-0.0637011,0.107471816
0.7052115,0.086051166,-0.19707905,-0.22648263
