feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,146.84619,0.0,0.0
92.88563,84.98035,0.0,142.30246
34.537594,58.112305,0.0,72.67409
73.5211,0.0,0.0,137.02614
60.98617,30.363232,0.0,124.69618
108.78665,0.0,0.0,99.64436
0.0,116.410194,97.19021,0.0
0.0,83.485565,35.788845,0.0
216.11832,33.64361,0.0,160.16362
86.43807,43.206287,0.0,57.291092
64.78045,13.217809,0.0,106.71605
74.715904,0.0,0.0,127.87582
0.0,207.89493,217.35095,0.0
0.0,136.87714,78.99834,0.0
0.0,79.3503,53.111927,0.0
142.36198,12.322813,0.0,136.4007
77.522484,24.884628,0.0,65.98953
73.47585,0.0,0.0,115.58781
34.25689,0.0,0.0,134.35461
0.0,154.20425,129.77664,0.0
0.0,111.08877,67.0546,0.0
0.0,72.84321,56.69044,0.0
85.91898,101.08248,0.0,170.42531
59.42682,56.245262,0.0,57.995583
86.87184,0.0,0.0,101.637245
64.686615,0.0,0.0,123.61565
41.38261,0.0,0.0,107.13293
0.0,159.72525,167.53215,0.0
0.0,103.05008,88.8545,0.0
0.0,45.011528,28.015953,0.0
123.331726,0.0,0.0,212.8905
81.46741,69.55383,0.0,83.391396
76.499596,0.0,0.0,91.193214
56.32799,0.0,0.0,99.91684
58.94488,0.0,0.0,133.02629
0.0,0.0,0.0,0.0
0.0,153.29732,70.1553,0.0
0.0,86.516045,53.617126,0.0
0.0,36.916523,25.2866,0.0
77.83762,89.84942,0.0,62.64495
71.745605,0.0,0.0,103.296646
65.67721,0.0,0.0,132.06245
74.06535,0.0,0.0,138.33647
0.0,185.73515,107.02139,0.0
0.0,65.168365,24.037312,0.0
97.817566,99.99103,0.0,174.7189
87.77443,25.556078,0.0,73.12833
69.11831,43.914246,0.0,90.976654
60.2368,0.0,0.0,146.72757
0.0,0.0,0.0,39.713497
0.0,131.09023,70.543144,0.0
0.0,79.15919,54.525505,0.0
0.0,26.972237,21.43948,0.0
90.38768,54.87216,0.0,89.27192
69.66548,0.0,0.0,108.92526
55.129124,0.0,0.0,90.927864
0.0,141.38268,89.69392,0.0
0.0,104.24536,56.854237,0.0
146.21791,44.95189,0.0,169.52519
77.483055,47.200745,0.0,67.00856
53.523064,47.102844,0.0,92.66222
89.26459,0.0,0.0,133.04623
48.908043,0.0,0.0,89.14579
0.0,148.7639,79.37478,0.0
0.0,98.81071,53.253086,0.0
0.0,34.463177,0.0,172.47153
70.382324,24.040281,0.0,91.03682
81.1647,63.901634,0.0,114.1196
75.68542,0.0,0.0,140.44612
66.868576,0.0,0.0,63.723976
0.0,136.07005,67.259224,0.0
0.0,74.837616,50.71121,0.0
89.9128,0.0,0.0,196.70357
56.80706,51.687515,0.0,70.193275
54.69323,0.0,0.0,78.75774
54.199345,0.0,0.0,117.50816
0.0,0.0,0.0,0.0
0.0,109.94197,61.16471,0.0
0.0,55.818455,45.005302,0.0
101.59472,0.0,0.0,137.46672
71.44804,48.683395,0.0,66.27411
68.27815,0.0,0.0,129.97578
63.40503,0.0,0.0,134.93594
0.0,0.0,0.0,0.0
0.0,111.80484,63.974136,0.0
0.0,79.32058,67.11384,0.0
145.09846,16.79099,0.0,137.93163
53.870518,23.448008,0.0,86.22769
71.988106,0.0,0.0,116.562775
73.81784,0.0,0.0,114.73398
0.0,0.0,0.0,0.0
0.0,108.29856,67.09189,0.0
0.0,0.0,0.0,137.3761
84.251595,52.57688,0.0,81.357895
67.17128,25.08198,0.0,88.28628
71.70629,0.0,0.0,116.12869
0.0,0.0,0.0,66.100464
0.0,137.19014,92.580345,0.0
0.0,99.432,47.826187,0.0
218.05377,109.159996,0.0,153.97589
131.59274,35.60584,0.0,127.54869
56.96605,8.638683,0.0,74.1066
78.34515,0.0,0.0,113.86269
58.16061,0.0,0.0,127.37707
0.0,0.0,0.0,0.0
0.0,108.98164,52.663837,0.0
177.16362,0.0,0.0,152.76729
72.47652,38.06455,0.0,60.377377
70.03973,0.0,0.0,90.942154
63.50011,0.0,0.0,130.92273
0.0,0.0,0.0,0.0
0.0,146.61523,66.881546,0.0
0.0,92.79634,84.41536,0.0
0.0,85.07542,58.76605,0.0
136.22609,0.0,0.0,187.60854
46.773537,31.268745,0.0,50.675793
84.486465,0.0,0.0,122.48991
52.220196,0.0,0.0,105.67522
0.0,183.40392,81.77218,0.0
0.0,110.024895,73.372765,0.0
0.0,59.982224,42.370026,0.0
140.34067,0.0,0.0,149.49875
65.1138,38.25838,0.0,82.075836
62.152325,0.0,0.0,94.4397
76.24506,0.0,0.0,141.6265
0.0,0.0,0.0,0.0
0.0,118.79064,66.30283,0.0
0.0,66.250595,32.335136,0.0
160.01558,0.0,0.0,166.3594
74.08211,29.355076,0.0,80.93189
74.258644,0.0,0.0,107.77985
44.883312,0.0,0.0,118.84713
0.0,0.0,0.0,0.0
0.0,142.76913,73.993164,0.0
0.0,74.949356,56.357445,0.0
198.69241,112.74835,0.0,122.87457
88.02197,34.96375,0.0,80.158844
68.89688,19.581964,0.0,87.843285
78.73151,0.0,0.0,139.28212
50.52698,0.0,0.0,113.4235
0.0,143.06168,97.328255,0.0
0.0,97.78945,53.583534,0.0
220.46457,0.0,0.0,127.4042
70.146736,56.616985,0.0,84.78779
74.96702,0.0,0.0,107.89543
59.592213,0.0,0.0,127.65106
0.0,202.5912,227.46503,0.0
0.0,90.83482,48.072464,0.0
185.94617,54.778854,43.41314,151.95842
113.7696,22.608356,0.0,87.55947
92.36865,84.89438,0.0,106.25922
57.702232,0.0,0.0,142.52289
0.0,221.98962,0.0,0.0
0.0,86.70459,47.396667,0.0
0.0,54.23922,25.411737,0.0
107.66691,60.569595,0.0,92.22583
40.334236,0.0,0.0,83.29565
62.68359,0.0,0.0,134.10652
29.845423,0.0,0.0,122.80828
0.0,150.41783,81.53898,0.0
0.0,92.772575,48.35368,0.0
81.722435,0.0,0.0,140.37701
89.29049,70.872894,0.0,90.393105
70.6439,28.00525,0.0,85.07907
81.09763,0.0,0.0,121.72725
0.0,0.0,0.0,47.4914
0.0,111.63961,59.90159,0.0
0.0,44.9282,27.974049,0.0
148.21852,44.021477,0.0,104.548775
59.302944,16.070576,0.0,62.42003
68.612076,0.0,0.0,113.65337
94.06955,0.0,0.0,102.13219
0.0,204.72,113.250755,0.0
0.0,99.704445,70.066124,0.0
0.0,42.13298,38.596874,0.0
109.60365,42.132626,0.0,106.14406
63.009453,0.0,0.0,72.102425
76.699066,0.0,0.0,121.711365
76.41572,0.0,0.0,85.23295
0.0,197.70668,236.11124,0.0
0.0,142.14442,61.840893,0.0
0.0,77.09769,54.88469,0.0
0.0,15.592177,0.0,124.50644
113.04108,95.527115,0.0,105.90049
78.96694,35.34414,0.0,81.697464
79.99359,0.0,0.0,119.09909
63.582653,0.0,0.0,125.01085
81.1162,0.0,0.0,92.925934
0.0,167.63512,128.57643,0.0
0.0,86.06761,41.15245,0.0
0.0,65.55546,53.492554,0.0
127.016685,47.484833,0.0,106.94504
73.46943,19.283508,0.0,82.48955
62.49829,0.0,0.0,111.053024
70.59309,0.0,0.0,142.78046
0.0,158.97786,105.39419,0.0
0.0,88.47559,62.273373,0.0
0.0,38.36636,39.97268,105.79554
104.643,35.80992,0.0,107.86817
71.98691,41.777294,0.0,106.476234
76.85964,0.0,0.0,118.85194
27.724594,0.0,0.0,106.48988
0.0,159.54372,111.62177,0.0
0.0,74.27724,53.357185,0.0
0.0,95.73214,67.540276,0.0
99.05086,36.357956,0.0,121.04115
58.84406,32.663807,0.0,78.46303
73.91251,0.0,0.0,127.94796
44.36877,0.0,0.0,140.08826
0.0,155.30089,188.98624,0.0
0.0,91.83217,42.803356,0.0
0.0,58.888298,25.519308,0.0
73.46367,71.30446,0.0,85.585915
73.78884,74.308586,0.0,93.0446
86.18609,0.0,0.0,140.64355
51.729046,0.0,0.0,115.03008
0.0,168.3079,68.82355,0.0
0.0,98.586716,65.39125,0.0
0.0,29.067532,23.286596,0.0
138.8196,20.309044,0.0,137.50356
62.556503,50.92694,0.0,97.807915
49.076904,0.0,0.0,110.18503
34.750538,0.0,0.0,131.91779
0.0,189.40527,186.0493,0.0
0.0,116.01082,69.36143,0.0
0.0,38.831486,19.169722,0.0
122.3718,53.01367,0.0,127.33544
57.36729,23.259983,0.0,52.413265
71.08078,58.027477,0.0,101.42263
53.109215,0.0,0.0,122.507
0.0,223.01965,0.0,0.0
0.0,110.57934,67.80211,0.0
0.0,37.6349,0.0,0.0
