base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016229266,-0.0031414435,1.0007105,-0.0058545186
0.15184797,-0.20790239,-0.4896872,0.010649653
0.5483409,-0.048810806,-0.17265034,-0.34437037
0.66724366,0.002898839,-0.22447415,-0.01601851
0.7825008,0.006762808,-0.07870999,-0.20149475
0.7576696,0.03312123,-0.022048809,0.0041003963
0.7550442,0.10142047,0.103873484,0.3830758
0.8029399,0.14976306,0.10752007,0.05511039
0.7475391,0.11120272,-0.09400741,-0.5101737
0.9467084,0.038613487,-0.11611956,0.021782918
0.9030707,-0.05936522,-0.39823118,0.38984036
0.7831933,0.020260738,-0.01282918,0.08340158
0.7822908,0.05487371,0.012721863,0.26726985
0.7564137,0.069533736,0.046836816,0.17724556
0.80797726,-0.07305955,-0.23949404,0.3195563
0.7824032,-0.0037454295,-0.020419182,-0.12580462
0.9314704,-0.020344676,-0.23707996,-0.3048091
0.8039078,-0.024516303,-0.15086861,0.20507035
0.8198562,0.036409553,0.009164385,0.069924876
0.7872104,0.09146165,0.005402897,0.16085614
0.8091159,0.1515887,0.0851385,0.22699466
0.70251083,0.024538923,-0.25134203,-0.11666315
0.88694805,0.02397583,-0.07302697,-0.14797778
0.98662275,-0.0030097263,-0.27055678,-0.30162117
0.8207856,0.0008810123,-0.113557525,0.05989551
0.8218171,0.024744425,0.0010258353,0.13555577
0.81144303,0.088850275,0.04538054,0.084994785
0.80302227,0.10564011,0.03184239,0.20512459
0.8434611,0.05896759,0.05418091,0.1858615
0.7678709,0.014544,-0.12703528,-0.41294798
0.8169428,-0.0039969804,-0.0766396,-0.018943535
0.93699145,-0.02337881,-0.20961608,-0.2355232
0.8941957,-0.033030555,-0.36969838,0.3843033
0.7364,-0.0014985979,0.00079736486,-0.16666588
0.7691168,0.06617646,0.0075240373,0.013292217
0.762102,0.10047118,0.031213062,0.15933625
0.77105576,0.13711539,0.035941545,0.10497446
0.7660747,0.13544312,0.034996875,0.14948168
0.7043674,0.02655866,-0.119441144,-0.3687235
0.7884952,-0.0415805,-0.047849204,-0.14309126
0.9605671,-0.081101164,-0.24113101,-0.41972232
0.7425138,0.021685442,-0.043894142,0.07022844
0.72134954,0.07080933,-0.025865633,0.14907837
0.75461084,0.12781115,-0.04536921,0.18589328
0.74031883,0.1471368,0.062995195,0.043089002
0.66876364,0.046998564,-0.3759057,-0.16958305
0.81647617,0.06512123,-0.05455697,-0.06258118
1.0101546,0.016869677,-0.27973872,-0.41678163
0.808365,0.028929994,-0.12275794,-0.0963908
0.8703495,0.07079895,-0.010240181,0.1687344
0.7949404,0.076992355,0.03432396,0.2644497
0.8351156,0.05043978,0.047080945,0.23180355
0.76423067,-0.0316716,-0.34128484,-0.15018815
0.8151298,-0.002361187,-0.039404362,-0.018337687
0.98034346,0.005199046,-0.19368799,-0.33206493
0.81338155,0.009578309,-0.18671411,-0.25631824
0.81851137,0.080537796,0.07398402,-0.1326235
0.8181752,0.1395074,0.037985455,0.13736185
0.8251937,0.07222236,-0.03404286,0.24302942
0.78819406,0.045292493,0.0055027264,-0.19145817
0.93375784,0.0031488924,-0.17760691,-0.27660495
0.9122209,-0.052458894,-0.41725865,0.4131907
0.79098994,0.045736916,0.012246421,-0.19826566
0.82887185,0.07283784,-0.0071047377,0.078284904
0.778848,0.12990062,0.009152816,-0.01520229
0.83173823,0.13084508,0.08300758,0.08791423
0.7877185,0.044140935,-0.15245637,-0.30112377
0.78813165,0.0178108,-0.010315266,-0.1439676
0.95170647,0.0030455133,-0.19560796,-0.35893217
0.79214066,-0.019735444,-0.31327713,0.23267426
0.7855488,0.08649391,-0.01334782,0.063194916
0.8174626,0.11967734,-0.023996957,0.0438219
0.81013805,0.15742426,0.07705788,0.14906548
0.7499438,0.079339534,-0.22019027,-0.20064195
0.9115099,0.057162926,-0.087991185,-0.04495111
1.0366069,0.03902336,-0.29514176,-0.2546353
0.82937866,0.07303503,0.0053858203,-0.097382516
0.8348875,0.06588912,0.012358833,-0.0023606548
0.79565233,0.11322814,-0.008683268,0.10144339
0.73334664,-0.0041507157,-0.31412047,0.44176704
0.7517392,0.039017677,-0.069167726,-0.2043268
0.9208913,0.047228727,-0.08376526,-0.11441001
0.9295782,-0.014977012,-0.35928276,0.6204479
0.8096525,0.05209833,-0.01309237,-0.08114951
0.7605967,0.076372445,0.032835215,0.21838085
0.77339375,0.15308669,0.054154992,0.009263321
0.72654843,0.036482263,-0.2954928,-0.30032414
0.81706965,0.07689739,-0.034277998,0.097245455
1.0079147,0.016238807,-0.29148418,-0.347707
0.7635192,0.050835565,-0.057426926,-0.28074554
0.81218433,0.05028541,0.034714025,0.041343693
0.7785651,0.10693849,-0.020222943,-0.103608176
0.81234235,0.107367866,0.060462527,0.20600133
0.7403377,0.040755067,-0.130365,-0.15626888
0.86483544,0.021420022,-0.12510706,-0.0697442
0.8913652,-0.014535704,-0.372455,0.3565295
0.704051,0.05033869,0.0070440914,0.025952933
0.7431722,0.09649885,-0.024719672,0.035522703
0.7633555,0.14969525,0.059200943,0.05594669
