base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016775442,-0.0031057715,1.000714,-0.0056138155
-0.40404555,-0.026852088,-0.45570952,0.46242458
0.074274704,-0.0036718482,-0.35481903,-0.51610035
0.33261338,0.07844048,-0.093817666,-0.3078841
0.6822471,0.15175752,-0.07707079,-0.2585078
0.6431473,0.039173514,-0.1297603,-0.13994578
0.70196253,0.034084897,-0.041799564,0.11581865
0.6738448,0.13388479,0.14216419,0.41262883
0.77646655,0.18283041,0.23060995,0.20567696
0.7834521,0.12038041,-0.12020297,-0.2407074
0.9059134,0.079971686,-0.11127925,-0.010789245
0.98610604,0.047845177,-0.406126,0.0126604345
0.7705256,0.031003684,-0.03141167,0.016251093
0.7296455,0.06544814,-0.025631795,-0.089300394
0.8007382,0.17002039,0.050014034,-0.065172255
0.84227216,0.0810269,-0.009726789,0.29216415
0.8058687,0.001909378,-0.02387208,-0.098619394
0.91731507,-0.060819127,-0.13079579,-0.008153392
0.9304842,-0.056089565,-0.3934531,0.16254602
0.84196275,0.048456404,0.017767861,-0.123014055
0.8159345,0.0638193,0.028012065,-0.043864954
0.8255925,0.13830963,0.024073904,0.08823965
0.8147588,0.07073631,-0.06454271,0.39463395
0.7760448,0.072923735,-0.023989776,-0.301282
0.8782631,0.011203716,-0.09311267,-0.026519367
0.958028,-0.032079745,-0.48937452,0.034819398
0.7700375,0.035660308,-0.04786512,-0.1316689
0.8082802,0.06481961,0.030231621,-0.046729974
0.7901577,0.067177676,-0.018966837,0.19946301
0.7733013,0.124636054,0.022202615,0.05221005
0.7709135,0.11202437,-0.0066489717,0.06817801
0.7197911,0.01306041,-0.1375061,-0.21005616
0.82578987,-0.0042013954,-0.08266843,-0.016515324
0.9219314,-0.019547898,-0.23115133,-0.1655199
0.84479433,0.0034518347,-0.23864843,0.41443658
0.80384666,0.035623986,0.025792357,-0.113007456
0.8157335,0.07980984,-0.014681406,-0.09298409
0.7657389,0.13921496,0.0029390235,0.17290558
0.7927515,0.18118559,0.096026085,0.18065141
0.81511956,0.07847044,-0.16969499,0.604207
0.7895917,0.037421953,-0.025250752,-0.29042637
0.9889172,-0.0018361709,-0.22657238,-0.2264513
0.737311,-0.011529713,-0.12788157,0.16480285
0.7279318,0.027888801,0.009020263,-0.059881832
0.741345,0.05711949,-0.0026744462,-0.047106422
0.7418166,0.13156463,0.032752436,-0.06783323
0.7881001,0.009219787,-0.18153496,0.56074005
0.69534814,0.0017034602,-0.038343485,-0.22322598
0.8612067,-0.043972433,-0.14567485,-0.16958171
0.7980654,-0.049543712,-0.41088426,0.07039963
0.75160474,0.068227716,-0.033057343,-0.15989734
0.8183518,0.021492038,-0.02735409,0.05242163
0.7914511,0.07899087,0.016407577,0.1544274
0.829232,0.078360386,0.107241265,0.29403308
0.75904024,-0.0072748754,-0.10689405,-0.3486874
0.81854177,-0.020999318,-0.029776506,-0.07103859
0.83183223,-0.043749705,-0.32825524,0.011378772
0.79493475,0.0575268,-0.030602852,0.09726471
0.7764291,0.099199906,0.010562826,0.14724408
0.8033255,0.095974505,0.08096475,0.19357315
0.72806084,0.024108665,-0.111085296,-0.40488493
0.8000139,-0.02271839,-0.056055106,0.0017655117
0.9577036,-0.07029492,-0.32300708,-0.29112035
0.74335504,-0.036211267,-0.2089493,0.23961082
0.71570593,0.020976033,0.07501948,0.20192046
0.7438967,0.121277384,-0.014592996,-0.031874463
0.7582023,0.14099748,0.06791366,0.023992542
0.7912379,0.038139768,-0.15037483,0.61920637
0.7111517,0.0048086606,-0.016154174,-0.08913158
0.84209836,-0.0058772173,-0.14127839,-0.1517802
0.8808801,-0.063328646,-0.47829905,-0.11984941
0.8170666,0.030882526,0.038514685,0.090169095
0.7807593,0.07353554,0.02073632,0.01652019
0.7619193,0.090053655,0.07236967,0.21035664
0.68308,-0.02099358,-0.11436347,-0.36912918
0.7495577,-0.10831088,-0.07913249,-0.081793234
0.86577135,-0.10850337,-0.16667087,-0.22774266
0.7474346,-0.06637001,-0.37679446,0.005508159
0.73387325,0.07970107,-0.0090973135,0.005661178
0.7600711,0.12722348,0.038916003,0.1600488
0.7604909,0.16059317,0.021786986,0.16329487
0.77492034,0.1089479,-0.12114869,0.42630133
0.73475516,0.10818212,-0.05388367,-0.20186418
0.9118231,0.053213112,-0.13613343,-0.045479942
0.8302806,0.013584592,-0.25081974,0.118860625
0.7906623,0.08650588,0.025030274,-0.042552337
0.76213205,0.10854337,0.014971993,0.22298256
0.8068103,0.1401038,0.095375754,0.2757029
0.71669424,0.017358609,-0.21757647,-0.15160744
0.7992068,-0.008904999,-0.03792659,-0.058184464
0.94010603,-0.035944972,-0.2476189,-0.2355209
0.7865758,-0.0064928075,-0.17987727,-0.039949086
0.7730406,0.053954866,0.008666739,0.14893383
0.74613494,0.123337954,0.036698714,0.04202743
0.7859848,0.116036,0.0722649,0.24915132
0.766717,0.039489128,-0.12251294,-0.3568035
0.8667337,0.003492721,-0.08807405,0.021693198
0.98251104,-0.031917095,-0.44645628,0.031320587
0.7656444,0.015969474,0.0014191864,-0.028307585
0.73191816,0.072340466,0.0038525304,0.08586959
0.74204314,0.16568635,0.04223699,-0.12728576
0.7374141,0.10419168,0.01237888,0.10695418
0.6639835,0.052881546,-0.12733029,-0.3941147
0.8251518,0.0065126214,-0.060063973,-0.032508295
0.93072665,-0.018943243,-0.233949,-0.3813629
0.7693946,0.0108782835,-0.14041823,-0.23611592
0.7883914,0.04226122,-0.0014666865,0.0006683676
0.7707626,0.1064462,9.294262e-05,0.17107406
0.7784764,0.12151904,-0.02061225,0.23452117
0.77331465,0.03319892,-0.1120689,-0.2576481
0.93801206,0.020785589,-0.15082356,-0.16122909
0.80277026,-0.035325773,-0.18357567,0.03148028
0.75262594,0.050394345,0.004942456,0.00798922
0.73504573,0.08126993,-0.010447349,0.015707085
0.7331812,0.14568187,0.013931634,0.081149936
0.76271963,0.13421202,0.06292863,-0.023613295
0.7033426,0.068846844,-0.05365593,-0.22279814
0.82333666,0.02436718,-0.10539294,0.034518734
0.9327589,-0.08849262,-0.46553707,-0.065671116
