Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.2570812,-0.0,-0.0,-0.24638292,0.0,0.0,-0.20765159,-0.0,-0.0,0.18803616,-0.0,0.0
0.4365757,0.39540994,0.31530607,-0.00831219,0.1025606,0.04131859,-0.044929653,-0.24185224,-0.015524266,0.14894934,-0.35932958,-0.6116847
0.23370469,0.5601536,0.06530175,0.13156328,0.18241876,0.18927547,0.13751087,-0.49272478,-0.0017381593,0.07276324,-0.58295584,-0.20262477
0.35726455,0.36221173,0.13635747,0.18482102,0.29249465,-0.14957525,-0.23192164,-1.0271866,0.40000582,-0.055060294,-0.08701957,-0.31417906
0.47255683,0.16820365,0.20744587,0.30235133,0.38574737,-0.02426146,-0.580056,-1.202864,0.40000618,-0.1111711,0.22369772,-0.32893288
0.44920808,-0.07137616,0.15236038,0.31158426,0.44046345,-0.051936284,-1.0716383,-0.88864577,0.40001264,-0.09835504,0.49081963,-0.30663007
0.47713628,-0.18833816,0.0025348747,-0.20205365,0.19225892,-0.96272695,-1.3899806,-0.24524245,0.39997742,-0.18195154,0.6070867,-0.14520064
0.60870254,-0.3982359,0.4000002,0.03678115,-0.41911402,-0.540076,-0.4658895,0.1466816,-0.07860736,-0.15977618,0.6357574,-0.18580925
0.84837174,0.48051047,0.4000001,0.073375046,-0.007697036,-0.525678,-0.3013568,-0.267335,0.0026509578,0.23840138,-0.26907778,-0.7290751
0.5636872,0.9385197,0.20233075,0.11044208,0.27268803,-0.43635413,-0.3304739,-0.46467826,-0.0917681,-0.0763769,-0.6024221,-0.37031436
0.43336338,0.59221655,0.1835068,0.091979735,0.27518824,-0.4556783,-0.39004442,-0.84449774,0.3419118,-0.16167484,-0.13175818,-0.20043962
0.46539715,0.25989816,0.3417575,0.11747648,0.4015816,-0.23712085,-0.9283186,-1.1171204,0.3906587,-0.10715909,0.21463816,-0.3459712
0.44951913,-0.009124212,0.34915558,0.110325284,0.38885057,-0.34098065,-1.2204827,-0.88875794,0.39997768,-0.104674615,0.45400563,-0.32448405
