Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.8250113,15.280844,-8.857223,7.7120733,-5.8603477,17.81198,-1.4026116,1.964414,2.7189038,-6.244348,-23.74347,4.545544
2.3277776,-2.182315,-1.3828794,2.3021243,0.60817134,-1.7073581,-1.8077569,1.5121999,0.8381398,1.095179,5.5016513,-0.6043953
2.4861872,0.010477111,4.5766277,2.8898635,0.8840902,1.5802666,-2.158372,-5.7138596,0.77474743,-0.5581439,3.577406,-3.2464325
-7.960152,-6.398907,-2.984696,3.6622171,0.68783027,2.599795,-1.3009961,-8.748807,-1.2950867,-3.2180667,3.92163,-1.2952262
-0.113762796,-3.6032882,-0.73283446,2.6921844,0.607502,5.5658703,-3.635849,1.5971998,-0.0058549177,-0.13009806,4.4842896,1.7165885
-0.50077516,-2.445805,-1.9476483,-12.134499,9.536511,-41.56692,-6.1458883,7.723146,0.00075193867,0.75521445,3.8344777,1.1198219
-0.21474122,-0.19066921,-5.1566625,-9.503403,-9.472506,-10.430363,0.21966071,8.803154,0.013828205,-3.1644876,-0.7159752,5.5048895
12.143614,4.407388,-0.00040869217,0.27962232,6.6226845,-5.5310597,17.760706,-16.005913,-8.491289,14.172693,-8.128575,-8.837579
-4.1493278,12.457699,-0.00013288498,0.7334201,2.7598374,1.9535632,-0.033974648,-1.5333278,-1.7207445,-5.1575594,-9.921357,4.22071
-4.023053,-2.9555206,-2.0671573,1.6622027,1.6805491,3.153322,0.30944324,-5.019537,0.06790429,-3.067924,8.14213,7.4154363
0.9062873,-4.8931828,2.959977,0.5526168,1.5756947,3.344642,-7.360403,-6.027002,-0.0061773583,0.36513355,5.1359797,-1.7300057
-1.0207694,-4.1450386,0.34350356,-0.32336134,-1.2064964,-4.8051634,-2.8571951,3.6109412,-0.025382109,0.9714856,4.2228756,-0.23089662
0.0057651717,-2.7625685,-1.850514,-4.979963,-6.4642663,-8.883756,-0.98365283,10.096593,0.00018719118,-0.8969098,1.758656,2.9951656
-2.3320825,3.6835716,1.7996343,9.217893,-4.696953,5.246774,18.399363,0.14206998,-4.239977,-0.6452835,-0.13859716,1.9902936
0.9743563,9.753614,-0.00038336567,-1.1994293,5.994175,-2.091561,1.2619647,-2.5469642,-1.7387578,3.2168088,-11.986441,-5.5852118
-2.0610585,3.9813652,-0.65681636,0.3447573,3.421594,1.8683947,-0.2274139,-2.257776,-2.2556338,-4.941532,-5.045132,1.1634513
3.5780537,-5.8508024,7.5631046,-0.20751105,-3.4571335,-3.4124088,-0.2051486,-9.005254,19.159994,7.371185,8.175281,-16.713888
0.25680202,-4.857811,1.8010635,1.011519,0.49465835,4.504506,-6.6984854,-3.6145666,-0.0040616933,-0.2877074,4.295201,-0.08914572
0.44220573,-3.612208,-0.3844802,-3.1495264,-6.5886364,0.19460787,-4.587808,7.3036113,-6.5564294e-05,-0.6292918,3.1204762,0.98821425
-0.112109356,-2.006997,-2.6142075,-5.012331,-5.68906,-5.8501277,0.18732865,9.840838,0.00326933,-1.2429566,1.2574718,3.669089
7.84959,0.7693163,-0.00027657574,13.529655,-3.5789444,14.947691,21.207073,-5.40864,-3.7726057,1.7806385,-8.635437,10.226533
-1.3221687,12.158683,-0.00028628198,-0.51882166,6.4260263,-2.0968084,0.5286799,-3.019072,-0.8573284,0.19245239,-9.476814,-3.0287256
-2.6603515,3.7494566,-4.4563766,0.3675506,3.4883256,1.7776942,-0.6974684,-2.8149197,-0.9144901,-3.4565318,-4.6440854,3.8444307
-7.7523494,-7.482787,-1.151019,-1.2206302,2.7032328,2.3527634,3.858602,-4.0619497,-2.1950066,-4.0421233,11.7726345,9.248333
0.11204161,-4.662444,2.3101351,0.12794147,1.8129445,3.011767,-6.1202607,-7.496478,-0.011197263,0.51392937,4.5424905,-1.4558123
-0.43030068,-3.9250386,-0.043354027,1.6723299,-0.6686095,5.2809873,-5.077345,3.2315328,0.9249574,-0.08262873,3.893093,0.22048804
-0.14971843,-2.918884,-1.2192588,-3.1445436,-3.8082788,-1.4494119,-5.808558,9.081418,-0.00031466526,-0.37544075,3.0090685,0.8101156
-0.8812001,-1.916107,-3.2630649,-5.8636446,-9.816698,-7.9796815,2.8024828,10.827205,0.6760336,-1.1003629,1.2816187,3.7587636
8.449009,1.0952836,-0.0003550066,14.170578,-5.938313,18.110981,19.213005,-4.2780886,-4.977132,2.860918,-5.096332,9.127653
1.0675726,11.196449,-0.00027620612,-0.4528047,6.7345495,-3.0070007,-0.61532116,-4.047031,0.9787078,0.5513452,-14.305078,-3.229896
-3.8207843,8.399987,-1.9249514e-05,-0.37734538,4.2335305,0.762047,0.059569493,-2.833686,-1.1442854,-4.2433414,-6.5045695,1.3891748
-2.4436617,-1.8680564,-1.6990457,0.34357744,2.5696268,2.6597123,-0.3080498,-2.4585633,-1.5721959,-4.157941,4.6485043,4.6739664
3.1406043,-5.909093,6.2384315,-1.2533925,0.3072974,-0.7642242,-5.6753063,-4.030594,0.37949148,1.975314,5.81071,-6.6855183
0.19452795,-4.4079585,1.3984743,0.86219764,0.7488039,4.1317525,-6.0557647,-2.3570023,-0.013667645,0.14854518,4.5397363,-1.0265735
-0.37983662,-3.8661506,-0.040569063,-0.6340031,-0.27686083,-10.67547,-3.373273,3.4518268,0.6003389,0.4261587,3.922521,-0.18760704
-0.024633057,-2.9868436,-1.3123211,-8.60743,-8.086043,-7.777045,-4.819368,10.828139,0.00057251024,-0.42216498,2.7779374,1.3674923
-0.85752803,-1.6919484,-3.3916798,-3.1553595,-7.25879,-6.1040716,4.7736087,10.946616,-0.0016862629,-1.2903838,0.7621586,4.4129114
11.403461,1.6072651,-0.00041071227,16.373796,1.073166,32.077156,24.146708,-11.148832,-12.379131,11.278148,4.4732513,-36.16624
