base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016640304,-0.0030852975,1.0007387,-0.0056309667
-0.54988784,0.4121133,-0.47117865,-0.44402793
-0.07163003,0.34132758,-0.20271431,-0.64332175
0.32259414,0.32386628,-0.0734061,-0.5681331
0.49873447,0.22422987,-0.16014245,-0.03681521
0.67868066,0.10356293,-0.018505046,-0.19993559
0.7108956,0.03946969,0.019668132,0.049767725
0.6476458,0.17830217,0.19764291,0.49437502
0.70113313,0.16149779,-0.009754285,0.4064008
0.7548387,0.10939758,-0.011481796,-0.12878898
0.98409086,0.068555586,-0.27089733,-0.32374805
0.8003429,-0.0026195317,-0.18565613,-0.015658306
0.8133044,0.048835274,-0.02366922,0.004036871
0.76419586,0.07011909,-0.0020915046,0.23169933
0.81421036,0.08797371,0.107524544,0.10810707
0.7592401,0.034160916,-0.05719462,-0.052472673
0.89525056,0.0027154707,-0.1313942,0.012165079
0.976171,-0.031768814,-0.35008126,-0.29078484
0.83808297,0.022850296,-0.003200524,-0.028789142
0.80373627,0.07478762,-0.0072167167,-0.06849846
0.7962816,0.0883592,0.0020022942,0.01613255
0.8268792,0.053113237,0.060413063,0.1689131
0.7928613,0.023784705,-0.08307621,-0.16598888
0.8837165,-0.0022093896,-0.110232286,-0.12477272
0.95175594,-0.061195396,-0.28117666,-0.2998407
0.77389103,-0.0055318456,-0.0059937867,-0.19537438
0.84136355,0.04997257,0.04705695,-0.10085281
0.8185873,0.046074785,-0.008891141,0.071226165
0.83132666,0.10241941,0.06205172,0.049228955
0.85922813,0.034466807,0.05092769,0.13309173
0.8095151,-0.042297516,-0.20540015,-0.2294869
0.8275934,-0.04143561,-0.05057727,0.10548535
0.92529684,-0.037951455,-0.122980826,-0.10797774
0.9150916,-0.046372898,-0.32562408,0.07561194
0.8046549,0.037020747,-0.036266476,-0.21100892
0.82256776,0.06450319,-0.0015220062,-0.052354615
0.76498365,0.05481823,-0.0023751205,0.024155527
0.8000448,0.079284824,0.07365684,0.11220257
