feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
54.2415,161.48734,104.59574,0.0
0.0,150.30652,114.512955,0.0
0.0,91.808784,63.421505,0.0
0.0,51.992302,22.125866,0.0
73.72729,35.349613,0.0,109.52848
56.10893,65.50567,0.0,116.546715
65.09183,0.0,0.0,149.43883
51.3853,0.0,0.0,101.41398
0.0,189.40338,176.8138,0.0
0.0,91.29399,40.879314,0.0
0.0,41.885494,25.452679,0.0
130.11357,71.27962,0.0,94.47175
75.1671,17.434973,0.0,75.832924
80.7133,0.0,0.0,133.49654
67.95521,0.0,0.0,91.03136
0.0,156.86781,93.920876,0.0
0.0,87.254265,44.940838,0.0
230.30429,0.0,0.0,157.3813
69.3032,46.086464,0.0,63.00583
82.46516,17.391922,0.0,91.77542
87.94742,0.0,0.0,144.58823
0.0,0.0,0.0,35.682934
0.0,153.47786,81.350395,0.0
0.0,91.0945,64.579735,0.0
0.0,20.145792,42.81858,0.0
122.05526,47.02951,0.0,110.98434
56.09468,29.77437,0.0,74.08794
68.70823,0.0,0.0,101.25114
90.21696,0.0,0.0,125.95475
0.0,0.0,0.0,74.19208
0.0,162.47552,58.091415,0.0
0.0,100.89677,81.413826,0.0
0.0,89.306854,66.17586,0.0
188.9177,0.0,34.97846,123.00843
110.90181,35.146786,0.0,91.54823
53.16423,17.610703,0.0,95.043274
80.982346,0.0,0.0,101.96321
66.29746,0.0,0.0,128.61732
0.0,249.17026,0.0,0.0
0.0,151.7598,68.765205,0.0
0.0,57.604355,28.732437,0.0
140.62082,38.37924,0.0,135.21997
68.284454,37.695553,0.0,67.385605
67.85802,59.93484,0.0,86.37957
80.81462,0.0,0.0,120.14423
0.0,0.0,0.0,15.434614
0.0,142.77942,89.50691,0.0
0.0,82.97759,40.28202,0.0
86.24246,106.91596,0.0,129.48402
67.93271,38.42679,0.0,75.66565
67.61336,43.45815,0.0,92.87659
91.83947,0.0,0.0,158.89726
23.194683,0.0,0.0,79.7382
0.0,157.31728,72.13342,0.0
0.0,87.74838,50.654076,0.0
139.51007,34.6681,0.0,128.37892
89.301315,18.737751,0.0,101.10232
89.98576,0.0,0.0,142.10587
42.3698,0.0,0.0,109.30379
0.0,151.0349,92.481026,0.0
0.0,74.366035,51.485912,0.0
0.0,28.90829,22.459894,0.0
104.706635,53.52065,0.0,87.03706
62.428307,30.377758,0.0,75.67031
61.804897,0.0,0.0,117.59135
35.75642,0.0,0.0,138.06644
0.0,194.48999,182.75093,0.0
0.0,70.405716,53.08811,0.0
0.0,31.711329,28.94004,0.0
89.24846,57.27165,0.0,113.59367
65.30174,0.0,0.0,90.89472
60.60866,0.0,0.0,101.6208
57.30654,0.0,0.0,101.64409
0.0,155.42096,84.53652,0.0
0.0,76.7518,55.046497,0.0
0.0,0.0,0.0,0.0
83.98894,42.358906,0.0,86.83535
70.49384,0.0,0.0,102.230385
85.25501,0.0,0.0,124.16656
0.0,0.0,0.0,24.412651
0.0,143.95117,75.9235,0.0
0.0,90.57405,56.84461,0.0
195.28125,0.0,70.40859,0.0
76.43776,71.99027,0.0,72.22241
73.650215,28.569757,0.0,104.31616
74.14946,0.0,0.0,103.2891
0.0,0.0,0.0,33.953827
0.0,139.99152,80.54687,0.0
0.0,63.56321,47.671852,0.0
142.38843,18.797812,0.0,181.06146
66.41776,57.245018,0.0,70.60224
66.08015,0.0,0.0,104.65523
50.315495,0.0,0.0,149.32306
0.0,150.78694,76.70513,0.0
0.0,95.10475,66.48016,0.0
0.0,0.0,25.172142,0.0
131.7086,4.322769,0.0,134.282
69.34974,48.697533,0.0,87.099625
60.58822,0.0,0.0,130.33244
59.62763,0.0,0.0,109.21156
0.0,152.34999,112.27492,0.0
0.0,103.34684,71.692726,0.0
0.0,66.09352,28.132938,0.0
109.90869,35.873997,0.0,124.66895
62.94397,38.284336,0.0,64.19727
68.24995,18.053896,0.0,97.41052
60.259308,0.0,0.0,111.9602
0.0,153.25471,75.569046,0.0
0.0,75.20993,43.920483,0.0
0.0,46.47587,27.104023,0.0
91.08024,85.76694,0.0,89.106
79.690704,0.0,0.0,97.31697
