base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016769634,-0.0030795392,1.0007224,-0.005494858
-0.27871692,0.17178783,-0.6744214,-0.7263308
0.18136242,0.16044894,-0.057314035,-0.16251636
0.54630774,0.21836057,0.025007822,-0.16079049
0.77150536,0.1968482,-0.2094483,0.05180739
0.6853308,0.06534743,-0.13264264,-0.056368873
0.75240743,0.055292405,0.020571936,0.012466392
0.7328873,0.091494136,0.21863964,0.17637761
0.7921338,0.14839223,0.22055751,0.2540855
0.7425001,0.046056367,-0.13560654,-0.20378259
0.8475847,0.0070801335,-0.0735181,-0.16746484
0.9651021,-0.03206636,-0.27738813,-0.22091211
0.7739909,0.03207811,-0.09128984,-0.105051294
0.81367904,0.032646995,-0.022847895,0.002602567
0.78748477,0.10482095,0.027012153,0.04674548
0.78613806,0.03969937,-0.059251755,0.34596857
0.7790575,-0.0021712277,-0.025432875,-0.20079876
0.8662485,-0.010379653,-0.09215173,0.036190934
0.9362971,-0.05451008,-0.40838617,0.25263283
0.78904337,0.051461045,0.046396933,0.105439916
0.80806124,0.06907588,0.011851314,0.03546531
0.7929861,0.12509559,-0.015246715,-0.021119436
0.78155935,0.124339916,-0.025968706,0.18130478
0.6815754,0.12283079,-0.104696244,-0.2931546
0.7934971,0.040886834,-0.0712113,0.061205223
0.93498945,-0.008674344,-0.25620097,-0.28254083
0.74565417,0.013019737,-0.15789323,0.28990364
0.7653761,0.06964965,0.048546776,-0.0019379751
0.776713,0.024078839,-0.0021982412,-0.06251584
0.7747693,0.07862736,-0.01282282,0.17588653
0.8314003,0.108035706,0.026474345,0.048586827
0.84030193,0.023911027,-0.26113054,0.12529275
0.7566254,0.0021405576,0.005942814,-0.19938043
0.8890788,-0.028963774,-0.11211672,-0.22545493
0.9809752,-0.04898563,-0.24961366,-0.38584006
0.82462674,-0.022304129,-0.22162244,0.04518097
0.7941029,0.056191526,-0.027190741,0.085784115
0.7985845,0.096720375,-0.0770247,0.15070732
0.79097307,0.15121473,0.033966746,0.006768914
0.8148998,0.13324101,0.072558604,0.16812298
0.78899634,0.059746332,-0.09771451,-0.46519095
0.9610193,-0.017264215,-0.14215767,-0.0959389
0.9191872,-0.06055447,-0.40883353,0.27488017
0.79794824,0.004203077,-0.07545856,-0.06293654
0.81698525,0.027368145,-0.032187704,0.08022308
0.7964315,0.101187654,0.03289295,0.121456385
0.8139632,0.068271376,0.050955098,0.02065991
0.7627877,-0.031380698,-0.045479268,-0.026797174
0.87269723,-0.024937602,-0.07051607,-0.08992048
0.9557555,-0.06702589,-0.39997083,-0.252002
0.75458145,0.00023284415,-0.09806208,-0.12535131
0.7942475,0.034156214,-0.03725075,0.031398214
0.7786304,0.10397478,0.039799392,0.11175185
0.80519927,0.13396512,0.055969846,0.037904702
0.8103079,0.043165006,-0.25452492,0.23872384
0.77785057,0.045821384,-0.025289355,-0.2786455
0.98275286,-0.011536171,-0.4423352,0.033469293
0.8061038,0.081896596,0.032094624,-0.051155675
0.7832678,0.11666218,-0.012406988,0.16864955
0.74732494,0.14038227,0.037813835,0.14431122
0.71857536,0.06920095,-0.3370508,0.059549917
0.69869953,0.046403307,-0.037586723,-0.13045307
0.8399529,-0.02485897,-0.21784793,-0.22940202
0.80461705,-0.031165201,-0.4351382,-0.42067856
0.7504345,0.055997014,-0.06383977,0.06564778
0.81485575,0.036453474,-0.005663381,0.17117909
0.78509134,0.090444684,0.0065704,0.21351129
0.7852945,0.049856532,-0.024741327,0.3056934
0.76217437,0.016963873,-0.034192007,-0.14827575
0.9070776,0.002381579,-0.14339057,-0.20336665
0.8877003,-0.043267936,-0.41398427,0.079198346
0.76295507,0.075289845,0.049270798,0.033368435
0.79022825,0.08078309,0.01873815,0.10450422
0.786133,0.11543119,0.061898492,0.1209484
0.68589187,0.063456275,-0.1904252,-0.3151941
0.8037189,0.074869685,-0.019477373,-0.12157021
0.97062135,0.014374151,-0.32465205,-0.3065906
0.78236884,0.047120497,-0.05166334,-0.16928464
0.75759375,0.05887702,-0.020431293,0.34475493
0.7657921,0.115126796,0.10034273,0.033518534
0.74546874,0.086943,0.0031804712,0.21888886
0.7570395,-0.010204024,-0.07690203,-0.28462484
0.87207437,-0.02236804,-0.06994979,-0.20849787
0.9482113,-0.058429174,-0.46696666,-0.06684083
0.7713515,0.0792805,-0.019594662,-0.18849334
0.775253,0.11534964,-0.007429748,-0.014886245
0.785377,0.17623737,0.050980866,0.08352156
0.82789314,0.1111565,-0.0369085,0.4250181
0.72816324,0.036226336,-0.045556307,0.0089927595
0.85010695,-0.029729603,-0.2209218,-0.111419275
0.77345073,-0.046793345,-0.2302966,0.29356202
0.7848663,0.039415415,-0.011144278,0.080454856
0.7648696,0.12989323,-0.027920064,0.17591079
0.7861623,0.13719253,0.0771383,0.08715266
0.7480346,0.059244297,-0.05967194,-0.31059274
0.9190181,-0.012522647,-0.16191976,-0.14274466
0.84652305,-0.01560092,-0.29657552,0.08375342
0.8098887,0.049437024,-0.018692557,-0.11061054
0.7847577,0.07367598,-0.011116369,0.1767874
