base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016356207,-0.0031184247,1.0007044,-0.0056334734
-0.295264,0.08371887,-0.6192941,-0.13038656
0.1933948,0.08357787,-0.06949542,-0.46957758
0.5490966,0.13592713,0.04555777,-0.2712084
0.84703654,0.14437798,-0.19453134,-0.073619865
0.7033263,0.057783533,-0.16079706,-0.26443195
0.7751935,0.044753715,-0.029609438,-0.016855188
0.7165985,0.1057183,0.1503495,0.19896922
0.7988653,0.14465614,0.20291273,0.3191463
0.84655917,0.04788972,-0.22229859,0.33604428
0.8392344,0.075307325,-0.05199675,-0.24883296
0.986404,0.025883242,-0.21302319,-0.2610313
0.774657,0.027939677,-0.04840465,-0.27276897
0.84531933,0.06605075,0.02593917,-0.003506638
0.7988964,0.10737024,-0.009331662,0.11655135
0.84494674,0.099448524,0.03711538,0.1494037
0.7802306,0.09932851,-0.054161914,-0.15680848
0.9036742,0.03667895,-0.10863133,0.01600931
0.9232356,-0.040792376,-0.34175426,0.6236048
0.82511497,0.018725801,0.0007418358,0.11147137
0.80611706,0.046953075,-0.02215926,0.14351356
0.7991067,0.10252702,0.016034933,0.24741516
0.82347506,0.06824644,0.053147815,0.27475017
0.75841,0.033457167,-0.038742874,-0.22703718
0.83474576,0.007855529,-0.020917276,-0.002908031
0.98077434,-0.030086517,-0.3490664,-0.27963093
0.774319,0.011242128,-0.09274447,-0.12226092
0.8623376,0.036584,-0.012926066,0.077600576
0.7996149,0.07509327,-0.007291957,-0.0055563035
0.80711293,0.12890106,0.016180914,-0.2069613
0.8103471,0.11119698,0.020104708,0.16202898
0.73469776,-0.005411686,-0.13047887,-0.15265663
0.7904364,-0.043813657,-0.038377147,0.113343485
0.9108267,-0.04527294,-0.12239985,-0.16148135
0.93485975,-0.111193046,-0.46004087,0.11199971
0.7716024,0.038938582,-0.050593723,-0.2608807
0.79723847,0.041192252,0.0019426108,-0.009762149
0.78453994,0.1110699,0.00064215425,-0.09110556
0.8096501,0.16275454,0.019861935,-0.07194059
0.79338694,0.12221652,-0.07774538,0.21020435
0.75653356,0.074794635,-0.048169028,-0.20591164
0.9345049,-0.0066390084,-0.22855914,-0.25999317
0.75362104,-0.025967455,-0.15773772,0.17263858
0.7774443,0.026452089,0.020894444,0.006779234
0.7958487,0.048401937,-0.012219885,0.09808141
