base_vel_x,base_vel_y,base_vel_z,base_vel_yaw
-0.0016346672,-0.0031117843,1.0007344,-0.005874259
-0.056135256,0.11666754,-0.3394082,-0.27510077
0.3528632,0.100057654,-0.35373512,-0.35858753
0.4509723,0.07241989,-0.18199494,-0.25228253
0.7193144,0.050889313,-0.024702305,0.007692087
0.7135593,0.052074898,-0.043587483,0.22584268
0.7425675,0.17931376,0.14530125,0.3835613
0.78779036,0.1647216,-0.04562635,0.2004862
0.77901644,0.15879594,-0.08744969,-0.2530749
1.004628,0.088547885,-0.23479933,-0.3328801
0.8121437,0.06982349,-0.104406774,-0.07553949
0.7680824,0.08092949,0.07160335,0.08745138
0.77136606,0.095037214,-0.02477502,0.008723187
0.80939865,0.115297,0.06936061,-0.1175516
0.7901135,-0.028577514,-0.23131731,-0.25883326
0.80051535,-0.059120633,-0.09714742,-0.16743335
0.9002255,-0.045970485,-0.22639774,-0.25808117
0.82479584,-0.02307592,-0.3584577,0.15251848
0.78106135,0.06698978,0.016868882,0.06349791
0.7994321,0.11984786,-0.008610123,0.20722634
0.77829516,0.17806856,0.018919969,0.24800575
0.72012496,0.13024071,-0.27374354,0.19468103
0.75992036,0.11560479,0.008047119,-0.09702814
0.9062834,0.043567024,-0.18499883,-0.19088478
0.83360815,-0.011137981,-0.33305386,0.22550423
0.75463504,0.07067599,0.006308564,-0.122539915
0.8021461,0.10633922,-0.051975425,0.09224971
0.7928438,0.13603373,0.023241954,0.09758275
0.8155487,0.10626603,0.13361657,0.032617357
0.76952934,0.0075498284,-0.12170355,-0.21672381
0.81598586,-0.02692406,-0.078706935,-0.056282405
0.9387463,-0.03647521,-0.19391453,-0.25785324
0.87419206,-0.018460913,-0.29612014,0.14010924
0.77465105,0.016781854,-0.0014901459,-0.040763397
0.81400716,0.048212968,-0.0054979995,0.1706307
0.80959463,0.109601155,0.04982118,-0.00379231
0.8117402,0.1034376,0.0781102,0.17614381
0.8617423,-0.011710366,-0.07159097,0.5926151
0.80508035,0.032987267,-0.07200788,-0.23073298
0.9097693,-0.016018119,-0.10375936,-0.07009971
0.8889956,-0.060412835,-0.3244498,0.40708688
0.7936185,0.05288434,0.0534816,-0.030321848
0.77398175,0.08125012,-0.014521126,0.19214328
0.7600418,0.14551438,0.05354159,0.019547189
0.7838639,0.105424695,0.054241262,0.08353419
0.7708255,0.0627,-0.057471093,-0.15792553
0.90598696,0.031810917,-0.15903977,-0.14218222
0.88163525,-0.015283923,-0.4221178,0.1502672
0.7689497,0.015820744,-0.041226152,0.024837354
0.7656011,0.05544134,0.024586136,-0.092452705
0.79269356,0.13098301,0.092177294,-0.1746996
0.7851216,0.08053408,0.0036610507,0.33584365
0.73963106,7.489929e-05,-0.11424003,-0.16259168
0.8532564,-0.007897861,-0.054873846,-0.21928313
1.0010197,-0.04878203,-0.32807013,-0.2737314
0.77848136,-0.018890891,-0.08462385,-0.008311357
0.77586883,0.08644562,0.012152752,0.16458331
0.73195434,0.092937134,-0.01269223,0.15867132
0.6488,-0.004969543,-0.123183995,-0.33469272
0.79853946,-0.07970017,-0.027757283,-0.21359324
0.8799332,-0.12259706,-0.29074878,-0.30539653
0.7640943,-0.033695124,-0.22203307,-0.066470616
0.7201874,0.063742206,0.0057866485,0.120657295
0.7370539,0.08744576,0.016577357,0.1794843
0.76303685,0.14142363,0.058710013,0.25853395
0.8262492,0.047457915,-0.30816674,0.38020462
0.8410275,0.041551776,-0.04978398,-0.057614405
0.9768838,0.028970167,-0.22479203,-0.24903339
0.77521294,0.020718938,-0.11992378,-0.11151855
0.7465268,0.050994046,-0.01815075,-0.06713497
0.73931783,0.13953401,0.0030705966,0.07310533
0.7318702,0.17213541,0.048900604,-0.04034926
0.63182026,0.049166277,-0.2314118,-0.3490661
0.7128445,-0.024011163,-0.0032526006,-0.017924529
0.8466036,-0.06449733,-0.18311298,-0.089628726
0.7704606,-0.066010624,-0.35720164,0.027201055
0.7582258,0.06205317,-0.06825798,0.01982374
0.74970704,0.1278094,-0.060661037,0.10963865
0.7515141,0.15901098,0.019402595,0.12279439
0.71971935,0.05964661,-0.11929027,-0.33343783
0.7928657,0.058146205,-0.05004285,0.01454691
0.99340934,0.013333879,-0.27866626,-0.45716482
0.7848639,0.028006958,-0.1022326,-0.14607155
0.8016282,0.081073806,0.036135703,0.15444906
0.76454896,0.14973365,-0.040130105,0.16175026
0.7522827,0.14389592,0.014134834,0.12155105
0.6761576,0.04961803,-0.08245275,-0.34443516
0.83915937,-0.00788631,-0.08588725,-0.25624466
0.8385139,-0.04061629,-0.34524968,0.08110987
0.7802781,0.0039324323,-0.035914782,-0.041474335
0.78275174,0.047955316,-0.020851072,-0.025845619
0.7751597,0.14444691,0.026852988,0.16299978
0.7447763,0.12672725,-0.05586923,0.3047025
0.74059856,0.06520883,-0.024560625,-0.0052247797
0.92016965,-0.009602384,-0.2108224,-0.27270836
0.82374024,-0.05644928,-0.21617927,0.011746992
0.80048317,0.03139702,-0.013986593,0.12617214
0.74980503,0.097935595,0.039032556,-0.06325631
0.7865727,0.05115875,-0.040013343,0.3319838
0.7473252,0.0029360233,-0.052094374,-0.37404862
0.9081781,0.006668698,-0.1263791,-0.26647547
0.8820487,-0.038231775,-0.34948593,0.2997025
0.81642306,0.014417732,-0.022111282,-0.028209295
0.78642416,0.06321848,-0.007051534,0.33080146
0.77628005,0.090490915,-0.00073747744,0.09983998
0.7701267,0.11368132,0.042455826,0.05777545
0.69549173,-0.004490128,-0.2204291,-0.26747948
0.7933978,-0.05376914,-0.074560575,-0.06423316
0.94286776,-0.06930941,-0.37780145,-0.35744154
0.80424327,0.0041970415,-0.048226494,-0.14211662
0.82618326,0.056068055,0.013595836,0.03287636
0.7983045,0.08432726,-0.014683984,0.12482257
0.8257079,0.093022324,0.106094606,0.15815529
0.7397967,0.037165016,-0.105297364,-0.35154083
0.7861712,0.020330913,-0.0009561936,0.059366975
0.92435163,-0.05228209,-0.25308174,-0.25773332
0.7454577,-0.006167817,-0.029078573,-0.2397642
0.78819627,0.036427364,0.0112319365,0.18653448
0.76547176,0.09249034,-0.045305844,0.1583349
0.7840975,0.10272907,0.04179487,0.13854311
0.6542003,0.03040729,-0.10612084,-0.21198289
0.81620485,-0.026448281,-0.12403947,-0.16652729
0.91520464,-0.08422059,-0.333792,-0.2555925
0.7258722,-0.027502052,-0.20155533,-0.05027201
0.79756683,0.03300112,-0.0024291128,-0.04620735
0.79390615,0.040680192,0.002852637,0.009338798
0.79324144,0.08418696,0.04628379,0.15741773
0.82947123,0.015093631,-0.11045837,0.28925037
0.77015567,0.06211617,-0.074897796,-0.2932583
0.93336374,0.059321426,-0.09971,-0.28059635
0.8361201,-0.00023042783,-0.20181921,0.087714046
0.8212729,0.03233277,-0.015440395,-0.10753311
0.78614414,0.06737621,-0.02690729,0.14269087
0.80342895,0.09669738,0.11323143,0.0370046
0.7395814,0.027473247,-0.14161345,-0.14010018
0.8492642,0.0033296375,-0.10407216,0.0062774057
0.9297748,-0.033551544,-0.2714783,-0.24068578
0.7509765,0.0073757567,-0.18132706,-0.14931256
0.7931148,0.08222759,-0.005643867,-0.13927092
0.82899034,0.042831715,0.017230395,0.09725557
0.80214286,0.10191267,0.083669856,0.17317422
0.79937553,0.066306904,0.017368376,0.20744708
0.79196125,-0.035797372,-0.059875093,-0.33716592
0.93557894,-0.026201565,-0.16576315,-0.20658273
0.803668,-0.032694124,-0.2812843,0.5181775
0.7566033,0.028131971,0.023136683,0.13674463
0.77319616,0.10667945,0.023404593,0.1441592
0.7822672,0.15116972,0.0155598875,0.29172364
0.72648287,0.051856875,-0.2328844,-0.1547925
0.8767625,-0.012579174,-0.07685438,-0.06463306
0.8806367,-0.06505571,-0.38557905,0.3934889
0.79203355,0.052877,-0.012706244,-0.03136573
0.7766229,0.088335045,0.018392764,0.19097802
0.76890165,0.143833,0.057652693,0.10723408
0.8271984,0.070965655,-0.27362508,0.405455
0.8067673,0.035332326,-0.027871331,-0.045633975
0.960796,-0.02408078,-0.28707492,-0.36607543
0.7467045,-0.004543989,-0.21254705,-0.051327966
0.8252106,0.0060579735,0.030540448,-0.00067183166
0.7729389,0.06991271,-0.056025073,0.16686226
0.7561642,0.063995704,0.06190878,0.089733385
0.69692004,-0.042016506,-0.09698212,-0.34725055
0.8156602,-0.072327696,-0.094076596,-0.011796066
0.8599466,-0.13593812,-0.3532384,-0.33566687
0.70212954,-0.0027392278,-0.0877721,-0.027228517
0.7445326,0.057731926,0.005718472,0.13054578
0.754441,0.14137323,-0.03187445,0.059119157
0.79004973,0.10166669,0.04363545,0.454744
0.77421665,0.022360757,-0.028170368,-0.37974125
0.91152674,-0.012087142,-0.21455044,-0.34029144
0.8486349,-0.057390895,-0.47940955,0.04556764
0.8034207,0.07918891,-0.00032123062,-0.018129079
0.78041166,0.084397405,-0.048880775,0.27006793
0.74539024,0.13899845,0.05753778,0.05359017
0.7052918,0.06255436,-0.20179988,-0.30868226
0.78735775,-0.008832751,-0.13969715,-0.1383521
0.9368699,-0.028734857,-0.26905566,-0.26498675
0.78093666,-0.031375516,-0.20634583,0.35940847
0.7632785,0.08776831,0.01539035,0.048526216
0.75547266,0.08815759,0.026894359,0.28716788
0.7884998,0.14810427,0.006745193,0.027608015
0.833919,0.1175791,-0.04409117,0.26607484
0.763814,0.09983628,-0.057184648,-0.20484284
0.9020124,0.073250234,-0.12333023,-0.100541785
0.9886733,0.036352538,-0.39504144,0.21618198
0.82592565,0.016125798,-0.099698395,0.038745567
0.83117586,0.09594617,-0.01671941,0.004742694
0.76487446,0.11029787,-0.024750074,0.042551484
0.7820202,0.11027024,-0.0056071705,0.120143116
0.78760105,0.07335075,-0.06566169,0.13482848
0.73414135,0.05524898,-0.07026746,-0.33451006
0.8284558,0.039051082,-0.00080759055,0.013915746
0.9721855,-0.015703741,-0.2125012,-0.2246717
0.8470839,-0.015747163,-0.2300937,0.025469337
0.8293222,0.07225574,-0.044032723,0.05780962
0.8041308,0.08426589,0.03858142,0.2451123
0.84187,0.07275698,0.10728119,0.3198873
0.7578831,-0.0039499174,0.02474386,-0.24125858
0.8993839,-0.027776701,-0.080300435,-0.06429305
0.97784746,-0.045817167,-0.27520612,-0.30924577
0.7794341,0.032761343,-0.047566395,0.09666282
0.78498745,0.10019789,-0.015070003,0.09372335
0.7600629,0.1567386,0.042845048,-0.0032786913
0.7368074,0.13790253,0.029188083,0.250733
0.6875877,-0.010652387,-0.16233176,-0.32022431
0.8069256,-0.08303777,-0.10183358,0.05879609
-0.02663639,0.22313932,-0.049492955,-0.058390897
0.31914437,0.15116128,-0.0073058764,-0.04471708
0.4172524,0.09404141,-0.297562,0.23313464
0.7211041,0.07127405,-0.03637183,0.04725296
0.7422163,0.04691,-0.023648001,0.061481476
0.77929085,0.1184973,0.027629811,0.08175048
0.8079302,0.042903405,-0.036778923,0.3034327
0.7774916,0.022110488,-0.012193796,-0.3629753
0.90234756,0.007719159,-0.0843628,-0.1187301
0.99564046,-0.016581714,-0.41844302,-0.2286689
0.74498755,0.04407037,-0.082327254,-0.033113413
0.7236955,0.066807404,0.0003513391,0.19876076
0.75495934,0.17832401,0.04752177,-0.076891206
0.7647961,0.119223595,0.045300487,0.16347533
0.65882266,0.002829716,-0.09336085,-0.39111426
0.75189924,-0.08946539,-0.09266482,-0.1707022
0.8207454,-0.06603747,-0.16630895,-0.27219865
0.74524534,-0.08430018,-0.34247258,0.038570046
0.7720122,0.0574971,0.006117682,-0.07046897
0.7635251,0.081923805,-0.020006957,0.29890192
0.7714216,0.14522025,0.04665414,0.20290063
0.8023451,0.08600126,-0.030026047,0.4585056
0.7965247,0.10608186,0.0019984622,-0.038004354
0.95154434,0.038760424,-0.2463689,-0.13410307
0.7849017,0.032832105,-0.13522321,0.045942485
0.75734204,0.0544008,0.014157289,0.23197103
0.74629664,0.14563514,0.010026198,0.033107687
0.74553394,0.13501008,0.045263425,0.19961126
0.6969542,0.115112565,-0.12491994,-0.15124081
