feet_1,feet_2,feet_3,feet_4
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,96.04407,86.91474,0.0
0.0,117.687,94.10381,0.0
0.0,53.401787,0.0,69.150894
58.158554,53.92676,0.0,128.5166
56.929928,83.49969,0.0,120.830894
36.3794,0.0,0.0,136.59254
87.662384,0.0,0.0,108.54643
0.0,119.54439,54.922783,0.0
0.0,90.32705,33.12197,0.0
136.13464,1.9100199,0.0,141.33545
90.68911,21.12625,0.0,89.672615
83.13945,37.813454,0.0,88.64172
59.277683,0.0,0.0,125.07752
0.0,0.0,0.0,52.106922
0.0,126.33549,44.3554,0.0
0.0,78.05406,54.62668,0.0
114.49461,124.62084,0.0,200.35583
81.25549,37.326878,0.0,70.65628
70.63786,0.0,0.0,123.646416
49.55452,0.0,0.0,136.35329
0.0,0.0,0.0,0.0
0.0,138.61253,75.60778,0.0
0.0,90.48689,51.74154,0.0
201.72754,2.6929722,0.0,105.251755
126.55841,61.21234,0.0,86.67958
67.781235,0.0,0.0,82.3245
56.960762,9.46809,0.0,82.697205
56.377975,0.0,0.0,132.82649
0.0,0.0,0.0,43.505623
0.0,140.94502,77.60675,0.0
0.0,107.33058,63.208996,0.0
0.0,56.827885,48.14244,0.0
110.65233,0.0,0.0,195.48065
58.160244,49.724007,0.0,60.32849
72.70419,48.316452,0.0,93.98889
65.619835,0.0,0.0,116.82994
58.249252,0.0,0.0,144.43901
0.0,197.72122,105.85098,0.0
0.0,130.47653,77.99393,0.0
0.0,62.27151,25.831532,0.0
144.48232,0.0,0.0,156.51886
88.09181,7.9004316,0.0,78.64449
90.54554,0.0,0.0,103.39843
76.04531,0.0,0.0,131.28835
0.0,0.0,0.0,0.0
0.0,123.25262,77.3874,0.0
0.0,72.86035,60.773945,0.0
100.01694,0.0,0.0,166.40895
54.868805,75.99201,0.0,63.939518
56.376575,52.35565,0.0,103.97755
61.56774,0.0,0.0,112.42318
0.0,0.0,0.0,42.24473
0.0,142.77727,92.1346,0.0
0.0,75.9758,57.985348,0.0
138.39572,29.306644,0.0,131.88759
60.5779,26.30051,0.0,83.295784
66.55693,0.0,0.0,118.14207
48.02493,0.0,0.0,90.39881
0.0,147.86327,87.73247,0.0
0.0,95.68185,58.830555,0.0
0.0,44.191677,25.041632,0.0
149.11739,84.49409,0.0,134.39018
85.4879,32.453102,0.0,74.292404
65.89664,0.0,0.0,121.49713
57.911663,0.0,0.0,140.34181
0.0,154.36266,210.24738,0.0
0.0,99.14004,56.127327,0.0
0.0,80.11422,57.78153,0.0
134.34119,0.0,0.0,171.5166
76.4853,64.67176,0.0,98.95524
73.469475,0.0,0.0,133.71138
38.233032,0.0,0.0,127.86399
0.0,161.59566,100.19459,0.0
0.0,91.62387,66.73161,0.0
0.0,43.713474,66.00619,0.0
136.2899,0.0,0.0,163.47514
65.415535,13.034628,0.0,86.256935
83.04608,0.0,0.0,141.93625
57.540287,0.0,0.0,129.37698
0.0,0.0,0.0,0.0
0.0,126.28546,66.86434,0.0
0.0,78.074425,34.44843,0.0
133.63115,48.30403,0.0,127.927605
59.792496,23.530838,0.0,59.01075
75.63068,0.0,0.0,125.60978
61.993225,0.0,0.0,131.8771
0.0,201.61307,83.42512,0.0
0.0,109.90715,52.257378,0.0
0.0,57.82171,27.61273,0.0
160.11876,30.69395,0.0,133.99329
71.72235,20.154526,0.0,83.1141
85.300514,0.0,0.0,137.9206
155.78656,0.0,0.0,89.966805
0.0,155.88765,66.58027,0.0
0.0,71.50077,38.226177,0.0
0.0,0.0,30.479462,132.70122
71.654564,9.53787,0.0,79.50804
83.328316,0.0,0.0,95.6864
84.51076,0.0,0.0,139.88594
0.0,0.0,0.0,0.0
0.0,170.39145,124.254585,0.0
0.0,101.08441,66.96021,0.0
0.0,58.564026,0.0,105.66027
86.73892,55.834007,0.0,93.40324
59.536934,21.108135,0.0,74.21971
89.97597,0.0,0.0,115.98786
0.0,0.0,0.0,0.0
0.0,127.24158,86.736885,0.0
0.0,82.94733,63.56706,0.0
149.06543,0.0,0.0,125.41567
78.56325,22.10106,0.0,86.36223
80.19744,0.0,0.0,98.522224
71.8469,0.0,0.0,119.925865
80.41376,0.0,0.0,101.37015
0.0,148.70592,86.70465,0.0
0.0,84.959236,37.84217,0.0
176.26656,0.0,0.0,0.0
99.74651,45.44087,0.0,82.73273
67.94144,34.00486,0.0,92.377625
69.932365,0.0,0.0,136.34897
0.0,0.0,0.0,0.0
0.0,114.08922,80.50274,0.0
0.0,71.06307,50.736256,0.0
95.77171,0.0,0.0,184.43188
91.77578,35.212185,0.0,86.65962
69.50742,21.861229,0.0,91.679886
58.504276,0.0,0.0,124.291214
0.0,0.0,0.0,0.0
0.0,142.14862,59.767296,0.0
0.0,91.50564,64.3281,0.0
87.35376,10.64886,0.0,139.23515
71.758125,53.90002,0.0,81.867874
59.134777,0.0,0.0,81.242195
73.88205,0.0,0.0,116.04826
0.0,0.0,0.0,0.0
0.0,138.24438,77.53359,0.0
0.0,71.62366,59.0037,0.0
68.40394,41.646423,49.53706,134.63524
89.08895,56.658848,0.0,78.52741
71.370605,38.603233,0.0,105.270195
73.27843,0.0,0.0,104.68
86.06448,0.0,0.0,65.32585
0.0,154.63908,46.956116,0.0
0.0,64.31883,40.422108,0.0
77.03449,77.75482,0.0,80.870094
46.682922,23.76265,0.0,67.0282
89.63365,0.0,0.0,135.66576
0.0,0.0,0.0,66.44889
0.0,129.79486,85.07539,0.0
0.0,65.47112,47.575603,0.0
122.461105,0.0,0.0,98.80857
74.306335,22.138523,0.0,84.09204
66.80985,0.0,0.0,96.47698
37.422085,0.0,0.0,125.43519
0.0,195.85594,157.41515,0.0
0.0,85.98304,66.98886,0.0
0.0,62.530308,24.432629,0.0
110.89579,38.14746,0.0,119.59015
51.12849,32.625725,0.0,68.97024
55.123966,0.0,0.0,104.47748
0.0,0.0,0.0,40.859066
0.0,130.03072,59.4159,0.0
0.0,94.75316,42.596996,0.0
67.91402,76.50164,0.0,97.3401
77.280716,63.18404,0.0,75.51184
82.290115,0.0,0.0,104.109314
49.372562,0.0,0.0,86.205925
0.0,155.22556,90.81122,0.0
0.0,88.03181,58.02499,0.0
0.0,88.14347,0.0,0.0
80.3022,58.988796,0.0,81.82683
82.389694,0.0,0.0,104.23768
75.544,0.0,0.0,120.00257
0.0,0.0,0.0,50.954884
0.0,156.02164,80.24803,0.0
0.0,76.41996,44.44632,0.0
0.0,36.92923,27.2495,0.0
92.73553,74.25223,0.0,92.74572
75.78937,0.0,0.0,110.42429
81.808815,0.0,0.0,113.28644
50.769077,0.0,0.0,124.03539
0.0,220.3382,0.0,0.0
0.0,130.24756,50.000526,0.0
0.0,100.43611,50.212025,0.0
0.0,33.33426,26.4667,0.0
108.016396,66.44258,0.0,92.05083
59.964878,36.536495,0.0,70.93376
67.553246,0.0,0.0,90.93595
77.42744,0.0,0.0,112.88183
0.0,0.0,0.0,0.0
0.0,157.16083,86.698906,0.0
0.0,90.463104,55.968372,0.0
0.0,66.586975,54.209595,0.0
130.36227,7.899051,0.0,135.80063
67.10566,39.03545,0.0,67.41482
65.697845,0.0,0.0,117.1576
0.0,0.0,0.0,0.0
0.0,112.088135,71.49356,0.0
0.0,81.561676,59.18508,0.0
111.138535,0.0,55.929375,0.0
70.95834,40.987095,0.0,94.51323
64.874825,5.9070597,0.0,81.118706
88.56089,0.0,0.0,120.0559
0.0,0.0,0.0,15.345782
0.0,143.19579,62.64599,0.0
0.0,136.28778,36.117172,0.0
47.302494,71.671455,0.0,0.0
76.05712,89.966675,0.0,47.061954
64.74231,12.877318,0.0,73.070755
52.502693,0.0,0.0,122.5312
0.0,0.0,0.0,0.0
0.0,115.88366,53.767673,0.0
0.0,67.06076,26.23635,0.0
121.011185,48.705795,0.0,109.17119
65.831985,21.33812,0.0,96.98527
80.95977,0.0,0.0,110.58059
51.474022,0.0,0.0,107.053604
0.0,160.5784,71.085266,0.0
0.0,59.24329,57.353283,0.0
0.0,38.356827,24.670536,0.0
91.659996,76.44527,0.0,68.44132
63.256847,26.855915,0.0,77.026405
68.27568,0.0,0.0,131.7947
81.07036,0.0,0.0,94.359085
0.0,143.50346,112.20449,0.0
0.0,81.29451,55.3002,0.0
0.0,31.565336,26.293001,0.0
126.41638,40.526405,0.0,96.72035
60.532993,23.191275,0.0,75.989044
57.14464,0.0,0.0,101.2952
40.26895,0.0,0.0,159.5703
0.0,203.09674,214.46373,0.0
0.0,70.153755,42.136745,0.0
