Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17625105,0.7027157,-1.9066936,1.6126628e-06,0.4229902,0.69849455,1.8871186,-0.0021330505,0.103970826,0.11525197,-0.054425154,-0.020330181,-0.078155294,0.57807964,1.7054286,0.021855913
-1.3004122,-1.5043614,0.60234433,-1.3319659,5.0,-1.5153425,-2.7716093,-5.0,2.6517239,0.82718694,-1.3972158,-3.5838413,-0.33195513,3.0389342,0.74890697,2.4523418
-5.0,-0.58919203,3.695644,2.1928759,1.9395784,1.4415735,3.004066,0.86638665,5.0,5.0,-3.2042477,-10.0,-1.8592775,-1.0019691,-0.5229614,-5.0
-5.0,5.0,-5.0,10.0,-2.480186,1.3460802,1.6656592,0.7184315,-2.1610994,-4.81428,4.164898,-3.575097,-5.0,-5.0,-4.851248,5.0
2.0162382,2.2438078,-1.3715428,-10.0,5.0,-5.0,-4.3342876,0.32891685,3.4104147,2.2021716,-1.7607682,0.02510301,0.8775885,-5.0,1.3901072,1.5594896
2.7584891,-4.071745,4.7349806,1.6746315,5.0,-1.1006801,-4.091069,4.8355155,3.2256806,5.0,-5.0,-7.781169,4.2892127,2.29469,5.0,-5.0
0.16121781,-3.5062726,5.0,0.16011572,5.0,-5.0,-5.0,-4.6238575,5.0,5.0,-3.919966,10.0,0.14954942,5.0,5.0,0.71232456
-5.0,4.4672403,-5.0,0.47867817,-1.6086123,-4.638405,2.2035143,0.41480568,-1.0745516,5.0,-2.3694112,-0.067615815,-5.0,5.0,0.6106125,-2.7978408
-5.0,5.0,-5.0,-8.414591,-3.9324694,1.8763192,3.7253408,2.4425392,-5.0,3.2910361,4.311326,0.34303707,-4.1830215,-5.0,-5.0,-3.6364188
-5.0,5.0,-5.0,0.9731121,-0.33503795,1.0158061,1.6227593,-0.20665577,-2.3768964,-5.0,5.0,-0.53683865,-5.0,-5.0,-5.0,2.3285348
-4.8928704,5.0,-5.0,-7.2840285,5.0,-5.0,-5.0,-5.0,3.6874168,-3.3809795,0.60477793,1.6074083,0.7871635,-5.0,2.9703507,-5.0
1.6061786,-4.803728,5.0,-0.098691255,5.0,-2.5917845,-5.0,-5.0,5.0,5.0,-5.0,10.0,5.0,-0.5842873,4.142565,-0.06759584
-1.5287538,-3.2800257,2.8625655,0.31744868,5.0,-4.533851,-5.0,5.0,5.0,5.0,-5.0,-0.9476404,1.7690318,5.0,5.0,-1.2074392
-5.0,3.378447,-2.8951323,0.02370212,2.974862,-5.0,-1.8557786,5.0,3.5755422,5.0,0.91672546,8.123471,-2.9731073,5.0,2.1608148,0.27132022
-5.0,2.157909,-5.0,2.4896338,-5.0,2.9083812,4.1996417,-1.9241306,-4.945842,-2.8580208,5.0,-2.00506,-5.0,-5.0,-3.3532746,0.3530178
-5.0,5.0,-5.0,1.895044,1.9495559,1.0813243,3.018166,4.5279746,-0.79688144,-5.0,5.0,-0.32130682,-3.1354265,-5.0,-5.0,-5.0
5.0,-0.96784073,0.13714194,-6.828989,5.0,-1.5493449,-5.0,5.0,5.0,5.0,-5.0,6.0733075,5.0,-5.0,2.518616,-1.0428466
1.5919346,-4.985423,5.0,-0.025811028,5.0,-3.0663805,-4.61294,5.0,3.3337393,5.0,-5.0,10.0,5.0,5.0,5.0,-1.3718086
-0.34361923,-3.2661257,5.0,0.17160073,5.0,-5.0,-5.0,-4.938635,5.0,5.0,-4.1504283,-9.69847,0.20625114,5.0,5.0,0.13433163
-5.0,3.2345219,-5.0,10.0,-0.08731088,-5.0,1.1077154,2.5751324,0.87305915,5.0,0.66134596,1.5012894,-5.0,3.1146364,-1.063646,-0.30310303
-5.0,5.0,-5.0,10.0,-2.2652056,2.9811885,3.81901,0.15545586,-4.513272,-2.4707942,4.5040665,-0.0865475,-5.0,-5.0,-5.0,-4.2161913
-5.0,4.7895403,-5.0,5.6818047,4.218698,-4.2670045,-2.865827,0.08966548,1.2462729,-3.3914611,1.7851439,0.3890796,-4.8571253,-5.0,0.73316294,4.751467
4.0674825,-0.61260295,2.6483562,5.640026,5.0,-5.0,-5.0,-5.0,5.0,3.053079,-3.5804567,0.18916827,2.9997346,-5.0,0.8664312,1.6771804
1.6576607,-3.8054004,4.4622827,-0.6613181,5.0,-3.8871813,-5.0,-5.0,3.0944958,5.0,-5.0,-8.161395,3.6464448,5.0,5.0,-0.06207203
-0.7502855,-4.128125,5.0,-0.9413012,5.0,-4.771438,-5.0,-1.002057,5.0,5.0,-4.305228,-10.0,0.8443176,5.0,5.0,-1.130959
-3.6420329,1.8683512,-3.2353015,-0.77490824,5.0,-5.0,-4.159021,-5.0,4.697403,5.0,0.4429703,6.5483284,-1.5671161,5.0,2.7668378,-0.72674495
-5.0,5.0,-5.0,-3.354031,-4.0901866,0.68004906,1.9482324,-3.4170809,-4.2996445,3.4918818,5.0,-1.2702475,-4.744242,-5.0,-5.0,-0.46217346
-5.0,5.0,-5.0,10.0,0.90358114,1.024752,1.8414052,2.490058,-1.0451429,-5.0,5.0,0.0925457,-1.9361446,-5.0,-5.0,-1.662364
2.0892048,2.652749,-0.8531606,0.5270855,5.0,-5.0,-5.0,1.6540343,5.0,1.5649449,-3.54065,-0.5227546,4.4383173,-5.0,3.6752813,0.14219934
1.0227939,-3.2270775,2.3221462,-0.43329984,5.0,-3.6020663,-5.0,-5.0,3.5148323,5.0,-5.0,10.0,5.0,-0.15891194,3.383462,0.39894477
-1.5621902,-2.6954236,4.848967,0.046158373,5.0,-5.0,-5.0,1.4509306,5.0,5.0,-5.0,-0.6284056,-0.4952467,5.0,5.0,-0.5025148
-5.0,5.0,-5.0,1.0107715,3.6397967,-5.0,0.9634328,5.0,5.0,5.0,-1.9353563,-5.2621026,-3.6929803,5.0,0.17592037,0.8780848
-5.0,5.0,-5.0,10.0,-5.0,2.2374706,4.137144,-0.02023992,-4.795908,2.190616,4.072921,-0.8687961,-5.0,-3.466055,-5.0,5.0
-5.0,5.0,-5.0,10.0,-0.2892173,1.5946808,1.0941768,2.325226,-1.0029644,-5.0,5.0,-0.10532021,-3.1815748,-5.0,-5.0,-0.00750494
-5.0,4.5859694,-5.0,-1.3769226,5.0,-4.487834,-5.0,4.908149,2.1617694,-3.3457499,0.058146596,-0.3577707,1.0141675,-5.0,1.9102325,2.383533
0.72340906,-4.229161,2.728045,0.29281598,5.0,-0.51425374,-5.0,5.0,4.0076175,5.0,-5.0,-2.0147524,5.0,0.6699574,2.841757,-2.0426924
-0.28748024,-3.321034,5.0,-0.22763866,5.0,-5.0,-5.0,5.0,4.2649136,5.0,-5.0,10.0,0.363294,5.0,5.0,-0.31326506
-5.0,2.4385986,-5.0,-5.255533,1.2233974,-5.0,-4.132585,5.0,1.1842501,5.0,-1.5655012,-1.6567745,-3.2067046,5.0,-0.54415274,0.007085077
-5.0,5.0,-5.0,-10.0,-1.3574773,1.3082907,2.579302,1.0731571,-3.7231236,-4.243946,5.0,-0.25028038,-4.526403,-5.0,-5.0,-2.1281283
