Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3679856,-0.5721796,1.8362143,-1.6099325e-06,0.32117024,-0.5564884,-1.8038614,0.0050435327,0.20543557,-0.61995685,1.8246002,0.00020250291,0.7862108,-0.675659,-1.8255146,-0.01233399
0.0062767267,-5.0,2.1205096,0.21457428,2.24266,-1.3838595,-1.7079437,-5.0,4.060126,-1.0654359,2.1482697,0.11156219,-1.8696221,-2.0276587,-0.22271919,-0.14901483
1.3805155,-4.2854075,3.2573924,-0.73849285,5.0,-1.1584501,-2.2609537,5.0,5.0,1.3501865,-3.3712456,10.0,1.4023472,2.1526694,3.6582885,0.34302503
0.041149616,-3.4919229,5.0,-0.1323395,5.0,-0.09542596,-4.4958954,5.0,5.0,5.0,-5.0,-7.6039143,1.0188993,5.0,5.0,-0.95159435
-1.0542065,-0.6014598,1.4333786,0.17140406,5.0,-5.0,-5.0,-4.881791,5.0,5.0,-2.8963904,-10.0,-0.24229503,5.0,4.6526866,1.1638042
-5.0,5.0,-5.0,4.4198565,-3.4713407,3.267036,2.3721533,-2.9093986,-5.0,-2.4536855,5.0,-4.6492457,-5.0,-4.7544627,-4.3710613,5.0
-5.0,5.0,-5.0,-6.3822427,1.276902,1.4961675,3.1634955,-2.1476123,-0.9555218,-5.0,5.0,-0.9467937,-3.1934364,-5.0,-3.412344,-5.0
2.0848002,5.0,-5.0,-4.0707912,5.0,-5.0,-5.0,0.29063764,5.0,-0.9724666,-2.1588244,-0.041719057,2.4497275,-5.0,1.6015737,2.1477857
3.5716724,-4.060721,5.0,-0.33358863,5.0,-2.8803022,-3.8339715,5.0,2.9599438,5.0,-5.0,-3.6493201,2.2922802,4.547441,5.0,-0.5348711
-0.9190401,-3.6967027,5.0,0.14492339,5.0,-5.0,-4.2293496,5.0,5.0,5.0,-4.2808447,-7.893226,-0.06371987,5.0,5.0,-0.92572874
-5.0,2.0793622,-2.01853,0.42469606,4.6817055,-5.0,0.53627646,-2.226455,2.5534546,5.0,0.13726705,10.0,-4.74008,5.0,0.56398994,-0.5329183
-5.0,5.0,-5.0,-5.5940504,-0.93351465,0.33595926,3.1109705,-0.4542404,-5.0,-0.78746134,4.646242,-0.052485302,-4.4893765,-5.0,-5.0,0.95105124
-5.0,3.9455369,-4.581987,6.402192,3.4670906,-2.6392174,-2.502002,-0.5905098,1.366851,-5.0,3.6619477,0.2219667,-5.0,-5.0,-1.847659,-5.0
5.0,-2.1800566,2.360529,0.57896936,5.0,-1.8051523,-4.412717,5.0,4.871057,5.0,-5.0,3.5485525,5.0,-4.2186174,1.504211,0.112210244
1.626935,-4.9037485,5.0,-0.4888242,5.0,-4.5444336,-5.0,-2.521347,2.6881206,5.0,-5.0,10.0,3.3578858,5.0,5.0,-0.24530466
-0.8532094,-1.4492502,3.6626122,-0.47125465,5.0,-4.2469625,-4.15011,5.0,5.0,5.0,-3.4353971,10.0,-0.551244,5.0,5.0,-0.5842535
