Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Joint_7,Joint_8,Joint_9,Joint_10,Joint_11,Joint_12,Joint_13,Joint_14,Joint_15,Joint_16
0.22340937,-0.0,-0.0,0.0,-0.18629912,0.0,0.0,0.0,-0.24951151,-0.0,-0.0,0.0,0.12737302,0.0,0.0,0.0
0.21915208,-0.006132233,0.010067942,-8.732813e-08,-0.18577106,-0.0072083944,-0.010794199,7.442042e-05,-0.24065247,-0.005358165,0.008968076,-0.00012591487,0.13830641,-0.0050928206,-0.007856664,0.00019535156
0.19307992,-0.042894777,0.11084373,3.3718268e-06,-0.16104084,-0.044022564,0.0051601394,-0.33375964,-0.15569691,-0.0040680254,0.08899619,-0.109088376,0.16373576,0.0047706277,0.08699077,-0.20340692
0.10183394,-0.07493116,0.37432772,-0.050790884,-0.32828334,0.017992064,0.19096056,-0.4652022,-0.08826937,0.09974955,0.1338086,0.019312674,0.30689764,-0.011740091,0.4000401,0.049639426
0.024656806,0.095316745,0.40000495,-0.050783794,-0.41335616,0.08271695,0.26193282,-0.32963982,-0.033444032,0.094421454,0.074518956,0.16421603,0.43226343,-0.034406602,0.40004122,0.03385002
-0.21468228,0.19593383,0.40001315,-0.13792181,-0.45043075,0.113477565,0.269701,-0.21675952,0.03962465,0.16346866,0.008380081,0.25076947,0.33965644,0.017125042,0.39928117,-0.02917725
-0.16166556,0.18289143,0.3836367,0.013173208,-0.33509803,0.04764682,0.36853948,-0.1324746,0.0155607555,0.30186906,0.16873354,0.17372914,0.11867926,0.039224233,0.3244811,0.085761994
-0.10146841,0.14150745,0.35575396,0.01680335,-0.28706595,0.08134217,0.39354247,-0.2760287,-0.24764104,0.2922465,0.3993146,-0.060653392,-0.016149474,0.07395228,0.17695303,0.54853505
-0.08119516,0.06076504,0.28115657,0.17002557,-0.033782035,0.11459865,0.22398578,-0.15741715,-0.08455889,0.10346374,0.29344115,-0.25227204,-0.03788879,-0.122335725,0.1241111,0.29973313
0.16115086,0.040706273,0.39945158,0.1511063,-0.1609936,0.15122427,0.33599266,-0.29015642,0.06626572,0.017247878,0.1853539,-0.059697393,0.32408804,-0.26606727,0.40002036,0.24387547
0.027883988,0.19624838,0.40001443,-0.08473432,-0.25057143,0.21293819,0.35664278,-0.12909016,0.17723507,0.01636204,0.08867651,0.06802045,0.3401525,-0.20972608,0.39972726,-0.0140807405
-0.20003998,0.27582043,0.30387312,-0.10641866,-0.20114888,0.18418844,0.29453775,-0.07630076,0.17539859,-0.0015450798,0.042997286,0.17936814,0.11009584,-0.09993395,0.39994848,-0.21815388
-0.09245295,0.21259241,0.291206,0.1038661,-0.30354416,-0.041403912,0.39848864,-0.38865834,-0.10988518,0.20875798,0.39998627,-0.1406713,-0.06395634,0.05552469,0.3473964,0.326978
-0.052551616,0.11307027,0.30976498,0.40190527,-0.10800554,-0.08483336,0.31274214,-0.44887218,-0.14665794,0.14554034,0.39992914,-0.3960153,-0.12533975,0.047390793,0.24162394,0.35367727
0.087515615,-0.020606657,0.37732923,0.2178742,-0.09386572,0.0041823676,0.28061545,-0.13042057,0.091643356,-0.036148045,0.22285832,-0.053426523,0.072816044,-0.18382254,0.36823457,0.32888883
0.13829249,0.008634648,0.39869115,0.112896785,-0.22785532,0.060542695,0.35421166,-0.00400036,0.18823273,-0.058932446,0.20297922,0.18621354,0.39730373,-0.21974605,0.4000282,0.15257116
-0.05589775,0.16770285,0.39874795,-0.042100854,-0.28257388,0.09410872,0.3385253,0.22698154,0.27214506,-0.072871484,0.095400766,0.3397908,0.39220804,-0.15927422,0.39988968,-0.17078465
-0.20616129,0.21034254,0.22403418,0.077036515,-0.20729713,0.07310938,0.29091904,0.2070358,0.2839153,-0.013541218,0.049691465,0.32317582,0.07586365,0.0037596507,0.38789052,-0.35050088
-0.08545492,0.12285873,0.33853036,0.16183338,-0.2719922,-0.04005328,0.4001075,-0.3930309,0.013299234,0.20124292,0.400035,-0.02733827,-0.091918886,0.16133136,0.2932516,0.0799235
-0.045269236,0.03553526,0.3687004,0.4365064,-0.068690464,0.025010915,0.35779938,-0.46774146,-0.119518414,0.17556737,0.38605374,-0.40515608,-0.15350044,0.15198429,0.21259949,0.21540682
0.08654401,0.017312529,0.40000913,0.27661154,-0.021430917,0.022801427,0.29147777,-0.21500367,0.16033122,-0.06704061,0.19168603,0.10286747,0.039325602,-0.06282989,0.29642597,0.17808159
0.112485565,0.031181915,0.40000644,0.013968538,-0.1228475,0.04895891,0.3333943,-0.14005515,0.2275599,-0.103761286,0.20702092,0.37844113,0.33394492,-0.19766569,0.3985126,0.0022102103
-0.15417822,0.12653564,0.29471636,-0.050323967,-0.16078128,0.1231148,0.28453958,0.18531232,0.32927477,-0.04724036,0.0886006,0.15691791,0.24892889,-0.065094545,0.39929378,-0.17528081
-0.1376653,0.09691972,0.3174798,0.070490904,-0.20102659,0.064028025,0.40001366,0.005222602,0.21367526,0.14590402,0.25653815,0.08760158,-0.06965596,0.121953644,0.1831261,-0.3224505
-0.06493093,0.10595469,0.39996743,-0.045324,-0.29970104,0.10256635,0.39886793,-0.14922546,-0.18426,0.1797895,0.4000195,0.14686419,-0.14913383,0.18058617,0.15109001,0.018376308
-0.0820052,0.092168674,0.3628047,0.05029852,-0.08682499,0.013099796,0.39479017,-0.20868196,-0.16834247,0.10238329,0.3981133,-0.14064744,-0.20008905,0.17345655,0.04323249,0.38349456
